,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
1410,26,Corey Sawyer,23.0,23.0,DB,15,0.0,177.0,5-11,Florida St.,10/4/1971,Rook,3.0,Cincinnati Bengals / 4th / 104th pick / 1994,1994,
1411,27,Eric Moore,60.0,29.0,G,6,6.0,293.0,6-5,Indiana,1/21/1965,6,3.0,New York Giants / 1st / 10th pick / 1988,1994,
1412,28,Ty Parten,93.0,25.0,DE,14,4.0,278.0,6-5,Arizona,10/13/1969,1,2.0,Cincinnati Bengals / 3rd / 63rd pick / 1993,1994,
1413,29,David Klingler,7.0,25.0,QB,10,7.0,210.0,6-3,Houston,2/17/1969,2,2.0,Cincinnati Bengals / 1st / 6th pick / 1992,1994,
1414,30,Santo Stephens,53.0,25.0,LB,14,3.0,244.0,6-4,Temple,6/16/1969,1,2.0,,1994,
1415,31,Fernandus Vinson,34.0,26.0,DB,16,4.0,197.0,5-10,North Carolina St.,11/3/1968,3,2.0,Cincinnati Bengals / 7th / 184th pick / 1991,1994,
1416,32,Trent Pollard,76.0,22.0,T,8,0.0,304.0,6-4,East. Washington,11/20/1972,Rook,1.0,Cincinnati Bengals / 5th / 132nd pick / 1994,1994,
1417,33,Greg Truitt,59.0,29.0,C,16,0.0,235.0,6-0,Penn St.,12/8/1965,Rook,1.0,,1994,
1418,34,Brett Wallerstedt,91.0,24.0,LB,10,0.0,240.0,6-1,Arizona St.,11/24/1970,1,1.0,Phoenix Cardinals / 6th / 143rd pick / 1993,1994,
1419,35,Tim McGee,85.0,30.0,WR,14,1.0,183.0,5-10,Tennessee,8/7/1964,8,1.0,Cincinnati Bengals / 1st / 21st pick / 1986,1994,
1420,36,Dan Jones,66.0,24.0,T,14,0.0,298.0,6-7,Maine,7/22/1970,1,1.0,,1994,
1421,37,David Braxton,58.0,29.0,LB,9,0.0,240.0,6-2,Wake Forest,5/25/1965,5,1.0,Minnesota Vikings / 2nd / 52nd pick / 1989,1994,
1422,38,Adrian Hardy,41.0,24.0,DB,14,0.0,194.0,5-11,Northwestern St. (LA),8/16/1970,1,1.0,San Francisco 49ers / 2nd / 48th pick / 1993,1994,
1423,39,Jeff Cothran,46.0,23.0,FB,14,4.0,249.0,6-1,Ohio St.,6/28/1971,Rook,1.0,Cincinnati Bengals / 3rd / 66th pick / 1994,1994,
1424,40,Mark Dennis,74.0,29.0,T,7,1.0,300.0,6-6,Illinois,4/15/1965,7,1.0,Miami Dolphins / 8th / 212th pick / 1987,1994,
1425,41,Roger Jones,24.0,25.0,DB,16,0.0,175.0,5-9,Tennessee St.,4/22/1969,3,1.0,,1994,
1426,42,Kanavis McGhee,96.0,26.0,LB,1,0.0,257.0,6-4,Colorado,10/4/1968,3,0.0,New York Giants / 2nd / 55th pick / 1991,1994,
1427,43,Mike Frier,97.0,25.0,DE,1,0.0,300.0,6-5,Appalachian St.,3/20/1969,2,0.0,Seattle Seahawks / 7th / 178th pick / 1992,1994,
1428,44,Rich Braham,74.0,24.0,C,3,0.0,305.0,6-4,West Virginia,11/6/1970,Rook,0.0,Arizona Cardinals / 3rd / 76th pick / 1994,1994,
1429,45,Erik Wilhelm,4.0,29.0,QB,1,0.0,217.0,6-3,Oregon St.,11/19/1965,5,0.0,Cincinnati Bengals / 3rd / 83rd pick / 1989,1994,
1430,46,Scott Brumfield,72.0,24.0,G,2,0.0,321.0,6-8,BYU,8/19/1970,1,0.0,,1994,
1431,47,Bracy Walker,27.0,24.0,DB,7,0.0,202.0,6-0,North Carolina,10/28/1970,Rook,0.0,Kansas City Chiefs / 4th / 127th pick / 1994,1994,
1432,48,Kimo von Oelhoffen,67.0,23.0,DE,7,0.0,299.0,6-4,"Hawaii,Boise St.",1/30/1971,Rook,0.0,Cincinnati Bengals / 6th / 162nd pick / 1994,1994,
1433,49,Forey Duckett,41.0,24.0,DB,2,0.0,195.0,6-3,Nevada,2/5/1970,Rook,0.0,Cincinnati Bengals / 5th / 117th pick / 1993,1994,
1434,50,Ramondo Stallings,79.0,23.0,DE,6,0.0,286.0,6-7,San Diego St.,11/21/1971,Rook,0.0,Cincinnati Bengals / 7th / 195th pick / 1994,1994,
1435,51,Milt Stegall,84.0,24.0,WR,1,0.0,184.0,6-0,Miami (OH),1/25/1970,2,0.0,,1994,
1436,52,Artie Smith,70.0,24.0,DE,7,0.0,296.0,6-5,Louisiana Tech,5/15/1970,1,0.0,San Francisco 49ers / 5th / 116th pick / 1993,1994,
1437,53,Eric Shaw,90.0,23.0,LILB,3,0.0,248.0,6-3,"Florida St.,Louisiana Tech",9/17/1971,2,0.0,Cincinnati Bengals / 12th / 310th pick / 1992,1994,
1438,54,David Frisch,83.0,24.0,TE,16,0.0,260.0,6-7,"Iowa Central,Missouri,Colorado St.",6/22/1970,1,0.0,,1994,
1439,55,Jeff Hill,19.0,22.0,WR,1,0.0,178.0,5-11,Purdue,9/24/1972,Rook,0.0,,1994,
1440,56,Troy Sadowski,87.0,29.0,TE,15,1.0,255.0,6-5,Georgia,12/8/1965,4,0.0,Atlanta Falcons / 6th / 145th pick / 1989,1994,
1441,57,Donald Hollas,12.0,27.0,QB,2,0.0,215.0,6-3,Rice,11/22/1967,3,0.0,Cincinnati Bengals / 4th / 99th pick / 1991,1994,
1442,58,Jeff Query,89.0,27.0,WR,10,4.0,165.0,6-0,Millikin,3/7/1967,5,0.0,Green Bay Packers / 5th / 124th pick / 1989,1994,
1443,59,Kevin Jefferson,57.0,20.0,LB,6,0.0,232.0,6-2,Lehigh,1/14/1974,Rook,0.0,,1994,
1444,60,John Johnson,55.0,26.0,LLB,5,0.0,240.0,6-3,Clemson,5/8/1968,3,0.0,San Francisco 49ers / 2nd / 53rd pick / 1991,1994,
1445,61,Eric Ball,42.0,28.0,RB,16,0.0,218.0,6-2,UCLA,7/1/1966,5,0.0,Cincinnati Bengals / 2nd / 35th pick / 1989,1994,
1446,62,Team Total,,25.8,,16,,243.4,6-2.6,,,2.9,,,1994,
1447,0,Jeff Blake,8.0,25.0,QB,16,16.0,223.0,6-1,East Carolina,12/4/1970,3,15.0,New York Jets / 6th / 166th pick / 1992,1995,
1448,1,Carl Pickens,81.0,25.0,WR,16,16.0,206.0,6-2,Tennessee,3/23/1970,3,12.0,Cincinnati Bengals / 2nd / 31st pick / 1992,1995,
1449,2,Darrick Brilz,65.0,31.0,C,16,16.0,287.0,6-3,Oregon St.,2/14/1964,8,8.0,,1995,
1450,3,Joe Walter,63.0,32.0,T,16,16.0,292.0,6-7,Texas Tech,6/18/1963,10,8.0,Cincinnati Bengals / 7th / 181st pick / 1985,1995,
1451,4,Darnay Scott,86.0,23.0,WR,16,16.0,200.0,6-1,San Diego St.,7/7/1972,1,8.0,Cincinnati Bengals / 2nd / 30th pick / 1994,1995,
1452,5,John Copeland,92.0,25.0,DE,16,16.0,285.0,6-3,Alabama,9/20/1970,2,8.0,Cincinnati Bengals / 1st / 5th pick / 1993,1995,
1453,6,Ricardo McDonald,56.0,26.0,LB,16,16.0,248.0,6-2,Pittsburgh,11/8/1969,3,7.0,Cincinnati Bengals / 4th / 88th pick / 1992,1995,
1454,7,Harold Green,28.0,27.0,RB,15,15.0,222.0,6-2,South Carolina,1/29/1968,5,7.0,Cincinnati Bengals / 2nd / 38th pick / 1990,1995,
1455,8,Bracy Walker,27.0,25.0,DB,14,14.0,202.0,6-0,North Carolina,10/28/1970,1,7.0,Kansas City Chiefs / 4th / 127th pick / 1994,1995,
1456,9,Artie Smith,70.0,25.0,DE,16,16.0,296.0,6-5,Louisiana Tech,5/15/1970,2,7.0,San Francisco 49ers / 5th / 116th pick / 1993,1995,
1457,10,Kevin Sargent,77.0,26.0,T,15,15.0,289.0,6-6,East. Washington,3/31/1969,3,7.0,,1995,
1458,11,Tony McGee,82.0,24.0,TE,16,16.0,247.0,6-3,Michigan,4/21/1971,2,7.0,Cincinnati Bengals / 2nd / 37th pick / 1993,1995,
1459,12,Eric Bieniemy,21.0,26.0,RB,16,1.0,207.0,5-7,Colorado,8/15/1969,4,7.0,San Diego Chargers / 2nd / 39th pick / 1991,1995,
1460,13,Roger Jones,24.0,26.0,DB,16,16.0,175.0,5-9,Tennessee St.,4/22/1969,4,7.0,,1995,
1461,14,Darryl Williams,31.0,25.0,DB,16,16.0,198.0,6-0,Miami (FL),1/8/1970,3,7.0,Cincinnati Bengals / 1st / 28th pick / 1992,1995,
1462,15,Keith Rucker,95.0,27.0,DT,15,14.0,332.0,6-4,"East. Michigan,Ohio Wesleyan",11/20/1968,3,6.0,,1995,
1463,16,Dan Wilkinson,99.0,22.0,DT,14,14.0,340.0,6-4,Ohio St.,3/13/1973,1,6.0,Cincinnati Bengals / 1st / 1st pick / 1994,1995,
1464,17,Todd Kalis,62.0,30.0,G,15,11.0,296.0,6-6,Arizona St.,5/10/1965,7,6.0,Minnesota Vikings / 4th / 108th pick / 1988,1995,
1465,18,Steve Tovar,58.0,25.0,LB,14,14.0,246.0,6-3,Ohio St.,4/25/1970,2,6.0,Cincinnati Bengals / 3rd / 59th pick / 1993,1995,
1466,19,Scott Brumfield,72.0,25.0,G,14,11.0,321.0,6-8,BYU,8/19/1970,2,5.0,,1995,
1467,20,James Francis,50.0,27.0,LB,11,11.0,253.0,6-5,Baylor,8/4/1968,5,5.0,Cincinnati Bengals / 1st / 12th pick / 1990,1995,
1468,21,Andre Collins,55.0,27.0,LB,16,5.0,237.0,6-1,Penn St.,5/4/1968,5,4.0,Washington Redskins / 2nd / 46th pick / 1990,1995,
1469,22,Doug Pelfrey,9.0,25.0,K,16,0.0,185.0,5-11,Kentucky,9/25/1970,2,4.0,Cincinnati Bengals / 8th / 202nd pick / 1993,1995,
1470,23,Bruce Kozerski,64.0,33.0,C,8,8.0,287.0,6-4,Holy Cross,4/2/1962,11,4.0,Cincinnati Bengals / 9th / 231st pick / 1984,1995,
1471,24,Corey Sawyer,23.0,24.0,DB,12,8.0,177.0,5-11,Florida St.,10/4/1971,1,4.0,Cincinnati Bengals / 4th / 104th pick / 1994,1995,
1472,25,Rod Jones,25.0,31.0,DB,13,7.0,185.0,6-0,SMU,3/31/1964,9,3.0,Tampa Bay Buccaneers / 1st / 25th pick / 1986,1995,
1473,26,Brett Wallerstedt,91.0,25.0,LB,11,2.0,240.0,6-1,Arizona St.,11/24/1970,2,2.0,Phoenix Cardinals / 6th / 143rd pick / 1993,1995,
1474,27,Melvin Tuten,61.0,24.0,T,16,2.0,320.0,6-7,Syracuse,11/11/1971,Rook,2.0,Cincinnati Bengals / 3rd / 69th pick / 1995,1995,
1475,28,Ramondo Stallings,79.0,24.0,DE,13,2.0,286.0,6-7,San Diego St.,11/21/1971,1,2.0,Cincinnati Bengals / 7th / 195th pick / 1994,1995,
1476,29,David Dunn,80.0,23.0,WR,16,0.0,215.0,6-3,Fresno St.,6/10/1972,Rook,2.0,Cincinnati Bengals / 5th / 139th pick / 1995,1995,
1477,30,Sam Shade,35.0,22.0,DB,16,2.0,205.0,6-0,Alabama,6/14/1973,Rook,2.0,Cincinnati Bengals / 4th / 102nd pick / 1995,1995,
1478,31,Lee Johnson,11.0,34.0,P,16,0.0,200.0,6-2,BYU,11/27/1961,10,2.0,Houston Oilers / 5th / 138th pick / 1985,1995,
1479,32,Kimo von Oelhoffen,67.0,24.0,DE,16,1.0,299.0,6-4,"Hawaii,Boise St.",1/30/1971,1,1.0,Cincinnati Bengals / 6th / 162nd pick / 1994,1995,
1480,33,Chris Shelling,30.0,23.0,DB,13,0.0,180.0,5-10,Auburn,11/3/1972,Rook,1.0,,1995,
1481,34,Greg Truitt,59.0,30.0,C,16,0.0,235.0,6-0,Penn St.,12/8/1965,1,1.0,,1995,
1482,35,Adrian Hardy,45.0,25.0,DB,10,0.0,194.0,5-11,Northwestern St. (LA),8/16/1970,2,1.0,San Francisco 49ers / 2nd / 48th pick / 1993,1995,
1483,36,Trent Pollard,76.0,23.0,T,9,0.0,304.0,6-4,East. Washington,11/20/1972,1,1.0,Cincinnati Bengals / 5th / 132nd pick / 1994,1995,
1484,37,Anthony Brown,75.0,23.0,T,7,1.0,315.0,6-5,Utah,11/6/1972,Rook,1.0,,1995,
1485,38,Alfred Oglesby,96.0,28.0,NT,6,0.0,290.0,6-4,Houston,1/27/1967,5,1.0,Miami Dolphins / 3rd / 66th pick / 1990,1995,
1486,39,Jeff Cothran,29.0,24.0,FB,14,13.0,249.0,6-1,Ohio St.,6/28/1971,1,1.0,Cincinnati Bengals / 3rd / 66th pick / 1994,1995,
1487,40,Leonard Wheeler,37.0,26.0,DB,16,1.0,192.0,6-0,"Northwest Mississippi CC,Mississippi,Troy",1/15/1969,3,1.0,Cincinnati Bengals / 3rd / 84th pick / 1992,1995,
1488,41,Todd Kelly,98.0,25.0,LLB,16,0.0,259.0,6-2,Tennessee,11/27/1970,2,1.0,San Francisco 49ers / 1st / 27th pick / 1993,1995,
1489,42,James Joseph,36.0,28.0,RB,16,3.0,222.0,6-2,Auburn,10/28/1967,4,1.0,Philadelphia Eagles / 7th / 187th pick / 1991,1995,
1490,43,Kevin Jefferson,57.0,21.0,LB,16,0.0,232.0,6-2,Lehigh,1/14/1974,1,1.0,,1995,
1491,44,Derek Ware,88.0,28.0,TE,7,0.0,255.0,6-2,"Texas A&M,Central Oklahoma",9/17/1967,3,0.0,Phoenix Cardinals / 7th / 175th pick / 1992,1995,
1492,45,Michael Brim,43.0,29.0,DB,1,0.0,192.0,6-0,Virginia Union,1/23/1966,7,0.0,Phoenix Cardinals / 4th / 95th pick / 1988,1995,
1493,46,Jeff Query,89.0,28.0,WR,1,0.0,165.0,6-0,Millikin,3/7/1967,6,0.0,Green Bay Packers / 5th / 124th pick / 1989,1995,
1494,47,Jason Burns,38.0,23.0,RB,1,0.0,196.0,5-7,Wisconsin,11/27/1972,Rook,0.0,,1995,
1495,48,Troy Sadowski,87.0,30.0,TE,12,0.0,255.0,6-5,Georgia,12/8/1965,5,0.0,Atlanta Falcons / 6th / 145th pick / 1989,1995,
1496,49,Jeff Hill,84.0,23.0,WR,16,0.0,178.0,5-11,Purdue,9/24/1972,1,0.0,,1995,
1497,50,Gerald Collins,90.0,24.0,LB,3,0.0,250.0,6-2,Vanderbilt,2/13/1971,Rook,0.0,,1995,
1498,51,Ty Parten,93.0,26.0,DE,1,1.0,278.0,6-5,Arizona,10/13/1969,2,0.0,Cincinnati Bengals / 3rd / 63rd pick / 1993,1995,
1499,52,Randy Neal,52.0,23.0,LB,2,0.0,236.0,6-3,Virginia,12/29/1972,Rook,0.0,,1995,
1500,53,James Logan,52.0,23.0,LB,1,0.0,222.0,6-2,Memphis,12/6/1972,Rook,0.0,,1995,
1501,54,David Klingler,7.0,26.0,QB,3,0.0,210.0,6-3,Houston,2/17/1969,3,0.0,Cincinnati Bengals / 1st / 6th pick / 1992,1995,
1502,55,Dan Jones,66.0,25.0,T,5,0.0,298.0,6-7,Maine,7/22/1970,2,0.0,,1995,
1503,56,Thomas Bailey,18.0,24.0,WR,1,0.0,196.0,6-0,Auburn,12/6/1971,Rook,0.0,,1995,
1504,57,Team Total,,25.8,,16,,242.2,6-2.2,,,2.9,,,1995,
1505,0,Ashley Ambrose,33.0,26.0,DB,16,16.0,190.0,5-11,Miss. Valley St.,9/17/1970,4,15.0,Indianapolis Colts / 2nd / 29th pick / 1992,1996,
1506,1,Jeff Blake,8.0,26.0,QB,16,16.0,223.0,6-1,East Carolina,12/4/1970,4,15.0,New York Jets / 6th / 166th pick / 1992,1996,
1507,2,Carl Pickens,81.0,26.0,WR,16,16.0,206.0,6-2,Tennessee,3/23/1970,4,12.0,Cincinnati Bengals / 2nd / 31st pick / 1992,1996,
1508,3,Rich Braham,74.0,26.0,C,16,16.0,305.0,6-4,West Virginia,11/6/1970,2,9.0,Arizona Cardinals / 3rd / 76th pick / 1994,1996,
1509,4,Joe Walter,63.0,33.0,T,15,15.0,292.0,6-7,Texas Tech,6/18/1963,11,8.0,Cincinnati Bengals / 7th / 181st pick / 1985,1996,
1510,5,Darnay Scott,86.0,24.0,WR,16,16.0,200.0,6-1,San Diego St.,7/7/1972,2,8.0,Cincinnati Bengals / 2nd / 30th pick / 1994,1996,
1511,6,Garrison Hearst,20.0,25.0,RB,16,12.0,215.0,5-11,Georgia,1/4/1971,3,8.0,Phoenix Cardinals / 1st / 3rd pick / 1993,1996,
1512,7,Dan Wilkinson,99.0,23.0,DT,16,16.0,340.0,6-4,Ohio St.,3/13/1973,2,7.0,Cincinnati Bengals / 1st / 1st pick / 1994,1996,
1513,8,Darrick Brilz,65.0,32.0,C,13,13.0,287.0,6-3,Oregon St.,2/14/1964,9,7.0,,1996,
1514,9,James Francis,50.0,28.0,LB,16,15.0,253.0,6-5,Baylor,8/4/1968,6,7.0,Cincinnati Bengals / 1st / 12th pick / 1990,1996,
1515,10,David Dunn,80.0,24.0,WR,16,0.0,215.0,6-3,Fresno St.,6/10/1972,1,6.0,Cincinnati Bengals / 5th / 139th pick / 1995,1996,
1516,11,Steve Tovar,58.0,26.0,LB,13,13.0,246.0,6-3,Ohio St.,4/25/1970,3,6.0,Cincinnati Bengals / 3rd / 59th pick / 1993,1996,
1517,12,Jimmy Spencer,22.0,27.0,DB,15,14.0,188.0,5-9,Florida,3/29/1969,4,6.0,Washington Redskins / 8th / 215th pick / 1991,1996,
1518,13,Willie Anderson,71.0,21.0,T,16,10.0,340.0,6-5,Auburn,7/11/1975,Rook,6.0,Cincinnati Bengals / 1st / 10th pick / 1996,1996,
1519,14,Ricardo McDonald,56.0,27.0,LB,16,15.0,248.0,6-2,Pittsburgh,11/8/1969,4,6.0,Cincinnati Bengals / 4th / 88th pick / 1992,1996,
1520,15,Ken Blackman,66.0,24.0,G,14,10.0,320.0,6-6,Illinois,11/8/1972,Rook,6.0,Cincinnati Bengals / 3rd / 69th pick / 1996,1996,
1521,16,Eric Bieniemy,21.0,27.0,RB,16,0.0,207.0,5-7,Colorado,8/15/1969,5,5.0,San Diego Chargers / 2nd / 39th pick / 1991,1996,
1522,17,John Copeland,92.0,26.0,DE,13,13.0,285.0,6-3,Alabama,9/20/1970,3,5.0,Cincinnati Bengals / 1st / 5th pick / 1993,1996,
1523,18,Bracy Walker,27.0,26.0,DB,16,16.0,202.0,6-0,North Carolina,10/28/1970,2,5.0,Kansas City Chiefs / 4th / 127th pick / 1994,1996,
1524,19,Melvin Tuten,61.0,25.0,T,16,7.0,320.0,6-7,Syracuse,11/11/1971,1,5.0,Cincinnati Bengals / 3rd / 69th pick / 1995,1996,
1525,20,Tim Johnson,90.0,31.0,DT,14,13.0,275.0,6-3,Penn St.,1/29/1965,9,5.0,Pittsburgh Steelers / 6th / 141st pick / 1987,1996,
1526,21,Bo Orlando,26.0,30.0,DB,16,16.0,180.0,5-10,West Virginia,4/3/1966,6,5.0,Houston Oilers / 6th / 157th pick / 1989,1996,
1527,22,Artie Smith,70.0,26.0,DE,16,12.0,296.0,6-5,Louisiana Tech,5/15/1970,3,5.0,San Francisco 49ers / 5th / 116th pick / 1993,1996,
1528,23,Ki-Jana Carter,32.0,23.0,RB,16,4.0,222.0,5-10,Penn St.,9/12/1973,Rook,4.0,Cincinnati Bengals / 1st / 1st pick / 1995,1996,
1529,24,Tony McGee,82.0,25.0,TE,16,16.0,247.0,6-3,Michigan,4/21/1971,3,4.0,Cincinnati Bengals / 2nd / 37th pick / 1993,1996,
1530,25,Scott Brumfield,72.0,26.0,G,9,8.0,321.0,6-8,BYU,8/19/1970,3,4.0,,1996,
1531,26,Jevon Langford,94.0,22.0,DE,12,3.0,290.0,6-3,Oklahoma St.,2/16/1974,Rook,3.0,Cincinnati Bengals / 4th / 108th pick / 1996,1996,
1532,27,Doug Pelfrey,9.0,26.0,K,16,0.0,185.0,5-11,Kentucky,9/25/1970,3,3.0,Cincinnati Bengals / 8th / 202nd pick / 1993,1996,
1533,28,Lee Johnson,11.0,35.0,P,16,0.0,200.0,6-2,BYU,11/27/1961,11,3.0,Houston Oilers / 5th / 138th pick / 1985,1996,
1534,29,Ramondo Stallings,79.0,25.0,DE,13,3.0,286.0,6-7,San Diego St.,11/21/1971,2,2.0,Cincinnati Bengals / 7th / 195th pick / 1994,1996,
1535,30,Corey Sawyer,23.0,25.0,DB,15,2.0,177.0,5-11,Florida St.,10/4/1971,2,2.0,Cincinnati Bengals / 4th / 104th pick / 1994,1996,
1536,31,Tom Tumulty,53.0,23.0,LILB,16,3.0,247.0,6-3,Pittsburgh,2/11/1973,Rook,2.0,Cincinnati Bengals / 6th / 178th pick / 1996,1996,
1537,32,Gerald Dixon,51.0,27.0,LLB,16,1.0,250.0,6-3,South Carolina,6/20/1969,3,2.0,Cleveland Browns / 3rd / 78th pick / 1992,1996,
1538,33,Roger Jones,24.0,27.0,DB,14,1.0,175.0,5-9,Tennessee St.,4/22/1969,5,1.0,,1996,
1539,34,Kimo von Oelhoffen,67.0,25.0,DE,11,1.0,299.0,6-4,"Hawaii,Boise St.",1/30/1971,2,1.0,Cincinnati Bengals / 6th / 162nd pick / 1994,1996,
1540,35,Kenny Davidson,96.0,29.0,DE,3,1.0,272.0,6-5,LSU,8/17/1967,6,1.0,Pittsburgh Steelers / 2nd / 43rd pick / 1990,1996,
1541,36,Tim Morabito,93.0,23.0,DT,7,1.0,296.0,6-3,Boston Col.,10/12/1973,Rook,1.0,,1996,
1542,37,Marco Battaglia,89.0,23.0,TE,16,0.0,250.0,6-3,Rutgers,1/25/1973,Rook,1.0,Cincinnati Bengals / 2nd / 39th pick / 1996,1996,
1543,38,Andre Collins,55.0,28.0,LB,14,0.0,237.0,6-1,Penn St.,5/4/1968,6,1.0,Washington Redskins / 2nd / 46th pick / 1990,1996,
1544,39,Sam Shade,35.0,23.0,DB,12,0.0,205.0,6-0,Alabama,6/14/1973,1,1.0,Cincinnati Bengals / 4th / 102nd pick / 1995,1996,
1545,40,Leonard Wheeler,37.0,27.0,DB,13,0.0,192.0,6-0,"Northwest Mississippi CC,Mississippi,Troy",1/15/1969,4,1.0,Cincinnati Bengals / 3rd / 84th pick / 1992,1996,
1546,41,Jeff Cothran,29.0,25.0,FB,11,11.0,249.0,6-1,Ohio St.,6/28/1971,2,1.0,Cincinnati Bengals / 3rd / 66th pick / 1994,1996,
1547,42,Anthony Brown,75.0,24.0,T,7,0.0,315.0,6-5,Utah,11/6/1972,1,1.0,,1996,
1548,43,Greg Myers,31.0,24.0,DB,14,0.0,202.0,6-1,Colorado St.,9/30/1972,Rook,1.0,Cincinnati Bengals / 5th / 144th pick / 1996,1996,
1549,44,Rod Jones,60.0,22.0,T,5,1.0,325.0,6-4,Kansas,1/11/1974,Rook,1.0,Cincinnati Bengals / 7th / 219th pick / 1996,1996,
1550,45,Greg Truitt,59.0,31.0,C,16,0.0,235.0,6-0,Penn St.,12/8/1965,2,1.0,,1996,
1551,46,Rod Jones,25.0,32.0,DB,6,1.0,185.0,6-0,SMU,3/31/1964,10,1.0,Tampa Bay Buccaneers / 1st / 25th pick / 1986,1996,
1552,47,Erik Wilhelm,4.0,31.0,QB,3,0.0,217.0,6-3,Oregon St.,11/19/1965,7,0.0,Cincinnati Bengals / 3rd / 83rd pick / 1989,1996,
1553,48,Jeff Hill,84.0,24.0,WR,10,0.0,178.0,5-11,Purdue,9/24/1972,2,0.0,,1996,
1554,49,Randy Neal,52.0,24.0,LB,1,0.0,236.0,6-3,Virginia,12/29/1972,1,0.0,,1996,
1555,50,James Hundon,85.0,25.0,WR,5,0.0,180.0,6-1,Portland St.,4/9/1971,Rook,0.0,,1996,
1556,51,Todd Kelly,98.0,26.0,LLB,2,0.0,259.0,6-2,Tennessee,11/27/1970,3,0.0,San Francisco 49ers / 1st / 27th pick / 1993,1996,
1557,52,Chris Shelling,30.0,24.0,DB,1,0.0,180.0,5-10,Auburn,11/3/1972,1,0.0,,1996,
1558,53,Brian Milne,44.0,23.0,RB,6,5.0,255.0,6-3,Penn St.,1/7/1973,Rook,0.0,Indianapolis Colts / 4th / 115th pick / 1996,1996,
1559,54,Troy Sadowski,87.0,31.0,TE,16,0.0,255.0,6-5,Georgia,12/8/1965,6,0.0,Atlanta Falcons / 6th / 145th pick / 1989,1996,
1560,55,Tydus Winans,83.0,24.0,WR,2,0.0,180.0,5-11,Fresno St.,7/26/1972,2,0.0,Washington Redskins / 3rd / 68th pick / 1994,1996,
1561,56,Team Total,,26.1,,16,,243.5,6-2.0,,,3.1,,,1996,
1562,0,Corey Dillon,28.0,23.0,RB,16,6.0,225.0,6-1,Washington,10/24/1974,Rook,12.0,Cincinnati Bengals / 2nd / 43rd pick / 1997,1997,
1563,1,Jeff Blake,8.0,27.0,QB,11,11.0,223.0,6-1,East Carolina,12/4/1970,5,10.0,New York Jets / 6th / 166th pick / 1992,1997,
1564,2,Rich Braham,74.0,27.0,C,16,16.0,305.0,6-4,West Virginia,11/6/1970,3,10.0,Arizona Cardinals / 3rd / 76th pick / 1994,1997,
1565,3,Darrick Brilz,65.0,33.0,C,16,16.0,287.0,6-3,Oregon St.,2/14/1964,10,10.0,,1997,
1566,4,Willie Anderson,71.0,22.0,T,16,16.0,340.0,6-5,Auburn,7/11/1975,1,10.0,Cincinnati Bengals / 1st / 10th pick / 1996,1997,
1567,5,Darnay Scott,86.0,25.0,WR,16,15.0,200.0,6-1,San Diego St.,7/7/1972,3,9.0,Cincinnati Bengals / 2nd / 30th pick / 1994,1997,
1568,6,Ken Blackman,66.0,25.0,G,13,13.0,320.0,6-6,Illinois,11/8/1972,1,8.0,Cincinnati Bengals / 3rd / 69th pick / 1996,1997,
1569,7,Carl Pickens,81.0,27.0,WR,12,12.0,206.0,6-2,Tennessee,3/23/1970,5,7.0,Cincinnati Bengals / 2nd / 31st pick / 1992,1997,
1570,8,Boomer Esiason,7.0,36.0,QB,7,5.0,224.0,6-5,Maryland,4/17/1961,13,7.0,Cincinnati Bengals / 2nd / 38th pick / 1984,1997,
1571,9,Ashley Ambrose,33.0,27.0,DB,16,16.0,190.0,5-11,Miss. Valley St.,9/17/1970,5,6.0,Indianapolis Colts / 2nd / 29th pick / 1992,1997,
1572,10,James Francis,50.0,29.0,LB,16,16.0,253.0,6-5,Baylor,8/4/1968,7,6.0,Cincinnati Bengals / 1st / 12th pick / 1990,1997,
1573,11,John Copeland,92.0,27.0,DE,15,15.0,285.0,6-3,Alabama,9/20/1970,4,6.0,Cincinnati Bengals / 1st / 5th pick / 1993,1997,
1574,12,Dan Wilkinson,99.0,24.0,DT,15,15.0,340.0,6-4,Ohio St.,3/13/1973,3,5.0,Cincinnati Bengals / 1st / 1st pick / 1994,1997,
1575,13,Kevin Sargent,77.0,28.0,T,10,8.0,289.0,6-6,East. Washington,3/31/1969,5,5.0,,1997,
1576,14,Greg Myers,31.0,25.0,DB,16,14.0,202.0,6-1,Colorado St.,9/30/1972,1,5.0,Cincinnati Bengals / 5th / 144th pick / 1996,1997,
1577,15,Gerald Dixon,51.0,28.0,LLB,15,13.0,250.0,6-3,South Carolina,6/20/1969,4,5.0,Cleveland Browns / 3rd / 78th pick / 1992,1997,
1578,16,Rod Jones,60.0,23.0,T,13,8.0,325.0,6-4,Kansas,1/11/1974,1,5.0,Cincinnati Bengals / 7th / 219th pick / 1996,1997,
1579,17,Ki-Jana Carter,32.0,24.0,RB,15,10.0,222.0,5-10,Penn St.,9/12/1973,1,5.0,Cincinnati Bengals / 1st / 1st pick / 1995,1997,
1580,18,Tony McGee,82.0,26.0,TE,16,16.0,247.0,6-3,Michigan,4/21/1971,4,4.0,Cincinnati Bengals / 2nd / 37th pick / 1993,1997,
