,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
1629,29,Brad Culpepper,77.0,23.0,DT,11,2.0,275.0,6-1,Florida,5/8/1969,Rook,2.0,Minnesota Vikings / 10th / 264th pick / 1992,1992,
1630,30,Keith Henderson,30.0,26.0,RB,13,0.0,220.0,6-1,Georgia,8/4/1966,3,2.0,San Francisco 49ers / 3rd / 84th pick / 1989,1992,
1631,31,Van Waiters,54.0,27.0,LLB,16,1.0,240.0,6-4,Indiana,2/27/1965,4,2.0,Cleveland Browns / 3rd / 77th pick / 1988,1992,
1632,32,Adam Schreiber,60.0,30.0,G,16,1.0,290.0,6-4,Texas,2/20/1962,8,2.0,Seattle Seahawks / 9th / 243rd pick / 1984,1992,
1633,33,Brent Novoselsky,85.0,26.0,TE,16,1.0,232.0,6-2,Pennsylvania,1/8/1966,4,1.0,,1992,
1634,34,Jake Reed,86.0,25.0,WR,16,0.0,216.0,6-3,Grambling St.,9/28/1967,1,1.0,Minnesota Vikings / 3rd / 68th pick / 1991,1992,
1635,35,Mike Tice,87.0,33.0,TE,12,9.0,253.0,6-7,Maryland,2/2/1959,11,1.0,,1992,
1636,36,Scott Adams,72.0,26.0,G,15,0.0,301.0,6-5,Georgia,9/28/1966,Rook,1.0,,1992,
1637,37,Ray Berry,50.0,29.0,LLB,8,0.0,227.0,6-2,Baylor,10/28/1963,5,1.0,Minnesota Vikings / 2nd / 44th pick / 1987,1992,
1638,38,Ed McDaniel,58.0,23.0,LB,8,0.0,230.0,5-11,Clemson,2/23/1969,Rook,1.0,Minnesota Vikings / 5th / 125th pick / 1992,1992,
1639,39,Greg Manusky,91.0,26.0,MLB,11,0.0,238.0,6-1,Colgate,8/12/1966,4,1.0,,1992,
1640,40,George Hinkle,98.0,27.0,DE,9,0.0,273.0,6-4,Arizona,3/17/1965,4,1.0,San Diego Chargers / 11th / 293rd pick / 1988,1992,
1641,41,Robert Harris,90.0,23.0,DT,7,0.0,295.0,6-4,Southern,6/13/1969,Rook,1.0,Minnesota Vikings / 2nd / 39th pick / 1992,1992,
1642,42,Eric Everett,31.0,26.0,DB,16,0.0,165.0,5-10,Texas Tech,7/13/1966,4,1.0,Philadelphia Eagles / 5th / 122nd pick / 1988,1992,
1643,43,Roy Barker,92.0,23.0,DE,8,0.0,287.0,6-5,North Carolina,2/14/1969,Rook,1.0,Minnesota Vikings / 4th / 98th pick / 1992,1992,
1644,44,Mike Morris,68.0,31.0,C,16,0.0,276.0,6-5,Truman St.,2/22/1961,5,1.0,,1992,
1645,45,Tripp Welborne,32.0,24.0,DB,2,0.0,205.0,6-0,Michigan,11/20/1968,Rook,0.0,Minnesota Vikings / 7th / 180th pick / 1991,1992,
1646,46,David Wilson,24.0,22.0,DB,3,0.0,192.0,5-10,California,6/10/1970,Rook,0.0,Minnesota Vikings / 7th / 183rd pick / 1992,1992,
1647,47,Danta Whitaker,82.0,28.0,TE,6,2.0,252.0,6-4,Miss. Valley St.,3/14/1964,2,0.0,New York Giants / 7th / 186th pick / 1988,1992,
1648,48,Ronnie West,35.0,24.0,WR,12,0.0,215.0,6-1,"Valdosta St.,Pittsburg St.",6/23/1968,Rook,0.0,Minnesota Vikings / 9th / 237th pick / 1992,1992,
1649,49,Darrin Nelson,20.0,33.0,RB,16,0.0,184.0,5-9,Stanford,1/2/1959,10,0.0,Minnesota Vikings / 1st / 7th pick / 1982,1992,
1650,50,David Bavaro,52.0,25.0,RILB,5,0.0,234.0,6-0,Syracuse,3/27/1967,2,0.0,Phoenix Cardinals / 9th / 225th pick / 1990,1992,
1651,51,Esera Tuaolo,95.0,24.0,NT,3,0.0,277.0,6-2,Oregon St.,7/11/1968,1,0.0,Green Bay Packers / 2nd / 35th pick / 1991,1992,
1652,52,Bernard Dafney,71.0,24.0,G,2,0.0,324.0,6-5,Tennessee,11/1/1968,Rook,0.0,Houston Oilers / 9th / 247th pick / 1992,1992,
1653,53,Derek Tennell,46.0,28.0,TE,3,2.0,245.0,6-5,UCLA,2/12/1964,5,0.0,Seattle Seahawks / 7th / 185th pick / 1987,1992,
1654,54,Skip McClendon,96.0,28.0,DE,3,0.0,282.0,6-6,"Northwestern,Arizona St.",4/9/1964,5,0.0,Cincinnati Bengals / 3rd / 77th pick / 1987,1992,
1655,55,Team Total,,27.6,,16,,237.9,6-2.0,,,4.4,,,1992,
1656,0,John Randle,93.0,26.0,DT,16,16.0,290.0,6-1,Texas A&M-Kingsville,12/12/1967,3,16.0,,1993,
1657,1,Chris Doleman,56.0,32.0,DE,16,16.0,289.0,6-5,Pittsburgh,10/16/1961,8,14.0,Minnesota Vikings / 1st / 4th pick / 1985,1993,
1658,2,Randall McDaniel,64.0,29.0,G,16,16.0,276.0,6-3,Arizona St.,12/19/1964,5,12.0,Minnesota Vikings / 1st / 19th pick / 1988,1993,
1659,3,Henry Thomas,97.0,28.0,DT,13,13.0,277.0,6-2,LSU,1/12/1965,6,11.0,Minnesota Vikings / 3rd / 72nd pick / 1987,1993,
1660,4,Cris Carter,80.0,28.0,WR,16,16.0,202.0,6-3,Ohio St.,11/25/1965,6,9.0,Philadelphia Eagles / 4th / 3rd pick / 1987 Supp,1993,
1661,5,Jack Del Rio,55.0,30.0,LB,16,16.0,246.0,6-4,USC,4/4/1963,8,8.0,New Orleans Saints / 3rd / 68th pick / 1985,1993,
1662,6,Audray McMillian,26.0,31.0,DB,16,16.0,190.0,5-11,Houston,8/13/1962,8,8.0,New England Patriots / 3rd / 84th pick / 1985,1993,
1663,7,Carlos Jenkins,51.0,25.0,LB,16,16.0,217.0,6-3,Michigan St.,7/12/1968,2,8.0,Minnesota Vikings / 3rd / 65th pick / 1991,1993,
1664,8,Fred Strickland,53.0,27.0,LB,16,15.0,246.0,6-2,Purdue,8/15/1966,5,7.0,Los Angeles Rams / 2nd / 47th pick / 1988,1993,
1665,9,Anthony Carter,81.0,33.0,WR,15,14.0,168.0,5-11,Michigan,9/17/1960,8,7.0,Miami Dolphins / 12th / 334th pick / 1983,1993,
1666,10,Vencie Glenn,25.0,29.0,DB,16,16.0,205.0,6-0,Indiana St.,10/26/1964,7,7.0,New England Patriots / 2nd / 54th pick / 1986,1993,
1667,11,Roy Barker,92.0,24.0,DE,16,16.0,287.0,6-5,North Carolina,2/14/1969,1,7.0,Minnesota Vikings / 4th / 98th pick / 1992,1993,
1668,12,Carl Lee,39.0,32.0,DB,16,16.0,185.0,5-11,Marshall,2/6/1961,10,7.0,Minnesota Vikings / 7th / 186th pick / 1983,1993,
1669,13,Adam Schreiber,60.0,31.0,G,16,16.0,290.0,6-4,Texas,2/20/1962,9,6.0,Seattle Seahawks / 9th / 243rd pick / 1984,1993,
1670,14,Tim Irwin,76.0,35.0,T,16,16.0,300.0,6-7,Tennessee,12/13/1958,12,6.0,Minnesota Vikings / 3rd / 74th pick / 1981,1993,
1671,15,Jim McMahon,9.0,34.0,QB,12,12.0,195.0,6-1,BYU,8/21/1959,11,6.0,Chicago Bears / 1st / 5th pick / 1982,1993,
1672,16,Sean Salisbury,12.0,30.0,QB,11,4.0,225.0,6-5,USC,3/9/1963,6,5.0,,1993,
1673,17,Todd Scott,38.0,25.0,DB,13,12.0,200.0,5-11,Louisiana,1/23/1968,2,5.0,Minnesota Vikings / 6th / 163rd pick / 1991,1993,
1674,18,Everett Lindsay,61.0,23.0,T,12,12.0,305.0,6-4,Mississippi,9/18/1970,Rook,5.0,Minnesota Vikings / 5th / 133rd pick / 1993,1993,
1675,19,Steve Jordan,83.0,32.0,TE,14,12.0,236.0,6-3,Brown,1/10/1961,11,5.0,Minnesota Vikings / 7th / 179th pick / 1982,1993,
1676,20,Scott Adams,72.0,27.0,G,15,9.0,301.0,6-5,Georgia,9/28/1966,1,4.0,,1993,
1677,21,Barry Word,23.0,30.0,RB,13,8.0,242.0,6-2,Virginia,1/17/1963,6,4.0,New Orleans Saints / 3rd / 62nd pick / 1986,1993,
1678,22,Scottie Graham,31.0,24.0,RB,7,3.0,217.0,5-9,Ohio St.,3/28/1969,1,3.0,Pittsburgh Steelers / 7th / 188th pick / 1992,1993,
1679,23,Harry Newsome,18.0,30.0,P,16,0.0,192.0,6-0,Wake Forest,1/25/1963,8,3.0,Pittsburgh Steelers / 8th / 214th pick / 1985,1993,
1680,24,Todd Kalis,69.0,28.0,G,16,7.0,296.0,6-6,Arizona St.,5/10/1965,5,3.0,Minnesota Vikings / 4th / 108th pick / 1988,1993,
1681,25,Robert Smith,20.0,21.0,RB,10,2.0,212.0,6-2,Ohio St.,3/4/1972,Rook,3.0,Minnesota Vikings / 1st / 21st pick / 1993,1993,
1682,26,Qadry Ismail,82.0,23.0,WR,15,3.0,196.0,6-0,Syracuse,11/8/1970,Rook,2.0,Minnesota Vikings / 2nd / 52nd pick / 1993,1993,
1683,27,Fuad Reveiz,7.0,30.0,K,16,0.0,225.0,5-11,Tennessee,2/24/1963,8,2.0,Miami Dolphins / 7th / 195th pick / 1985,1993,
1684,28,Bernard Dafney,71.0,25.0,G,16,4.0,324.0,6-5,Tennessee,11/1/1968,1,2.0,Houston Oilers / 9th / 247th pick / 1992,1993,
1685,29,Lamar McGriggs,37.0,25.0,DB,9,4.0,213.0,6-3,"Oklahoma St.,Western Illinois",5/9/1968,2,2.0,New York Giants / 8th / 223rd pick / 1991,1993,
1686,30,Roger Craig,33.0,33.0,RB,14,3.0,222.0,6-0,Nebraska,7/10/1960,10,2.0,San Francisco 49ers / 2nd / 49th pick / 1983,1993,
1687,31,Esera Tuaolo,98.0,25.0,NT,11,3.0,277.0,6-2,Oregon St.,7/11/1968,2,2.0,Green Bay Packers / 2nd / 35th pick / 1991,1993,
1688,32,Brad Culpepper,77.0,24.0,DT,15,0.0,275.0,6-1,Florida,5/8/1969,1,1.0,Minnesota Vikings / 10th / 264th pick / 1992,1993,
1689,33,J.C. Pearson,24.0,30.0,DB,13,0.0,187.0,5-11,"Cal Poly-Pomona,Washington",8/17/1963,7,1.0,,1993,
1690,34,Ashley Sheppard,59.0,24.0,LB,10,0.0,240.0,6-3,Clemson,1/21/1969,Rook,1.0,Minnesota Vikings / 4th / 106th pick / 1993,1993,
1691,35,Jeff Christy,62.0,24.0,C,9,0.0,284.0,6-3,Pittsburgh,2/3/1969,Rook,1.0,Phoenix Cardinals / 4th / 91st pick / 1992,1993,
1692,36,Derek Tennell,46.0,29.0,TE,16,6.0,245.0,6-5,UCLA,2/12/1964,6,1.0,Seattle Seahawks / 7th / 185th pick / 1987,1993,
1693,37,Jake Reed,86.0,26.0,WR,10,1.0,216.0,6-3,Grambling St.,9/28/1967,2,1.0,Minnesota Vikings / 3rd / 68th pick / 1991,1993,
1694,38,Charles Evans,29.0,26.0,RB,3,0.0,240.0,6-1,Clark (GA),4/16/1967,Rook,1.0,Minnesota Vikings / 11th / 295th pick / 1992,1993,
1695,39,Anthony Parker,27.0,27.0,DB,14,0.0,181.0,5-10,Arizona St.,2/11/1966,4,1.0,,1993,
1696,40,Mike Morris,68.0,32.0,C,16,0.0,276.0,6-5,Truman St.,2/22/1961,6,1.0,,1993,
1697,41,Dave Garnett,54.0,23.0,LB,16,0.0,219.0,6-2,Stanford,12/6/1970,Rook,1.0,,1993,
1698,42,Ed McDaniel,58.0,24.0,LB,7,1.0,230.0,5-11,Clemson,2/23/1969,1,1.0,Minnesota Vikings / 5th / 125th pick / 1992,1993,
1699,43,Greg Manusky,91.0,27.0,MLB,16,0.0,238.0,6-1,Colgate,8/12/1966,5,1.0,,1993,
1700,44,Robert Harris,90.0,24.0,DT,16,0.0,295.0,6-4,Southern,6/13/1969,1,1.0,Minnesota Vikings / 2nd / 39th pick / 1992,1993,
1701,45,Bruce Holmes,52.0,28.0,LB,1,0.0,235.0,6-2,Minnesota,10/24/1965,6,0.0,Kansas City Chiefs / 12th / 325th pick / 1987,1993,
1702,46,Ron Carpenter,36.0,23.0,DB,7,0.0,189.0,6-1,Miami (OH),1/20/1970,Rook,0.0,,1993,
1703,47,Izel Jenkins,28.0,29.0,DB,4,0.0,191.0,5-10,North Carolina St.,5/27/1964,5,0.0,Philadelphia Eagles / 11th / 288th pick / 1988,1993,
1704,48,Olanda Truitt,89.0,22.0,WR,8,0.0,187.0,6-0,"Pittsburgh,Mississippi St.",1/4/1971,Rook,0.0,Los Angeles Raiders / 5th / 125th pick / 1993,1993,
1705,49,Gino Torretta,13.0,23.0,QB,1,0.0,215.0,6-2,Miami (FL),8/10/1970,Rook,0.0,Minnesota Vikings / 7th / 192nd pick / 1993,1993,
1706,50,Mike Tice,87.0,34.0,TE,16,12.0,253.0,6-7,Maryland,2/2/1959,12,0.0,,1993,
1707,51,James Harris,99.0,25.0,DE,6,0.0,266.0,6-6,Temple,5/13/1968,Rook,0.0,,1993,
1708,52,Shawn Jones,32.0,23.0,DB,1,0.0,200.0,6-1,Georgia Tech,6/16/1970,Rook,0.0,,1993,
1709,53,Brent Novoselsky,85.0,27.0,TE,15,0.0,232.0,6-2,Pennsylvania,1/8/1966,5,0.0,,1993,
1710,54,Eric Guliford,84.0,24.0,WR,10,0.0,170.0,5-8,Arizona St.,10/25/1969,Rook,0.0,,1993,
1711,55,John Gerak,66.0,23.0,G,4,0.0,290.0,6-3,Penn St.,1/6/1970,Rook,0.0,Minnesota Vikings / 3rd / 57th pick / 1993,1993,
1712,56,Bobby Abrams,50.0,26.0,LB,4,0.0,240.0,6-3,Michigan,4/12/1967,3,0.0,,1993,
1713,57,Team Total,,27.2,,16,,237.5,6-2.0,,,4.1,,,1993,
1714,0,John Randle,93.0,27.0,DT,16,16.0,290.0,6-1,Texas A&M-Kingsville,12/12/1967,4,16.0,,1994,
1715,1,Randall McDaniel,64.0,30.0,G,16,16.0,276.0,6-3,Arizona St.,12/19/1964,6,12.0,Minnesota Vikings / 1st / 19th pick / 1988,1994,
1716,2,Jack Del Rio,55.0,31.0,LB,16,16.0,246.0,6-4,USC,4/4/1963,9,11.0,New Orleans Saints / 3rd / 68th pick / 1985,1994,
1717,3,Warren Moon,1.0,38.0,QB,15,15.0,218.0,6-3,"West Los Angeles College,Washington",11/18/1956,10,11.0,,1994,
1718,4,Dewayne Washington,20.0,22.0,DB,16,16.0,195.0,5-11,North Carolina St.,12/27/1972,Rook,9.0,Minnesota Vikings / 1st / 18th pick / 1994,1994,
1719,5,Jake Reed,86.0,27.0,WR,16,16.0,216.0,6-3,Grambling St.,9/28/1967,3,9.0,Minnesota Vikings / 3rd / 68th pick / 1991,1994,
1720,6,Cris Carter,80.0,29.0,WR,16,16.0,202.0,6-3,Ohio St.,11/25/1965,7,9.0,Philadelphia Eagles / 4th / 3rd pick / 1987 Supp,1994,
1721,7,Henry Thomas,97.0,29.0,DT,16,16.0,277.0,6-2,LSU,1/12/1965,7,8.0,Minnesota Vikings / 3rd / 72nd pick / 1987,1994,
1722,8,Vencie Glenn,25.0,30.0,DB,16,16.0,205.0,6-0,Indiana St.,10/26/1964,8,8.0,New England Patriots / 2nd / 54th pick / 1986,1994,
1723,9,Carlos Jenkins,51.0,26.0,LB,16,16.0,217.0,6-3,Michigan St.,7/12/1968,3,8.0,Minnesota Vikings / 3rd / 65th pick / 1991,1994,
1724,10,James Harris,99.0,26.0,DE,16,16.0,266.0,6-6,Temple,5/13/1968,1,8.0,,1994,
1725,11,Ed McDaniel,58.0,25.0,LB,16,16.0,230.0,5-11,Clemson,2/23/1969,2,8.0,Minnesota Vikings / 5th / 125th pick / 1992,1994,
1726,12,Roy Barker,92.0,25.0,DE,16,15.0,287.0,6-5,North Carolina,2/14/1969,2,8.0,Minnesota Vikings / 4th / 98th pick / 1992,1994,
1727,13,Anthony Parker,27.0,28.0,DB,15,15.0,181.0,5-10,Arizona St.,2/11/1966,5,8.0,,1994,
1728,14,Terry Allen,21.0,26.0,RB,16,16.0,204.0,5-10,Clemson,2/21/1968,3,7.0,Minnesota Vikings / 9th / 241st pick / 1990,1994,
1729,15,Jeff Christy,62.0,25.0,C,16,16.0,284.0,6-3,Pittsburgh,2/3/1969,1,6.0,Phoenix Cardinals / 4th / 91st pick / 1992,1994,
1730,16,Todd Scott,38.0,26.0,DB,15,15.0,200.0,5-11,Louisiana,1/23/1968,3,6.0,Minnesota Vikings / 6th / 163rd pick / 1991,1994,
1731,17,Todd Steussie,73.0,24.0,T,16,16.0,308.0,6-6,California,12/1/1970,Rook,6.0,Minnesota Vikings / 1st / 19th pick / 1994,1994,
1732,18,Bernard Dafney,75.0,26.0,G,16,16.0,324.0,6-5,Tennessee,11/1/1968,2,6.0,Houston Oilers / 9th / 247th pick / 1992,1994,
1733,19,Chris Hinton,78.0,33.0,T,16,16.0,300.0,6-4,Northwestern,7/31/1961,11,6.0,Denver Broncos / 1st / 4th pick / 1983,1994,
1734,20,Qadry Ismail,82.0,24.0,WR,16,3.0,196.0,6-0,Syracuse,11/8/1970,1,5.0,Minnesota Vikings / 2nd / 52nd pick / 1993,1994,
1735,21,Fuad Reveiz,7.0,31.0,K,16,0.0,225.0,5-11,Tennessee,2/24/1963,9,5.0,Miami Dolphins / 7th / 195th pick / 1985,1994,
1736,22,Amp Lee,32.0,23.0,RB,13,0.0,200.0,5-11,Florida St.,10/1/1971,2,3.0,San Francisco 49ers / 2nd / 45th pick / 1992,1994,
1737,23,Mike Saxon,4.0,32.0,P,16,0.0,205.0,6-3,San Diego St.,7/10/1962,9,3.0,Detroit Lions / 11th / 300th pick / 1984,1994,
1738,24,Andrew Jordan,83.0,22.0,TE,16,12.0,260.0,6-6,Western Carolina,6/21/1972,Rook,3.0,Minnesota Vikings / 6th / 179th pick / 1994,1994,
1739,25,Adrian Cooper,87.0,26.0,TE,12,11.0,255.0,6-5,Oklahoma,4/27/1968,3,3.0,Pittsburgh Steelers / 4th / 103rd pick / 1991,1994,
1740,26,Malik Boyd,36.0,24.0,DB,16,1.0,175.0,5-10,Southern,11/5/1970,Rook,2.0,,1994,
1741,27,Lamar McGriggs,37.0,26.0,DB,16,1.0,213.0,6-3,"Oklahoma St.,Western Illinois",5/9/1968,3,2.0,New York Giants / 8th / 223rd pick / 1991,1994,
1742,28,John Gerak,46.0,24.0,G,13,3.0,290.0,6-3,Penn St.,1/6/1970,1,2.0,Minnesota Vikings / 3rd / 57th pick / 1993,1994,
1743,29,Martin Harrison,91.0,27.0,DE,13,0.0,252.0,6-5,Washington,9/20/1967,4,1.0,San Francisco 49ers / 10th / 276th pick / 1990,1994,
1744,30,David Palmer,22.0,22.0,WR,13,1.0,173.0,5-8,Alabama,11/19/1972,Rook,1.0,Minnesota Vikings / 2nd / 40th pick / 1994,1994,
1745,31,Esera Tuaolo,98.0,26.0,NT,16,0.0,277.0,6-2,Oregon St.,7/11/1968,3,1.0,Green Bay Packers / 2nd / 35th pick / 1991,1994,
1746,32,Robert Smith,26.0,22.0,RB,14,0.0,212.0,6-2,Ohio St.,3/4/1972,1,1.0,Minnesota Vikings / 1st / 21st pick / 1993,1994,
1747,33,Fernando Smith,95.0,23.0,DE,7,0.0,287.0,6-6,Jackson St.,8/2/1971,Rook,1.0,Minnesota Vikings / 2nd / 55th pick / 1994,1994,
1748,34,Ashley Sheppard,59.0,25.0,LB,7,0.0,240.0,6-3,Clemson,1/21/1969,1,1.0,Minnesota Vikings / 4th / 106th pick / 1993,1994,
1749,35,Brian Davis,34.0,31.0,DB,9,0.0,190.0,6-2,Nebraska,8/31/1963,7,1.0,Washington Redskins / 2nd / 30th pick / 1987,1994,
1750,36,Dave Garnett,54.0,24.0,LB,9,0.0,219.0,6-2,Stanford,12/6/1970,1,1.0,,1994,
1751,37,Bobby Abrams,50.0,27.0,LB,16,0.0,240.0,6-3,Michigan,4/12/1967,4,1.0,,1994,
1752,38,Scottie Graham,31.0,25.0,RB,16,0.0,217.0,5-9,Ohio St.,3/28/1969,2,1.0,Pittsburgh Steelers / 7th / 188th pick / 1992,1994,
1753,39,Robert Griffith,24.0,24.0,DB,15,0.0,197.0,5-11,San Diego St.,11/30/1970,Rook,1.0,,1994,
1754,40,Robert Harris,90.0,25.0,DT,11,1.0,295.0,6-4,Southern,6/13/1969,2,1.0,Minnesota Vikings / 2nd / 39th pick / 1992,1994,
1755,41,Mike Morris,68.0,33.0,C,16,0.0,276.0,6-5,Truman St.,2/22/1961,7,1.0,,1994,
1756,42,Reggie McElroy,60.0,34.0,T,10,0.0,290.0,6-6,West Texas A&M,3/4/1960,11,1.0,New York Jets / 2nd / 51st pick / 1982,1994,
1757,43,Chris Walsh,81.0,26.0,WR,10,0.0,194.0,6-1,Stanford,12/12/1968,2,0.0,Buffalo Bills / 9th / 251st pick / 1992,1994,
1758,44,Steve Jordan,83.0,33.0,TE,4,1.0,236.0,6-3,Brown,1/10/1961,12,0.0,Minnesota Vikings / 7th / 179th pick / 1982,1994,
1759,45,Richard Brown,52.0,29.0,MLB,3,0.0,240.0,6-3,San Diego St.,9/21/1965,7,0.0,,1994,
1760,46,Eric Guliford,84.0,25.0,WR,7,1.0,170.0,5-8,Arizona St.,10/25/1969,1,0.0,,1994,
1761,47,Brent Novoselsky,85.0,28.0,TE,12,0.0,232.0,6-2,Pennsylvania,1/8/1966,6,0.0,,1994,
1762,48,William Sims,57.0,24.0,LB,8,0.0,258.0,6-3,Louisiana,12/30/1970,Rook,0.0,,1994,
1763,49,Roosevelt Nix,79.0,27.0,DE,2,0.0,299.0,6-6,Central State (OH),4/17/1967,2,0.0,Cincinnati Bengals / 8th / 199th pick / 1992,1994,
1764,50,Frank Cornish,63.0,27.0,C,7,0.0,287.0,6-4,UCLA,9/24/1967,4,0.0,San Diego Chargers / 6th / 143rd pick / 1990,1994,
1765,51,Sean Salisbury,12.0,31.0,QB,1,1.0,225.0,6-5,USC,3/9/1963,7,0.0,,1994,
1766,52,David Dixon,71.0,25.0,G,1,0.0,343.0,6-5,Arizona St.,1/5/1969,Rook,0.0,New England Patriots / 9th / 232nd pick / 1992,1994,
1767,53,Brad Johnson,14.0,26.0,QB,4,0.0,235.0,6-5,Florida St.,9/13/1968,Rook,0.0,Minnesota Vikings / 9th / 227th pick / 1992,1994,
1768,54,Charles Evans,29.0,27.0,RB,14,0.0,240.0,6-1,Clark (GA),4/16/1967,1,0.0,Minnesota Vikings / 11th / 295th pick / 1992,1994,
1769,55,Team Total,,26.9,,16,,241.3,6-2.3,,,3.6,,,1994,
1770,0,Randall McDaniel,64.0,31.0,G,16,16.0,276.0,6-3,Arizona St.,12/19/1964,7,23.0,Minnesota Vikings / 1st / 19th pick / 1988,1995,
1771,1,Warren Moon,1.0,39.0,QB,16,16.0,218.0,6-3,"West Los Angeles College,Washington",11/18/1956,11,13.0,,1995,
1772,2,Ed McDaniel,58.0,26.0,LB,16,16.0,230.0,5-11,Clemson,2/23/1969,3,13.0,Minnesota Vikings / 5th / 125th pick / 1992,1995,
1773,3,Cris Carter,80.0,30.0,WR,16,16.0,202.0,6-3,Ohio St.,11/25/1965,8,12.0,Philadelphia Eagles / 4th / 3rd pick / 1987 Supp,1995,
1774,4,John Randle,93.0,28.0,DT,16,16.0,290.0,6-1,Texas A&M-Kingsville,12/12/1967,5,12.0,,1995,
1775,5,Jake Reed,86.0,28.0,WR,16,16.0,216.0,6-3,Grambling St.,9/28/1967,4,10.0,Minnesota Vikings / 3rd / 68th pick / 1991,1995,
1776,6,Orlando Thomas,43.0,23.0,DB,16,11.0,222.0,6-1,Louisiana,10/21/1972,Rook,7.0,Minnesota Vikings / 2nd / 42nd pick / 1995,1995,
1777,7,Amp Lee,32.0,24.0,RB,16,3.0,200.0,5-11,Florida St.,10/1/1971,3,7.0,San Francisco 49ers / 2nd / 45th pick / 1992,1995,
1778,8,Roy Barker,92.0,26.0,DE,16,16.0,287.0,6-5,North Carolina,2/14/1969,3,6.0,Minnesota Vikings / 4th / 98th pick / 1992,1995,
1779,9,Esera Tuaolo,98.0,27.0,NT,16,16.0,277.0,6-2,Oregon St.,7/11/1968,4,6.0,Green Bay Packers / 2nd / 35th pick / 1991,1995,
1780,10,Broderick Thomas,51.0,28.0,LB,16,16.0,250.0,6-4,Nebraska,2/20/1967,6,6.0,Tampa Bay Buccaneers / 1st / 6th pick / 1989,1995,
1781,11,Korey Stringer,77.0,21.0,T,16,15.0,350.0,6-4,Ohio St.,5/8/1974,Rook,6.0,Minnesota Vikings / 1st / 24th pick / 1995,1995,
1782,12,Jeff Christy,62.0,26.0,C,16,16.0,284.0,6-3,Pittsburgh,2/3/1969,2,6.0,Phoenix Cardinals / 4th / 91st pick / 1992,1995,
1783,13,Todd Steussie,73.0,25.0,T,16,16.0,308.0,6-6,California,12/1/1970,1,6.0,Minnesota Vikings / 1st / 19th pick / 1994,1995,
1784,14,Derrick Alexander,90.0,22.0,DE,15,12.0,277.0,6-4,Florida St.,11/13/1973,Rook,5.0,Minnesota Vikings / 1st / 11th pick / 1995,1995,
1785,15,Qadry Ismail,82.0,25.0,WR,16,1.0,196.0,6-0,Syracuse,11/8/1970,2,5.0,Minnesota Vikings / 2nd / 52nd pick / 1993,1995,
1786,16,Dewayne Washington,20.0,23.0,DB,15,14.0,195.0,5-11,North Carolina St.,12/27/1972,1,5.0,Minnesota Vikings / 1st / 18th pick / 1994,1995,
1787,17,Corey Fuller,27.0,24.0,DB,16,10.0,220.0,5-10,Florida St.,5/1/1971,Rook,4.0,Minnesota Vikings / 2nd / 55th pick / 1995,1995,
1788,18,Harlon Barnett,42.0,28.0,DB,15,11.0,200.0,5-11,Michigan St.,1/2/1967,5,4.0,Cleveland Browns / 4th / 101st pick / 1990,1995,
1789,19,Jeff Brady,50.0,27.0,MLB,16,7.0,235.0,6-1,Kentucky,11/9/1968,4,4.0,Pittsburgh Steelers / 12th / 323rd pick / 1991,1995,
1790,20,Robert Smith,26.0,23.0,RB,9,7.0,212.0,6-2,Ohio St.,3/4/1972,2,4.0,Minnesota Vikings / 1st / 21st pick / 1993,1995,
1791,21,Jack Del Rio,55.0,32.0,LB,9,9.0,246.0,6-4,USC,4/4/1963,10,4.0,New Orleans Saints / 3rd / 68th pick / 1985,1995,
1792,22,Charles Mincy,21.0,26.0,DB,16,9.0,195.0,6-0,Washington,12/16/1969,4,4.0,Kansas City Chiefs / 5th / 133rd pick / 1991,1995,
1793,23,David Dixon,71.0,26.0,G,15,6.0,343.0,6-5,Arizona St.,1/5/1969,1,3.0,New England Patriots / 9th / 232nd pick / 1992,1995,
1794,24,Scottie Graham,31.0,26.0,RB,16,6.0,217.0,5-9,Ohio St.,3/28/1969,3,3.0,Pittsburgh Steelers / 7th / 188th pick / 1992,1995,
1795,25,Donald Frank,37.0,30.0,DB,12,6.0,192.0,6-0,Winston-Salem St.,10/24/1965,5,3.0,,1995,
1796,26,Fuad Reveiz,7.0,32.0,K,16,0.0,225.0,5-11,Tennessee,2/24/1963,10,3.0,Miami Dolphins / 7th / 195th pick / 1985,1995,
1797,27,John Gerak,46.0,25.0,G,16,6.0,290.0,6-3,Penn St.,1/6/1970,2,3.0,Minnesota Vikings / 3rd / 57th pick / 1993,1995,
1798,28,Adrian Cooper,87.0,27.0,TE,13,13.0,255.0,6-5,Oklahoma,4/27/1968,4,2.0,Pittsburgh Steelers / 4th / 103rd pick / 1991,1995,
1799,29,Mike Saxon,4.0,33.0,P,16,0.0,205.0,6-3,San Diego St.,7/10/1962,10,2.0,Detroit Lions / 11th / 300th pick / 1984,1995,
1800,30,David Palmer,22.0,23.0,WR,14,0.0,173.0,5-8,Alabama,11/19/1972,1,2.0,Minnesota Vikings / 2nd / 40th pick / 1994,1995,
1801,31,Alfred Jackson,25.0,28.0,DB,8,2.0,183.0,6-0,San Diego St.,7/10/1967,6,2.0,Los Angeles Rams / 5th / 135th pick / 1989,1995,
