,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
881,9,Derrick Harvey,91.0,23.0,DE,16,16.0,252.0,6-5,Florida,11/9/1986,1,7.0,Jacksonville Jaguars / 1st / 8th pick / 2008,2009,
882,10,Justin Durant,56.0,24.0,LB,13,13.0,230.0,6-4,Hampton,9/20/1985,2,6.0,Jacksonville Jaguars / 2nd / 48th pick / 2007,2009,
883,11,John Henderson,98.0,30.0,DT,15,15.0,335.0,6-7,Tennessee,1/9/1979,7,6.0,Jacksonville Jaguars / 1st / 9th pick / 2002,2009,
884,12,Derek Cox,21.0,23.0,DB,16,16.0,180.0,6-1,William & Mary,9/22/1986,Rook,6.0,Jacksonville Jaguars / 3rd / 73rd pick / 2009,2009,
885,13,Eugene Monroe,75.0,22.0,T,15,13.0,310.0,6-5,Virginia,4/18/1987,Rook,6.0,Jacksonville Jaguars / 1st / 8th pick / 2009,2009,
886,14,Uche Nwaneri,77.0,25.0,G,16,13.0,303.0,6-3,Purdue,3/20/1984,2,6.0,Jacksonville Jaguars / 5th / 149th pick / 2007,2009,
887,15,Reggie Nelson,25.0,26.0,DB,16,14.0,210.0,5-11,Florida,9/21/1983,2,5.0,Jacksonville Jaguars / 1st / 21st pick / 2007,2009,
888,16,Clint Ingram,51.0,26.0,LB,13,12.0,240.0,6-2,Oklahoma,3/21/1983,3,5.0,Jacksonville Jaguars / 3rd / 80th pick / 2006,2009,
889,17,Mike Thomas,80.0,22.0,WR,14,4.0,187.0,5-8,Arizona,6/4/1987,Rook,5.0,Jacksonville Jaguars / 4th / 107th pick / 2009,2009,
890,18,Marcedes Lewis,89.0,25.0,TE,15,15.0,267.0,6-6,UCLA,5/19/1984,3,5.0,Jacksonville Jaguars / 1st / 28th pick / 2006,2009,
891,19,Rashean Mathis,27.0,29.0,DB,10,10.0,195.0,6-1,Bethune-Cookman,8/27/1980,6,4.0,Jacksonville Jaguars / 2nd / 39th pick / 2003,2009,
892,20,Gerald Alexander,42.0,25.0,DB,15,10.0,210.0,6-0,Boise St.,6/28/1984,2,4.0,Detroit Lions / 2nd / 61st pick / 2007,2009,
893,21,Quentin Groves,54.0,25.0,LB,16,7.0,250.0,6-3,Auburn,7/5/1984,1,4.0,Jacksonville Jaguars / 2nd / 52nd pick / 2008,2009,
894,22,Sean Considine,37.0,27.0,DB,11,6.0,212.0,6-0,Iowa,12/17/1982,4,3.0,Philadelphia Eagles / 4th / 102nd pick / 2005,2009,
895,23,Russell Allen,50.0,23.0,MLB,16,5.0,230.0,6-3,San Diego St.,5/5/1986,Rook,3.0,,2009,
896,24,Jeremy Cain,48.0,29.0,LB,16,0.0,245.0,6-1,Massachusetts,3/24/1980,5,2.0,,2009,
897,25,Anthony Smith,20.0,26.0,DB,8,2.0,200.0,6-0,Syracuse,9/20/1983,3,2.0,Pittsburgh Steelers / 3rd / 83rd pick / 2006,2009,
898,26,Tra Thomas,72.0,35.0,T,8,3.0,349.0,6-7,Florida St.,11/20/1974,11,2.0,Philadelphia Eagles / 1st / 11th pick / 1998,2009,
899,27,Zach Miller,86.0,25.0,TE,14,0.0,245.0,6-5,Nebraska-Omaha,10/4/1984,Rook,2.0,Jacksonville Jaguars / 6th / 180th pick / 2009,2009,
900,28,Maurice Williams,74.0,30.0,T,5,4.0,302.0,6-5,Michigan,1/26/1979,8,2.0,Jacksonville Jaguars / 2nd / 43rd pick / 2001,2009,
901,29,Rashad Jennings,23.0,24.0,RB,15,0.0,234.0,6-1,Liberty,3/26/1985,Rook,2.0,Jacksonville Jaguars / 7th / 250th pick / 2009,2009,
902,30,Brian Iwuh,59.0,25.0,MLB,15,2.0,239.0,6-0,Colorado,3/8/1984,3,2.0,,2009,
903,31,Tyron Brackenridge,41.0,25.0,DB,16,5.0,189.0,5-11,Washington St.,6/30/1984,2,2.0,,2009,
904,32,Jordan Black,78.0,29.0,T,9,2.0,305.0,6-5,Notre Dame,1/28/1980,5,2.0,Kansas City Chiefs / 5th / 153rd pick / 2003,2009,
905,33,William Middleton,29.0,23.0,DB,12,0.0,193.0,5-10,Furman,7/28/1986,Rook,1.0,Atlanta Falcons / 5th / 138th pick / 2009,2009,
906,34,Bryan Smith,53.0,26.0,LB,6,2.0,226.0,6-2,McNeese St.,11/29/1983,1,1.0,Philadelphia Eagles / 3rd / 80th pick / 2008,2009,
907,35,Montavious Stanley,95.0,28.0,DT,15,0.0,302.0,6-2,Louisville,10/10/1981,3,1.0,Dallas Cowboys / 6th / 182nd pick / 2006,2009,
908,36,Adam Podlesh,3.0,26.0,P,16,0.0,202.0,5-11,Maryland,8/11/1983,2,1.0,Jacksonville Jaguars / 4th / 101st pick / 2007,2009,
909,37,Brian Russell,26.0,31.0,DB,9,1.0,210.0,6-2,San Diego St.,2/5/1978,7,1.0,,2009,
910,38,Josh Scobee,10.0,27.0,K,16,0.0,200.0,6-1,Louisiana Tech,6/23/1982,5,1.0,Jacksonville Jaguars / 5th / 137th pick / 2004,2009,
911,39,Jarett Dillard,87.0,24.0,WR,7,0.0,185.0,5-10,Rice,12/21/1985,Rook,1.0,Jacksonville Jaguars / 5th / 144th pick / 2009,2009,
912,40,Derek Landri,66.0,26.0,DT,7,0.0,281.0,6-3,Notre Dame,9/21/1983,2,1.0,Jacksonville Jaguars / 5th / 166th pick / 2007,2009,
913,41,Ernest Wilford,85.0,30.0,WR,15,7.0,235.0,6-4,Virginia Tech,1/14/1979,5,1.0,Jacksonville Jaguars / 4th / 120th pick / 2004,2009,
914,42,Julius Williams,90.0,23.0,LB,11,1.0,258.0,6-2,Connecticut,7/19/1986,Rook,1.0,,2009,
915,43,Nate Hughes,16.0,24.0,WR,8,0.0,186.0,6-0,Alcorn St.,1/18/1985,Rook,1.0,,2009,
916,44,Adam Seward,55.0,27.0,MLB,3,0.0,250.0,6-3,UNLV,6/15/1982,4,0.0,Carolina Panthers / 5th / 149th pick / 2005,2009,
917,45,Scott Starks,31.0,26.0,DB,5,0.0,178.0,5-9,Wisconsin,6/27/1983,4,0.0,Jacksonville Jaguars / 3rd / 87th pick / 2005,2009,
918,46,Brock Bolen,44.0,24.0,RB,3,0.0,238.0,6-0,Louisville,3/24/1985,Rook,0.0,,2009,
919,47,Troy Williamson,84.0,26.0,WR,2,1.0,203.0,6-1,South Carolina,4/30/1983,4,0.0,Minnesota Vikings / 1st / 7th pick / 2005,2009,
920,48,Brian Witherspoon,38.0,24.0,DB,7,0.0,175.0,5-10,Stillman,6/5/1985,1,0.0,,2009,
921,49,Tiquan Underwood,19.0,22.0,WR,3,0.0,175.0,6-1,Rutgers,2/17/1987,Rook,0.0,Jacksonville Jaguars / 7th / 253rd pick / 2009,2009,
922,50,Chris Harrington,55.0,24.0,DE,3,0.0,264.0,6-5,Texas A&M,1/19/1985,1,0.0,Arizona Cardinals / 6th / 185th pick / 2008,2009,
923,51,Zach Potter,88.0,23.0,TE,1,1.0,280.0,6-7,Nebraska,5/4/1986,Rook,0.0,,2009,
924,52,Greg Peterson,93.0,25.0,DE,2,0.0,286.0,6-5,North Carolina Central,1/21/1984,2,0.0,Tampa Bay Buccaneers / 5th / 141st pick / 2007,2009,
925,53,Montell Owens,24.0,25.0,RB,16,0.0,225.0,5-10,Maine,5/4/1984,3,0.0,,2009,
926,54,Reggie Hayward,97.0,30.0,DE,1,1.0,275.0,6-5,Iowa St.,3/14/1979,8,0.0,Denver Broncos / 3rd / 87th pick / 2001,2009,
927,55,Michael Coe,26.0,26.0,DB,5,0.0,190.0,6-1,Alabama St.,12/17/1983,2,0.0,Indianapolis Colts / 5th / 173rd pick / 2007,2009,
928,56,Jeremy Navarre,94.0,22.0,DE,6,0.0,283.0,6-3,Maryland,3/16/1987,Rook,0.0,,2009,
929,57,Kennard Cox,30.0,24.0,DB,4,0.0,195.0,6-1,Pittsburgh,8/17/1985,1,0.0,Buffalo Bills / 7th / 251st pick / 2008,2009,
930,58,Luke McCown,12.0,28.0,QB,3,0.0,217.0,6-4,Louisiana Tech,7/12/1981,5,0.0,Cleveland Browns / 4th / 106th pick / 2004,2009,
931,59,Torrance Daniels,57.0,28.0,LB,1,0.0,248.0,6-3,Harding,12/27/1981,3,0.0,,2009,
932,60,Atiyyah Ellison,99.0,28.0,DT,15,6.0,315.0,6-3,Missouri,9/29/1981,Rook,0.0,Carolina Panthers / 3rd / 89th pick / 2005,2009,
933,61,Greg Estandia,83.0,27.0,TE,2,1.0,265.0,6-8,UNLV,11/18/1982,2,0.0,,2009,
934,62,Greg Jones,33.0,28.0,RB,13,7.0,265.0,6-1,Florida St.,5/9/1981,5,0.0,Jacksonville Jaguars / 2nd / 55th pick / 2004,2009,
935,63,Kynan Forney,65.0,31.0,G,3,0.0,302.0,6-3,Hawaii,9/8/1978,8,0.0,Atlanta Falcons / 7th / 219th pick / 2001,2009,
936,64,Courtney Greene,36.0,23.0,DB,9,0.0,211.0,6-0,Rutgers,11/23/1986,Rook,0.0,Seattle Seahawks / 7th / 245th pick / 2009,2009,
937,65,James Wyche,57.0,27.0,DE,2,0.0,262.0,6-5,Syracuse,4/19/1982,Rook,0.0,Jacksonville Jaguars / 7th / 213th pick / 2006,2009,
938,66,Team Total,,26.1,,16,,242.4,6-2.0,,,2.9,,,2009,
939,0,Maurice Jones-Drew,32.0,25.0,RB,14,14.0,210.0,5-7,UCLA,3/23/1985,4,14.0,Jacksonville Jaguars / 2nd / 60th pick / 2006,2010,
940,1,David Garrard,9.0,32.0,QB,14,14.0,235.0,6-1,East Carolina,2/14/1978,8,13.0,Jacksonville Jaguars / 4th / 108th pick / 2002,2010,
941,2,Mike Thomas,80.0,23.0,WR,16,11.0,187.0,5-8,Arizona,6/4/1987,1,11.0,Jacksonville Jaguars / 4th / 107th pick / 2009,2010,
942,3,Brad Meester,63.0,33.0,C,16,16.0,292.0,6-3,Northern Iowa,3/23/1977,10,9.0,Jacksonville Jaguars / 2nd / 60th pick / 2000,2010,
943,4,Uche Nwaneri,77.0,26.0,G,16,16.0,303.0,6-3,Purdue,3/20/1984,3,9.0,Jacksonville Jaguars / 5th / 149th pick / 2007,2010,
944,5,Marcedes Lewis,89.0,26.0,TE,16,16.0,267.0,6-6,UCLA,5/19/1984,4,8.0,Jacksonville Jaguars / 1st / 28th pick / 2006,2010,
945,6,Eugene Monroe,75.0,23.0,T,15,15.0,310.0,6-5,Virginia,4/18/1987,1,8.0,Jacksonville Jaguars / 1st / 8th pick / 2009,2010,
946,7,Daryl Smith,52.0,28.0,LB,16,16.0,250.0,6-2,Georgia Tech,3/14/1982,6,6.0,Jacksonville Jaguars / 2nd / 39th pick / 2004,2010,
947,8,Rashad Jennings,23.0,25.0,RB,13,3.0,234.0,6-1,Liberty,3/26/1985,1,6.0,Jacksonville Jaguars / 7th / 250th pick / 2009,2010,
948,9,Mike Sims-Walker,11.0,26.0,WR,14,13.0,197.0,6-2,Central Florida,11/21/1984,2,6.0,Jacksonville Jaguars / 3rd / 79th pick / 2007,2010,
949,10,Vince Manuwai,67.0,30.0,G,16,11.0,312.0,6-2,Hawaii,7/12/1980,7,6.0,Jacksonville Jaguars / 3rd / 72nd pick / 2003,2010,
950,11,Tyson Alualu,93.0,23.0,DT,16,16.0,304.0,6-3,California,5/12/1987,Rook,5.0,Jacksonville Jaguars / 1st / 10th pick / 2010,2010,
951,12,Terrance Knighton,96.0,24.0,DT,16,16.0,295.0,6-2,Temple,7/4/1986,1,5.0,Jacksonville Jaguars / 3rd / 72nd pick / 2009,2010,
952,13,Jordan Black,78.0,30.0,T,15,9.0,305.0,6-5,Notre Dame,1/28/1980,6,5.0,Kansas City Chiefs / 5th / 153rd pick / 2003,2010,
953,14,Rashean Mathis,27.0,30.0,DB,16,16.0,195.0,6-1,Bethune-Cookman,8/27/1980,7,5.0,Jacksonville Jaguars / 2nd / 39th pick / 2003,2010,
954,15,Kirk Morrison,55.0,28.0,LB,16,16.0,245.0,6-2,San Diego St.,2/19/1982,5,5.0,Oakland Raiders / 3rd / 78th pick / 2005,2010,
955,16,Eben Britton,73.0,23.0,T,7,7.0,310.0,6-6,Arizona,10/14/1987,1,4.0,Jacksonville Jaguars / 2nd / 39th pick / 2009,2010,
956,17,Derek Cox,21.0,24.0,DB,13,11.0,180.0,6-1,William & Mary,9/22/1986,1,4.0,Jacksonville Jaguars / 3rd / 73rd pick / 2009,2010,
957,18,Courtney Greene,36.0,24.0,DB,14,11.0,211.0,6-0,Rutgers,11/23/1986,1,4.0,Seattle Seahawks / 7th / 245th pick / 2009,2010,
958,19,Austen Lane,92.0,23.0,DE,11,9.0,267.0,6-6,Murray St.,11/9/1987,Rook,3.0,Jacksonville Jaguars / 5th / 153rd pick / 2010,2010,
959,20,Aaron Kampman,74.0,31.0,DE,8,8.0,260.0,6-4,Iowa,11/30/1979,8,3.0,Green Bay Packers / 5th / 156th pick / 2002,2010,
960,21,Jeremy Mincey,94.0,27.0,DE,15,8.0,280.0,6-4,Florida,12/14/1983,3,3.0,New England Patriots / 6th / 191st pick / 2006,2010,
961,22,Josh Scobee,10.0,28.0,K,16,0.0,200.0,6-1,Louisiana Tech,6/23/1982,6,3.0,Jacksonville Jaguars / 5th / 137th pick / 2004,2010,
962,23,Derrick Harvey,91.0,24.0,DE,15,7.0,252.0,6-5,Florida,11/9/1986,2,3.0,Jacksonville Jaguars / 1st / 8th pick / 2008,2010,
963,24,Jason Hill,83.0,25.0,WR,6,1.0,204.0,6-1,Washington St.,2/20/1985,3,3.0,San Francisco 49ers / 3rd / 76th pick / 2007,2010,
964,25,Justin Durant,56.0,25.0,LB,10,9.0,230.0,6-4,Hampton,9/20/1985,3,3.0,Jacksonville Jaguars / 2nd / 48th pick / 2007,2010,
965,26,Justin Smiley,66.0,29.0,G,5,5.0,310.0,6-3,Alabama,11/11/1981,6,3.0,San Francisco 49ers / 2nd / 46th pick / 2004,2010,
966,27,Don Carey,22.0,23.0,DB,15,10.0,202.0,5-11,Norfolk St.,2/14/1987,Rook,3.0,Cleveland Browns / 6th / 177th pick / 2009,2010,
967,28,Jeremy Cain,48.0,30.0,LB,16,0.0,245.0,6-1,Massachusetts,3/24/1980,6,2.0,,2010,
968,29,David Jones,31.0,25.0,DB,16,5.0,196.0,6-0,Wingate,9/19/1985,3,2.0,New Orleans Saints / 5th / 145th pick / 2007,2010,
969,30,Zach Miller,86.0,26.0,TE,15,5.0,245.0,6-5,Nebraska-Omaha,10/4/1984,1,2.0,Jacksonville Jaguars / 6th / 180th pick / 2009,2010,
970,31,William Middleton,29.0,24.0,DB,16,3.0,193.0,5-10,Furman,7/28/1986,1,2.0,Atlanta Falcons / 5th / 138th pick / 2009,2010,
971,32,Sean Considine,37.0,28.0,DB,14,5.0,212.0,6-0,Iowa,12/17/1982,5,2.0,Philadelphia Eagles / 4th / 102nd pick / 2005,2010,
972,33,Russell Allen,50.0,24.0,MLB,16,4.0,230.0,6-3,San Diego St.,5/5/1986,1,2.0,,2010,
973,34,Adam Podlesh,3.0,27.0,P,16,0.0,202.0,5-11,Maryland,8/11/1983,3,2.0,Jacksonville Jaguars / 4th / 101st pick / 2007,2010,
974,35,Guy Whimper,68.0,27.0,T,6,1.0,315.0,6-5,East Carolina,5/21/1983,4,1.0,New York Giants / 4th / 129th pick / 2006,2010,
975,36,Todd Bouman,4.0,38.0,QB,1,1.0,229.0,6-2,St. Cloud St.,8/1/1972,9,1.0,,2010,
976,37,Kassim Osgood,81.0,30.0,WR,16,3.0,220.0,6-5,San Diego St.,5/20/1980,7,1.0,,2010,
977,38,Tiquan Underwood,19.0,23.0,WR,10,0.0,175.0,6-1,Rutgers,2/17/1987,1,1.0,Jacksonville Jaguars / 7th / 253rd pick / 2009,2010,
978,39,Tyron Brackenridge,41.0,26.0,DB,16,0.0,189.0,5-11,Washington St.,6/30/1984,3,1.0,,2010,
979,40,Larry Hart,59.0,23.0,DE,14,0.0,248.0,6-1,Central Arkansas,7/16/1987,Rook,1.0,Jacksonville Jaguars / 5th / 143rd pick / 2010,2010,
980,41,Trent Edwards,5.0,27.0,QB,3,1.0,231.0,6-4,Stanford,10/30/1983,3,1.0,Buffalo Bills / 3rd / 92nd pick / 2007,2010,
981,42,Anthony Smith,20.0,27.0,DB,3,3.0,200.0,6-0,Syracuse,9/20/1983,4,1.0,Pittsburgh Steelers / 3rd / 83rd pick / 2006,2010,
982,43,Deji Karim,35.0,24.0,RB,11,0.0,200.0,5-11,Southern Illinois,11/18/1986,Rook,1.0,Jacksonville Jaguars / 6th / 180th pick / 2010,2010,
983,44,Gerald Alexander,42.0,26.0,DB,3,3.0,210.0,6-0,Boise St.,6/28/1984,3,1.0,Detroit Lions / 2nd / 61st pick / 2007,2010,
984,45,Greg Jones,33.0,29.0,RB,16,13.0,265.0,6-1,Florida St.,5/9/1981,6,1.0,Jacksonville Jaguars / 2nd / 55th pick / 2004,2010,
985,46,Leger Douzable,69.0,24.0,DT,15,0.0,305.0,6-4,Central Florida,5/31/1986,1,1.0,,2010,
986,47,Zach Potter,88.0,24.0,TE,13,1.0,280.0,6-7,Nebraska,5/4/1986,1,1.0,,2010,
987,48,Montell Owens,24.0,26.0,RB,16,0.0,225.0,5-10,Maine,5/4/1984,4,0.0,,2010,
988,49,Terrence Wheatley,20.0,25.0,DB,1,0.0,187.0,5-10,Colorado,5/5/1985,2,0.0,New England Patriots / 2nd / 62nd pick / 2008,2010,
989,50,Slade Norris,53.0,25.0,LB,5,0.0,232.0,6-2,Oregon St.,10/25/1985,1,0.0,Oakland Raiders / 4th / 126th pick / 2009,2010,
990,51,Eric Alexander,53.0,28.0,LB,4,0.0,240.0,6-2,LSU,2/8/1982,6,0.0,,2010,
991,52,C.J. Mosley,90.0,27.0,DT,8,0.0,315.0,6-2,Missouri,8/6/1983,5,0.0,Minnesota Vikings / 6th / 191st pick / 2005,2010,
992,53,Aaron Morgan,97.0,22.0,LB,7,0.0,238.0,6-4,La-Monroe,12/30/1988,Rook,0.0,,2010,
993,54,Luke McCown,12.0,29.0,QB,1,0.0,217.0,6-4,Louisiana Tech,7/12/1981,6,0.0,Cleveland Browns / 4th / 106th pick / 2004,2010,
994,55,John Matthews,17.0,24.0,WR,3,0.0,197.0,6-0,San Diego,4/19/1986,Rook,0.0,,2010,
995,56,Chevis Jackson,26.0,25.0,DB,2,0.0,188.0,5-11,LSU,12/11/1985,2,0.0,Atlanta Falcons / 3rd / 68th pick / 2008,2010,
996,57,Kevin Haslam,72.0,24.0,T,5,0.0,304.0,6-5,Rutgers,11/8/1986,Rook,0.0,,2010,
997,58,Michael Hamlin,25.0,25.0,DB,4,0.0,207.0,6-2,Clemson,11/21/1985,1,0.0,Dallas Cowboys / 5th / 166th pick / 2009,2010,
998,59,Jacob Cutrera,58.0,22.0,LB,8,0.0,238.0,6-3,LSU,5/18/1988,Rook,0.0,,2010,
999,60,Nate Collins,98.0,23.0,DT,1,0.0,279.0,6-2,Virginia,12/14/1987,Rook,0.0,,2010,
1000,61,Landon Cohen,99.0,24.0,DT,2,0.0,274.0,6-3,Ohio,8/3/1986,2,0.0,Detroit Lions / 7th / 216th pick / 2008,2010,
1001,62,Michael Coe,26.0,27.0,DB,2,0.0,190.0,6-1,Alabama St.,12/17/1983,3,0.0,Indianapolis Colts / 5th / 173rd pick / 2007,2010,
1002,63,Alvin Bowen,54.0,27.0,LB,2,0.0,220.0,6-1,Iowa St.,12/24/1983,2,0.0,Buffalo Bills / 5th / 147th pick / 2008,2010,
1003,64,Brock Bolen,44.0,25.0,RB,4,0.0,238.0,6-0,Louisville,3/24/1985,1,0.0,,2010,
1004,65,Daniel Baldridge,76.0,25.0,T,1,0.0,311.0,6-8,Marshall,10/21/1985,Rook,0.0,,2010,
1005,66,Ernest Wilford,85.0,31.0,WR,2,0.0,235.0,6-4,Virginia Tech,1/14/1979,6,0.0,Jacksonville Jaguars / 4th / 120th pick / 2004,2010,
1006,67,Team Total,,26.2,,16,,241.4,6-2.0,,,3.0,,,2010,
1007,0,Maurice Jones-Drew,32.0,26.0,RB,16,16.0,210.0,5-7,UCLA,3/23/1985,5,14.0,Jacksonville Jaguars / 2nd / 60th pick / 2006,2011,
1008,1,Jeremy Mincey,94.0,28.0,DE,16,16.0,280.0,6-4,Florida,12/14/1983,4,10.0,New England Patriots / 6th / 191st pick / 2006,2011,
1009,2,Paul Posluszny,51.0,27.0,MLB,16,16.0,232.0,6-2,Penn St.,10/10/1984,4,9.0,Buffalo Bills / 2nd / 34th pick / 2007,2011,
1010,3,Daryl Smith,52.0,29.0,LB,16,16.0,250.0,6-2,Georgia Tech,3/14/1982,7,9.0,Jacksonville Jaguars / 2nd / 39th pick / 2004,2011,
1011,4,Dawan Landry,26.0,29.0,DB,16,16.0,212.0,6-1,Georgia Tech,12/30/1982,5,8.0,Baltimore Ravens / 5th / 146th pick / 2006,2011,
1012,5,Tyson Alualu,93.0,24.0,DT,16,16.0,304.0,6-3,California,5/12/1987,1,8.0,Jacksonville Jaguars / 1st / 10th pick / 2010,2011,
1013,6,Dwight Lowery,25.0,25.0,DB,13,11.0,185.0,6-1,San Jose St.,1/23/1986,3,6.0,New York Jets / 4th / 113th pick / 2008,2011,
1014,7,Terrance Knighton,96.0,25.0,DT,13,13.0,295.0,6-2,Temple,7/4/1986,2,6.0,Jacksonville Jaguars / 3rd / 72nd pick / 2009,2011,
1015,8,Matt Roth,90.0,29.0,DE,9,9.0,275.0,6-4,Iowa,10/14/1982,6,5.0,Miami Dolphins / 2nd / 46th pick / 2005,2011,
1016,9,Josh Scobee,10.0,29.0,K,16,0.0,200.0,6-1,Louisiana Tech,6/23/1982,7,5.0,Jacksonville Jaguars / 5th / 137th pick / 2004,2011,
1017,10,Brad Meester,63.0,34.0,C,16,16.0,292.0,6-3,Northern Iowa,3/23/1977,11,5.0,Jacksonville Jaguars / 2nd / 60th pick / 2000,2011,
1018,11,Guy Whimper,68.0,28.0,T,15,15.0,315.0,6-5,East Carolina,5/21/1983,5,5.0,New York Giants / 4th / 129th pick / 2006,2011,
1019,12,Uche Nwaneri,77.0,27.0,G,16,16.0,303.0,6-3,Purdue,3/20/1984,4,5.0,Jacksonville Jaguars / 5th / 149th pick / 2007,2011,
1020,13,Will Rackley,65.0,22.0,"G,C",15,14.0,306.0,6-3,Lehigh,10/11/1989,Rook,4.0,Jacksonville Jaguars / 3rd / 76th pick / 2011,2011,
1021,14,Eugene Monroe,75.0,24.0,T,15,14.0,310.0,6-5,Virginia,4/18/1987,2,4.0,Jacksonville Jaguars / 1st / 8th pick / 2009,2011,
1022,15,Rashean Mathis,27.0,31.0,DB,9,9.0,195.0,6-1,Bethune-Cookman,8/27/1980,8,4.0,Jacksonville Jaguars / 2nd / 39th pick / 2003,2011,
1023,16,Mike Thomas,80.0,24.0,WR,15,13.0,187.0,5-8,Arizona,6/4/1987,2,4.0,Jacksonville Jaguars / 4th / 107th pick / 2009,2011,
1024,17,Marcedes Lewis,89.0,27.0,TE,15,15.0,267.0,6-6,UCLA,5/19/1984,5,4.0,Jacksonville Jaguars / 1st / 28th pick / 2006,2011,
1025,18,Russell Allen,50.0,25.0,MLB,16,6.0,230.0,6-3,San Diego St.,5/5/1986,2,4.0,,2011,
1026,19,Blaine Gabbert,11.0,22.0,QB,15,14.0,235.0,6-5,Missouri,10/15/1989,Rook,4.0,Jacksonville Jaguars / 1st / 10th pick / 2011,2011,
1027,20,Leger Douzable,69.0,25.0,DT,16,6.0,305.0,6-4,Central Florida,5/31/1986,2,4.0,,2011,
1028,21,C.J. Mosley,99.0,28.0,DT,15,3.0,315.0,6-2,Missouri,8/6/1983,6,3.0,Minnesota Vikings / 6th / 191st pick / 2005,2011,
1029,22,Clint Session,55.0,27.0,LB,9,6.0,222.0,5-10,Pittsburgh,9/22/1984,4,3.0,Indianapolis Colts / 4th / 136th pick / 2007,2011,
1030,23,Kevin Rutland,22.0,23.0,CB,14,4.0,188.0,6-0,Missouri,4/2/1988,Rook,3.0,,2011,
1031,24,Drew Coleman,30.0,28.0,DB,16,4.0,180.0,5-9,TCU,4/22/1983,5,3.0,New York Jets / 6th / 189th pick / 2006,2011,
1032,25,William Middleton,29.0,25.0,DB,11,6.0,193.0,5-10,Furman,7/28/1986,2,3.0,Atlanta Falcons / 5th / 138th pick / 2009,2011,
1033,26,Derek Cox,21.0,25.0,DB,6,6.0,180.0,6-1,William & Mary,9/22/1986,2,3.0,Jacksonville Jaguars / 3rd / 73rd pick / 2009,2011,
1034,27,Jarett Dillard,87.0,26.0,WR,14,5.0,185.0,5-10,Rice,12/21/1985,2,3.0,Jacksonville Jaguars / 5th / 144th pick / 2009,2011,
1035,28,Ashton Youboty,31.0,27.0,DB,6,5.0,192.0,6-0,Ohio St.,7/7/1984,5,3.0,Buffalo Bills / 3rd / 70th pick / 2006,2011,
1036,29,Jason Hill,83.0,26.0,WR,10,10.0,204.0,6-1,Washington St.,2/20/1985,4,3.0,San Francisco 49ers / 3rd / 76th pick / 2007,2011,
1037,30,Nate Collins,98.0,24.0,DT,12,0.0,279.0,6-2,Virginia,12/14/1987,1,2.0,,2011,
1038,31,Chris Prosinski,42.0,24.0,DB,13,1.0,201.0,6-1,Wyoming,4/28/1987,Rook,2.0,Jacksonville Jaguars / 4th / 121st pick / 2011,2011,
1039,32,Jeremy Cain,48.0,31.0,LB,16,0.0,245.0,6-1,Massachusetts,3/24/1980,7,2.0,,2011,
1040,33,Deji Karim,35.0,25.0,RB,12,0.0,200.0,5-11,Southern Illinois,11/18/1986,1,2.0,Jacksonville Jaguars / 6th / 180th pick / 2010,2011,
1041,34,Morgan Trent,37.0,26.0,DB,5,2.0,193.0,6-1,Michigan,12/14/1985,2,2.0,Cincinnati Bengals / 6th / 179th pick / 2009,2011,
1042,35,Akwasi Owusu-Ansah,41.0,23.0,DB,4,2.0,207.0,6-0,Indiana (PA),4/10/1988,1,1.0,Dallas Cowboys / 4th / 126th pick / 2010,2011,
1043,36,Eben Britton,73.0,24.0,T,4,3.0,310.0,6-6,Arizona,10/14/1987,2,1.0,Jacksonville Jaguars / 2nd / 39th pick / 2009,2011,
1044,37,John Chick,97.0,29.0,DE,11,0.0,250.0,6-4,Utah St.,11/20/1982,Rook,1.0,,2011,
1045,38,Cameron Bradfield,78.0,24.0,T,10,2.0,301.0,6-4,Grand Valley St.,9/14/1987,Rook,1.0,,2011,
1046,39,Colin Cloherty,83.0,24.0,TE,4,1.0,245.0,6-2,Brown,9/16/1987,2,1.0,,2011,
1047,40,George Selvie,91.0,24.0,DE,7,0.0,247.0,6-4,South Florida,3/6/1987,1,1.0,St. Louis Rams / 7th / 226th pick / 2010,2011,
1048,41,Nick Harris,2.0,33.0,P,11,0.0,218.0,6-2,California,7/23/1978,10,1.0,Denver Broncos / 4th / 120th pick / 2001,2011,
1049,42,Courtney Greene,36.0,25.0,DB,7,2.0,211.0,6-0,Rutgers,11/23/1986,2,1.0,Seattle Seahawks / 7th / 245th pick / 2009,2011,
1050,43,Luke McCown,12.0,30.0,QB,4,2.0,217.0,6-4,Louisiana Tech,7/12/1981,7,1.0,Cleveland Browns / 4th / 106th pick / 2004,2011,
1051,44,Kyle Bosworth,56.0,25.0,LB,9,0.0,235.0,6-1,UCLA,11/21/1986,Rook,1.0,,2011,
1052,45,Austen Lane,92.0,24.0,DE,6,1.0,267.0,6-6,Murray St.,11/9/1987,1,1.0,Jacksonville Jaguars / 5th / 153rd pick / 2010,2011,
1053,46,Chastin West,17.0,24.0,WR,12,1.0,216.0,6-1,Fresno St.,5/1/1987,Rook,1.0,,2011,
1054,47,Cecil Shorts,84.0,24.0,WR,10,0.0,200.0,6-0,Mount Union,12/22/1987,Rook,0.0,Jacksonville Jaguars / 4th / 114th pick / 2011,2011,
