,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
807,41,Cary Williams,29.0,25.0,DB,5,1.0,185.0,6-1,Washburn,12/23/1984,1,1.0,Tennessee Titans / 7th / 229th pick / 2008,2009,
808,42,Prescott Burgess,54.0,25.0,LB,13,0.0,246.0,6-3,Michigan,3/6/1984,2,1.0,Baltimore Ravens / 6th / 207th pick / 2007,2009,
809,43,Brendon Ayanbadejo,51.0,33.0,LB,4,1.0,225.0,6-1,UCLA,9/6/1976,6,1.0,,2009,
810,44,Stephen Hauschka,6.0,24.0,K,9,0.0,210.0,6-4,"Middlebury,North Carolina St.",6/29/1985,1,1.0,,2009,
811,45,Haruki Nakamura,43.0,23.0,DB,9,0.0,190.0,5-10,Cincinnati,4/18/1986,1,1.0,Baltimore Ravens / 6th / 206th pick / 2008,2009,
812,46,Brandon McKinney,91.0,26.0,DT,7,0.0,345.0,6-2,Michigan St.,8/24/1983,3,1.0,,2009,
813,47,Matt Lawrence,32.0,24.0,RB,8,0.0,210.0,6-1,Massachusetts,5/5/1985,Rook,0.0,,2009,
814,48,Marcus Paschal,30.0,25.0,DB,2,0.0,201.0,6-0,Iowa,8/31/1984,2,0.0,,2009,
815,49,L.J. Smith,82.0,29.0,TE,12,0.0,258.0,6-3,Rutgers,5/13/1980,6,0.0,Philadelphia Eagles / 2nd / 61st pick / 2003,2009,
816,50,Troy Smith,10.0,25.0,QB,4,0.0,225.0,6-0,Ohio St.,7/20/1984,2,0.0,Baltimore Ravens / 5th / 174th pick / 2007,2009,
817,51,Billy Cundiff,7.0,29.0,K,7,0.0,212.0,6-1,Drake,3/30/1980,7,0.0,,2009,
818,52,Kelly Talavou,98.0,25.0,DT,3,0.0,334.0,6-2,Utah,10/4/1984,Rook,0.0,,2009,
819,53,David Tyree,17.0,29.0,WR,10,0.0,206.0,6-0,Syracuse,1/3/1980,6,0.0,New York Giants / 6th / 211th pick / 2003,2009,
820,54,Jalen Parmele,34.0,24.0,RB,7,0.0,224.0,6-0,Toledo,12/30/1985,1,0.0,Miami Dolphins / 6th / 176th pick / 2008,2009,
821,55,Justin Harper,14.0,24.0,WR,2,0.0,205.0,6-3,Virginia Tech,2/24/1985,1,0.0,Baltimore Ravens / 7th / 215th pick / 2008,2009,
822,56,Tony Moll,79.0,26.0,T,5,0.0,315.0,6-5,Nevada,8/23/1983,3,0.0,Green Bay Packers / 5th / 165th pick / 2006,2009,
823,57,Corey Ivy,35.0,32.0,DB,2,0.0,183.0,5-9,Oklahoma,3/29/1977,8,0.0,,2009,
824,58,K.J. Gerard,40.0,23.0,DB,3,0.0,187.0,6-1,Northern Arizona,4/22/1986,Rook,0.0,,2009,
825,59,Team Total,,26.7,,16,,246.0,6-1.7,,,3.7,,,2009,
826,0,Haloti Ngata,92.0,26.0,DT,16,15.0,340.0,6-4,Oregon,1/21/1984,4,17.0,Baltimore Ravens / 1st / 12th pick / 2006,2010,
827,1,Ray Lewis,52.0,35.0,LB,16,16.0,240.0,6-1,Miami (FL),5/15/1975,14,16.0,Baltimore Ravens / 1st / 26th pick / 1996,2010,
828,2,Ray Rice,27.0,23.0,RB,16,14.0,195.0,5-9,Rutgers,1/22/1987,2,13.0,Baltimore Ravens / 2nd / 55th pick / 2008,2010,
829,3,Joe Flacco,5.0,25.0,QB,16,16.0,245.0,6-6,"Pittsburgh,Delaware",1/16/1985,2,12.0,Baltimore Ravens / 1st / 18th pick / 2008,2010,
830,4,Terrell Suggs,55.0,28.0,LB,16,16.0,265.0,6-3,Arizona St.,10/11/1982,7,11.0,Baltimore Ravens / 1st / 10th pick / 2003,2010,
831,5,Ed Reed,20.0,32.0,DB,10,10.0,205.0,5-11,Miami (FL),9/11/1978,8,11.0,Baltimore Ravens / 1st / 24th pick / 2002,2010,
832,6,Jameel McClain,53.0,25.0,MLB,16,15.0,245.0,6-1,Syracuse,7/25/1985,2,8.0,,2010,
833,7,Anquan Boldin,81.0,30.0,WR,16,16.0,220.0,6-1,Florida St.,10/3/1980,7,8.0,Arizona Cardinals / 2nd / 54th pick / 2003,2010,
834,8,Marshal Yanda,73.0,26.0,G,16,16.0,305.0,6-3,Iowa,9/15/1984,3,8.0,Baltimore Ravens / 3rd / 86th pick / 2007,2010,
835,9,Matt Birk,77.0,34.0,C,16,16.0,310.0,6-4,Harvard,7/23/1976,12,8.0,Minnesota Vikings / 6th / 173rd pick / 1998,2010,
836,10,Jarret Johnson,95.0,29.0,DE,16,16.0,260.0,6-3,Alabama,8/14/1981,7,8.0,Baltimore Ravens / 4th / 109th pick / 2003,2010,
837,11,Michael Oher,74.0,24.0,T,16,16.0,309.0,6-5,Mississippi,5/28/1986,1,8.0,Baltimore Ravens / 1st / 23rd pick / 2009,2010,
838,12,Ben Grubbs,66.0,26.0,G,16,16.0,311.0,6-3,Auburn,3/10/1984,3,8.0,Baltimore Ravens / 1st / 29th pick / 2007,2010,
839,13,Kelly Gregg,97.0,34.0,NT,16,16.0,320.0,6-0,Oklahoma,11/1/1976,11,8.0,Cincinnati Bengals / 6th / 173rd pick / 1999,2010,
840,14,Cory Redding,93.0,30.0,DE,15,11.0,318.0,6-4,Texas,11/15/1980,7,7.0,Detroit Lions / 3rd / 66th pick / 2003,2010,
841,15,Chris Chester,65.0,27.0,G,14,14.0,303.0,6-3,Oklahoma,1/12/1983,4,7.0,Baltimore Ravens / 2nd / 56th pick / 2006,2010,
842,16,Derrick Mason,85.0,36.0,WR,16,15.0,197.0,5-10,Michigan St.,1/17/1974,13,7.0,Tennessee Oilers / 4th / 98th pick / 1997,2010,
843,17,Todd Heap,86.0,30.0,TE,13,13.0,252.0,6-5,Arizona St.,3/16/1980,9,6.0,Baltimore Ravens / 1st / 31st pick / 2001,2010,
844,18,Dawan Landry,26.0,28.0,DB,16,16.0,212.0,6-1,Georgia Tech,12/30/1982,4,6.0,Baltimore Ravens / 5th / 146th pick / 2006,2010,
845,19,Chris Carr,25.0,27.0,DB,16,16.0,182.0,5-10,Boise St.,4/30/1983,5,6.0,,2010,
846,20,Billy Cundiff,7.0,30.0,K,16,0.0,212.0,6-1,Drake,3/30/1980,8,4.0,,2010,
847,21,Josh Wilson,37.0,25.0,DB,14,9.0,189.0,5-9,Maryland,3/11/1985,3,4.0,Seattle Seahawks / 2nd / 55th pick / 2007,2010,
848,22,T.J. Houshmandzadeh,84.0,33.0,WR,16,2.0,200.0,6-2,"Cerritos (CA),Oregon St.",9/26/1977,9,4.0,Cincinnati Bengals / 7th / 204th pick / 2001,2010,
849,23,Fabian Washington,31.0,27.0,DB,14,8.0,175.0,5-11,Nebraska,6/9/1983,5,3.0,Oakland Raiders / 1st / 23rd pick / 2005,2010,
850,24,Tony Moll,79.0,27.0,T,16,3.0,315.0,6-5,Nevada,8/23/1983,4,3.0,Green Bay Packers / 5th / 165th pick / 2006,2010,
851,25,Willis McGahee,23.0,29.0,RB,15,2.0,235.0,6-0,Miami (FL),10/21/1981,6,3.0,Buffalo Bills / 1st / 23rd pick / 2003,2010,
852,26,Lardarius Webb,21.0,25.0,DB,15,0.0,179.0,5-10,Nicholls St.,10/12/1985,1,2.0,Baltimore Ravens / 3rd / 88th pick / 2009,2010,
853,27,Brandon McKinney,91.0,27.0,DT,11,4.0,345.0,6-2,Michigan St.,8/24/1983,4,2.0,,2010,
854,28,Le'Ron McClain,33.0,26.0,RB,15,13.0,260.0,6-0,Alabama,12/27/1984,3,2.0,Baltimore Ravens / 4th / 137th pick / 2007,2010,
855,29,Tom Zbikowski,28.0,25.0,DB,8,6.0,209.0,5-11,Notre Dame,5/22/1985,2,2.0,Baltimore Ravens / 3rd / 86th pick / 2008,2010,
856,30,Sam Koch,4.0,28.0,P,16,0.0,222.0,6-1,Nebraska,8/13/1982,4,2.0,Baltimore Ravens / 6th / 203rd pick / 2006,2010,
857,31,Oniel Cousins,64.0,26.0,T,16,1.0,315.0,6-4,Texas-El Paso,6/29/1984,2,2.0,Baltimore Ravens / 3rd / 99th pick / 2008,2010,
858,32,Dannell Ellerbe,59.0,25.0,MLB,11,1.0,236.0,6-1,Georgia,11/29/1985,1,2.0,,2010,
859,33,Tavares Gooden,56.0,26.0,LB,10,0.0,233.0,6-1,Miami (FL),10/7/1984,2,1.0,Baltimore Ravens / 3rd / 71st pick / 2008,2010,
860,34,Paul Kruger,99.0,24.0,DE,11,0.0,285.0,6-4,Utah,2/15/1986,1,1.0,Baltimore Ravens / 2nd / 57th pick / 2009,2010,
861,35,Prescott Burgess,54.0,26.0,LB,16,0.0,246.0,6-3,Michigan,3/6/1984,3,1.0,Baltimore Ravens / 6th / 207th pick / 2007,2010,
862,36,Terrence Cody,62.0,22.0,DT,13,1.0,370.0,6-4,Alabama,6/28/1988,Rook,1.0,Baltimore Ravens / 2nd / 57th pick / 2010,2010,
863,37,Cary Williams,29.0,26.0,DB,13,0.0,185.0,6-1,Washburn,12/23/1984,2,1.0,Tennessee Titans / 7th / 229th pick / 2008,2010,
864,38,Morgan Cox,46.0,24.0,C,15,0.0,233.0,6-4,Tennessee,4/26/1986,Rook,1.0,,2010,
865,39,Ed Dickson,83.0,23.0,TE,15,3.0,250.0,6-4,Oregon,7/25/1987,Rook,1.0,Baltimore Ravens / 3rd / 70th pick / 2010,2010,
866,40,Donte' Stallworth,18.0,30.0,WR,8,0.0,197.0,6-0,Tennessee,11/10/1980,8,1.0,New Orleans Saints / 1st / 13th pick / 2002,2010,
867,41,David Reed,16.0,23.0,WR,13,0.0,188.0,6-0,Utah,3/22/1987,Rook,1.0,Baltimore Ravens / 5th / 156th pick / 2010,2010,
868,42,Brendon Ayanbadejo,51.0,34.0,LB,10,0.0,225.0,6-1,UCLA,9/6/1976,7,1.0,,2010,
869,43,Jason Phillips,58.0,24.0,LB,9,0.0,236.0,6-1,TCU,2/14/1986,1,1.0,Baltimore Ravens / 5th / 137th pick / 2009,2010,
870,44,Ken Hamlin,22.0,29.0,DB,7,0.0,209.0,6-2,Arkansas,1/20/1981,7,1.0,Seattle Seahawks / 2nd / 42nd pick / 2003,2010,
871,45,Haruki Nakamura,43.0,24.0,DB,16,0.0,190.0,5-10,Cincinnati,4/18/1986,2,1.0,Baltimore Ravens / 6th / 206th pick / 2008,2010,
872,46,Trevor Pryce,90.0,35.0,DT,3,0.0,290.0,6-5,"Michigan,Clemson",8/3/1975,13,0.0,Denver Broncos / 1st / 28th pick / 1997,2010,
873,47,Dennis Pitta,88.0,25.0,TE,11,0.0,245.0,6-4,BYU,6/29/1985,Rook,0.0,Baltimore Ravens / 4th / 114th pick / 2010,2010,
874,48,Lamar Divens,96.0,25.0,DT,2,0.0,333.0,6-3,Tennessee St.,11/12/1985,2,0.0,,2010,
875,49,Marcus Smith,11.0,25.0,WR,14,0.0,214.0,6-1,New Mexico,1/11/1985,2,0.0,Baltimore Ravens / 4th / 106th pick / 2008,2010,
876,50,Jalen Parmele,34.0,25.0,RB,16,0.0,224.0,6-0,Toledo,12/30/1985,2,0.0,Miami Dolphins / 6th / 176th pick / 2008,2010,
877,51,Kevin Houser,70.0,33.0,C,1,0.0,252.0,6-2,Ohio St.,8/23/1977,10,0.0,New Orleans Saints / 7th / 228th pick / 2000,2010,
878,52,Arthur Jones,61.0,24.0,DT,2,0.0,301.0,6-3,Syracuse,6/30/1986,Rook,0.0,Baltimore Ravens / 5th / 157th pick / 2010,2010,
879,53,Edgar Jones,50.0,26.0,DE,5,0.0,263.0,6-3,SE Missouri St.,12/1/1984,3,0.0,,2010,
880,54,Bryan Mattison,72.0,26.0,DE,2,0.0,272.0,6-3,Iowa,5/15/1984,Rook,0.0,,2010,
881,55,Team Total,,27.4,,16,,250.3,6-1.7,,,4.4,,,2010,
882,0,Haloti Ngata,92.0,27.0,DT,16,16.0,340.0,6-4,Oregon,1/21/1984,5,19.0,Baltimore Ravens / 1st / 12th pick / 2006,2011,
883,1,Terrell Suggs,55.0,29.0,LB,16,16.0,265.0,6-3,Arizona St.,10/11/1982,8,17.0,Baltimore Ravens / 1st / 10th pick / 2003,2011,
884,2,Ray Rice,27.0,24.0,RB,16,16.0,195.0,5-9,Rutgers,1/22/1987,3,16.0,Baltimore Ravens / 2nd / 55th pick / 2008,2011,
885,3,Joe Flacco,5.0,26.0,QB,16,16.0,245.0,6-6,"Pittsburgh,Delaware",1/16/1985,3,12.0,Baltimore Ravens / 1st / 18th pick / 2008,2011,
886,4,Ed Reed,20.0,33.0,DB,16,16.0,205.0,5-11,Miami (FL),9/11/1978,9,11.0,Baltimore Ravens / 1st / 24th pick / 2002,2011,
887,5,Marshal Yanda,73.0,27.0,G,16,16.0,305.0,6-3,Iowa,9/15/1984,4,11.0,Baltimore Ravens / 3rd / 86th pick / 2007,2011,
888,6,Ray Lewis,52.0,36.0,LB,12,12.0,240.0,6-1,Miami (FL),5/15/1975,15,10.0,Baltimore Ravens / 1st / 26th pick / 1996,2011,
889,7,Lardarius Webb,21.0,26.0,DB,16,15.0,179.0,5-10,Nicholls St.,10/12/1985,2,9.0,Baltimore Ravens / 3rd / 88th pick / 2009,2011,
890,8,Jarret Johnson,95.0,30.0,DE,16,16.0,260.0,6-3,Alabama,8/14/1981,8,9.0,Baltimore Ravens / 4th / 109th pick / 2003,2011,
891,9,Jameel McClain,53.0,26.0,MLB,16,16.0,245.0,6-1,Syracuse,7/25/1985,3,9.0,,2011,
892,10,Torrey Smith,82.0,22.0,WR,16,14.0,205.0,6-0,Maryland,1/26/1989,Rook,8.0,Baltimore Ravens / 2nd / 58th pick / 2011,2011,
893,11,Anquan Boldin,81.0,31.0,WR,14,14.0,220.0,6-1,Florida St.,10/3/1980,8,8.0,Arizona Cardinals / 2nd / 54th pick / 2003,2011,
894,12,Terrence Cody,62.0,23.0,DT,16,16.0,370.0,6-4,Alabama,6/28/1988,1,8.0,Baltimore Ravens / 2nd / 57th pick / 2010,2011,
895,13,Bryant McKinnie,78.0,32.0,T,16,16.0,360.0,6-8,Miami (FL),9/23/1979,9,7.0,Minnesota Vikings / 1st / 7th pick / 2002,2011,
896,14,Matt Birk,77.0,35.0,C,16,16.0,310.0,6-4,Harvard,7/23/1976,13,7.0,Minnesota Vikings / 6th / 173rd pick / 1998,2011,
897,15,Michael Oher,74.0,25.0,T,16,16.0,309.0,6-5,Mississippi,5/28/1986,2,7.0,Baltimore Ravens / 1st / 23rd pick / 2009,2011,
898,16,Cory Redding,93.0,31.0,DE,15,11.0,318.0,6-4,Texas,11/15/1980,8,7.0,Detroit Lions / 3rd / 66th pick / 2003,2011,
899,17,Ben Grubbs,66.0,27.0,G,10,10.0,311.0,6-3,Auburn,3/10/1984,4,6.0,Baltimore Ravens / 1st / 29th pick / 2007,2011,
900,18,Cary Williams,29.0,27.0,DB,16,16.0,185.0,6-1,Washburn,12/23/1984,3,6.0,Tennessee Titans / 7th / 229th pick / 2008,2011,
901,19,Bernard Pollard,31.0,27.0,DB,16,13.0,225.0,6-1,Purdue,12/23/1984,5,5.0,Kansas City Chiefs / 2nd / 54th pick / 2006,2011,
902,20,Ed Dickson,84.0,24.0,TE,16,16.0,250.0,6-4,Oregon,7/25/1987,1,5.0,Baltimore Ravens / 3rd / 70th pick / 2010,2011,
903,21,Ricky Williams,34.0,34.0,RB,16,0.0,226.0,5-10,Texas,5/21/1977,12,4.0,New Orleans Saints / 1st / 5th pick / 1999,2011,
904,22,Dennis Pitta,88.0,26.0,TE,16,2.0,245.0,6-4,BYU,6/29/1985,1,4.0,Baltimore Ravens / 4th / 114th pick / 2010,2011,
905,23,Brendon Ayanbadejo,51.0,35.0,LB,16,0.0,225.0,6-1,UCLA,9/6/1976,8,3.0,,2011,
906,24,Andre Gurode,65.0,33.0,G,13,5.0,334.0,6-4,Colorado,3/6/1978,9,3.0,Dallas Cowboys / 2nd / 37th pick / 2002,2011,
907,25,Pernell McPhee,90.0,23.0,DL,16,0.0,265.0,6-3,Mississippi St.,12/17/1988,Rook,3.0,Baltimore Ravens / 5th / 165th pick / 2011,2011,
908,26,Sam Koch,4.0,29.0,P,16,0.0,222.0,6-1,Nebraska,8/13/1982,5,3.0,Baltimore Ravens / 6th / 203rd pick / 2006,2011,
909,27,Jimmy Smith,22.0,23.0,CB,12,3.0,210.0,6-2,Colorado,7/26/1988,Rook,2.0,Baltimore Ravens / 1st / 27th pick / 2011,2011,
910,28,Albert McClellan,50.0,25.0,DE,16,1.0,235.0,6-2,Marshall,6/4/1986,Rook,2.0,,2011,
911,29,Tom Zbikowski,28.0,26.0,DB,14,4.0,209.0,5-11,Notre Dame,5/22/1985,3,2.0,Baltimore Ravens / 3rd / 86th pick / 2008,2011,
912,30,Dannell Ellerbe,59.0,26.0,MLB,9,3.0,236.0,6-1,Georgia,11/29/1985,2,2.0,,2011,
913,31,Paul Kruger,99.0,25.0,DE,16,0.0,285.0,6-4,Utah,2/15/1986,2,2.0,Baltimore Ravens / 2nd / 57th pick / 2009,2011,
914,32,Arthur Jones,97.0,25.0,DT,14,1.0,301.0,6-3,Syracuse,6/30/1986,1,2.0,Baltimore Ravens / 5th / 157th pick / 2010,2011,
915,33,Danny Gorrer,36.0,25.0,DB,11,0.0,173.0,6-0,Texas A&M,6/1/1986,2,1.0,,2011,
916,34,Chris Carr,25.0,28.0,DB,9,1.0,182.0,5-10,Boise St.,4/30/1983,6,1.0,,2011,
917,35,Morgan Cox,46.0,25.0,C,16,0.0,233.0,6-4,Tennessee,4/26/1986,1,1.0,,2011,
918,36,Billy Cundiff,7.0,31.0,K,15,0.0,212.0,6-1,Drake,3/30/1980,9,1.0,,2011,
919,37,Jah Reid,76.0,23.0,OT,16,0.0,325.0,6-7,Central Florida,7/21/1988,Rook,1.0,Baltimore Ravens / 3rd / 85th pick / 2011,2011,
920,38,Bryan Mattison,72.0,27.0,DE,8,0.0,272.0,6-3,Iowa,5/15/1984,1,1.0,,2011,
921,39,Lee Evans,83.0,30.0,WR,9,2.0,209.0,5-10,Wisconsin,3/11/1981,7,1.0,Buffalo Bills / 1st / 13th pick / 2004,2011,
922,40,Mark LeVoir,71.0,29.0,T,3,1.0,310.0,6-7,Notre Dame,7/29/1982,3,1.0,,2011,
923,41,Haruki Nakamura,43.0,25.0,DB,15,0.0,190.0,5-10,Cincinnati,4/18/1986,3,1.0,Baltimore Ravens / 6th / 206th pick / 2008,2011,
924,42,Edgar Jones,56.0,27.0,DE,9,0.0,263.0,6-3,SE Missouri St.,12/1/1984,4,1.0,,2011,
925,43,Brandon McKinney,91.0,28.0,DT,12,0.0,345.0,6-2,Michigan St.,8/24/1983,5,1.0,,2011,
926,44,Vonta Leach,44.0,30.0,RB,16,16.0,260.0,6-0,East Carolina,11/6/1981,7,1.0,,2011,
927,45,Shayne Graham,12.0,34.0,K,1,0.0,210.0,6-0,Virginia Tech,12/9/1977,10,0.0,,2011,
928,46,Josh Bynes,49.0,22.0,MLB,1,0.0,240.0,6-1,Auburn,8/24/1989,Rook,0.0,,2011,
929,47,Chykie Brown,23.0,25.0,DB,7,0.0,185.0,6-0,Texas,12/26/1986,Rook,0.0,Baltimore Ravens / 5th / 164th pick / 2011,2011,
930,48,Kris Wilson,87.0,30.0,TE,15,0.0,245.0,6-2,Pittsburgh,8/22/1981,7,0.0,Kansas City Chiefs / 2nd / 61st pick / 2004,2011,
931,49,Prescott Burgess,54.0,27.0,LB,3,0.0,246.0,6-3,Michigan,3/6/1984,4,0.0,Baltimore Ravens / 6th / 207th pick / 2007,2011,
932,50,LaQuan Williams,15.0,23.0,WR,12,0.0,200.0,6-0,Maryland,6/27/1988,Rook,0.0,,2011,
933,51,Chavis Williams,47.0,22.0,LB,5,0.0,220.0,6-3,Alabama,7/10/1989,Rook,0.0,,2011,
934,52,Emanuel Cook,37.0,23.0,DB,5,0.0,214.0,5-10,South Carolina,1/20/1988,2,0.0,,2011,
935,53,Bryan McCann,37.0,24.0,DB,3,0.0,182.0,5-10,SMU,9/29/1987,1,0.0,,2011,
936,54,Tyrod Taylor,2.0,22.0,QB,3,0.0,217.0,6-1,Virginia Tech,8/3/1989,Rook,0.0,Baltimore Ravens / 6th / 180th pick / 2011,2011,
937,55,Domonique Foxworth,24.0,28.0,DB,2,0.0,180.0,5-11,Maryland,3/27/1983,6,0.0,Denver Broncos / 3rd / 97th pick / 2005,2011,
938,56,Tandon Doss,17.0,22.0,WR,6,0.0,201.0,6-2,Indiana,9/22/1989,Rook,0.0,Baltimore Ravens / 4th / 123rd pick / 2011,2011,
939,57,Sergio Kindle,94.0,24.0,LB,2,0.0,236.0,6-4,Texas,9/20/1987,Rook,0.0,Baltimore Ravens / 2nd / 43rd pick / 2010,2011,
940,58,David Reed,16.0,24.0,WR,11,0.0,188.0,6-0,Utah,3/22/1987,1,0.0,Baltimore Ravens / 5th / 156th pick / 2010,2011,
941,59,Anthony Allen,35.0,23.0,RB,5,0.0,223.0,6-0,"Louisville,Georgia Tech",8/6/1988,Rook,0.0,Baltimore Ravens / 7th / 225th pick / 2011,2011,
942,60,Team Total,,27.0,,16,,244.9,6-1.7,,,3.9,,,2011,
943,0,Ray Rice,27.0,25.0,RB,16,16.0,195.0,5-9,Rutgers,1/22/1987,4,13.0,Baltimore Ravens / 2nd / 55th pick / 2008,2012,
944,1,Haloti Ngata,92.0,28.0,DT,14,14.0,340.0,6-4,Oregon,1/21/1984,6,13.0,Baltimore Ravens / 1st / 12th pick / 2006,2012,
945,2,Joe Flacco,5.0,27.0,QB,16,16.0,245.0,6-6,"Pittsburgh,Delaware",1/16/1985,4,13.0,Baltimore Ravens / 1st / 18th pick / 2008,2012,
946,3,Ed Reed,20.0,34.0,DB,16,16.0,205.0,5-11,Miami (FL),9/11/1978,10,11.0,Baltimore Ravens / 1st / 24th pick / 2002,2012,
947,4,Marshal Yanda,73.0,28.0,G,14,14.0,305.0,6-3,Iowa,9/15/1984,5,10.0,Baltimore Ravens / 3rd / 86th pick / 2007,2012,
948,5,Anquan Boldin,81.0,32.0,WR,15,15.0,220.0,6-1,Florida St.,10/3/1980,9,9.0,Arizona Cardinals / 2nd / 54th pick / 2003,2012,
949,6,Torrey Smith,82.0,23.0,WR,16,16.0,205.0,6-0,Maryland,1/26/1989,1,8.0,Baltimore Ravens / 2nd / 58th pick / 2011,2012,
950,7,Cary Williams,29.0,28.0,DB,16,16.0,185.0,6-1,Washburn,12/23/1984,4,8.0,Tennessee Titans / 7th / 229th pick / 2008,2012,
951,8,Kelechi Osemele,72.0,23.0,T,16,16.0,330.0,6-5,Iowa St.,6/24/1989,Rook,7.0,Baltimore Ravens / 2nd / 60th pick / 2012,2012,
952,9,Michael Oher,74.0,26.0,T,16,16.0,309.0,6-5,Mississippi,5/28/1986,3,7.0,Baltimore Ravens / 1st / 23rd pick / 2009,2012,
953,10,Matt Birk,77.0,36.0,C,16,16.0,310.0,6-4,Harvard,7/23/1976,14,7.0,Minnesota Vikings / 6th / 173rd pick / 1998,2012,
954,11,Jameel McClain,53.0,27.0,MLB,13,13.0,245.0,6-1,Syracuse,7/25/1985,4,7.0,,2012,
955,12,Jacoby Jones,12.0,28.0,WR,16,3.0,192.0,6-3,Lane,7/11/1984,5,7.0,Houston Texans / 3rd / 73rd pick / 2007,2012,
956,13,Dennis Pitta,88.0,27.0,TE,16,5.0,245.0,6-4,BYU,6/29/1985,2,6.0,Baltimore Ravens / 4th / 114th pick / 2010,2012,
957,14,Albert McClellan,50.0,26.0,DE,14,11.0,235.0,6-2,Marshall,6/4/1986,1,6.0,,2012,
958,15,Ma'ake Kemoeatu,96.0,33.0,DT,15,13.0,345.0,6-5,Utah,1/10/1979,10,6.0,,2012,
959,16,Courtney Upshaw,91.0,23.0,OLB,16,9.0,272.0,6-2,Alabama,12/13/1989,Rook,6.0,Baltimore Ravens / 2nd / 35th pick / 2012,2012,
960,17,Paul Kruger,99.0,26.0,DE,15,6.0,285.0,6-4,Utah,2/15/1986,3,5.0,Baltimore Ravens / 2nd / 57th pick / 2009,2012,
961,18,Bernard Pollard,31.0,28.0,DB,13,13.0,225.0,6-1,Purdue,12/23/1984,6,5.0,Kansas City Chiefs / 2nd / 54th pick / 2006,2012,
962,19,Dannell Ellerbe,59.0,27.0,MLB,13,7.0,236.0,6-1,Georgia,11/29/1985,3,5.0,,2012,
963,20,Justin Tucker,9.0,23.0,K,16,0.0,183.0,6-1,Texas,11/21/1989,Rook,5.0,,2012,
964,21,Pernell McPhee,90.0,24.0,DL,12,6.0,265.0,6-3,Mississippi St.,12/17/1988,1,4.0,Baltimore Ravens / 5th / 165th pick / 2011,2012,
965,22,Terrell Suggs,55.0,30.0,LB,8,8.0,265.0,6-3,Arizona St.,10/11/1982,9,4.0,Baltimore Ravens / 1st / 10th pick / 2003,2012,
966,23,Arthur Jones,97.0,26.0,DT,16,6.0,301.0,6-3,Syracuse,6/30/1986,2,4.0,Baltimore Ravens / 5th / 157th pick / 2010,2012,
967,24,Corey Graham,24.0,27.0,DB,16,8.0,196.0,6-0,New Hampshire,7/25/1985,5,4.0,Chicago Bears / 5th / 168th pick / 2007,2012,
968,25,Bernard Pierce,30.0,21.0,RB,16,0.0,222.0,6-0,Temple,5/10/1991,Rook,4.0,Baltimore Ravens / 3rd / 84th pick / 2012,2012,
969,26,Ray Lewis,52.0,37.0,LB,6,6.0,240.0,6-1,Miami (FL),5/15/1975,16,4.0,Baltimore Ravens / 1st / 26th pick / 1996,2012,
970,27,Brendon Ayanbadejo,51.0,36.0,LB,16,3.0,225.0,6-1,UCLA,9/6/1976,9,3.0,,2012,
971,28,Bobbie Williams,63.0,36.0,G,12,6.0,345.0,6-4,Arkansas,9/25/1976,11,3.0,Philadelphia Eagles / 2nd / 61st pick / 2000,2012,
972,29,Jah Reid,76.0,24.0,OT,9,7.0,325.0,6-7,Central Florida,7/21/1988,1,3.0,Baltimore Ravens / 3rd / 85th pick / 2011,2012,
973,30,Sam Koch,4.0,30.0,P,16,0.0,222.0,6-1,Nebraska,8/13/1982,6,3.0,Baltimore Ravens / 6th / 203rd pick / 2006,2012,
974,31,Lardarius Webb,21.0,27.0,DB,6,6.0,179.0,5-10,Nicholls St.,10/12/1985,3,3.0,Baltimore Ravens / 3rd / 88th pick / 2009,2012,
975,32,Terrence Cody,62.0,24.0,DT,15,3.0,370.0,6-4,Alabama,6/28/1988,2,3.0,Baltimore Ravens / 2nd / 57th pick / 2010,2012,
976,33,Josh Bynes,56.0,23.0,MLB,10,3.0,240.0,6-1,Auburn,8/24/1989,1,2.0,,2012,
977,34,Ramon Harewood,70.0,25.0,T,6,5.0,334.0,6-6,Morehouse,2/3/1987,1,2.0,Baltimore Ravens / 6th / 194th pick / 2010,2012,
978,35,Ed Dickson,84.0,25.0,TE,13,11.0,250.0,6-4,Oregon,7/25/1987,2,2.0,Baltimore Ravens / 3rd / 70th pick / 2010,2012,
979,36,James Ihedigbo,32.0,29.0,DB,16,3.0,202.0,6-1,Massachusetts,12/3/1983,4,2.0,,2012,
980,37,Vonta Leach,44.0,31.0,RB,16,13.0,260.0,6-0,East Carolina,11/6/1981,8,2.0,,2012,
981,38,DeAngelo Tyson,93.0,23.0,DE,10,2.0,315.0,6-2,Georgia,4/12/1989,Rook,1.0,Baltimore Ravens / 7th / 236th pick / 2012,2012,
982,39,Tyrod Taylor,2.0,23.0,QB,7,0.0,217.0,6-1,Virginia Tech,8/3/1989,1,1.0,Baltimore Ravens / 6th / 180th pick / 2011,2012,
983,40,David Reed,16.0,25.0,WR,5,0.0,188.0,6-0,Utah,3/22/1987,2,1.0,Baltimore Ravens / 5th / 156th pick / 2010,2012,
984,41,Jimmy Smith,22.0,24.0,CB,11,2.0,210.0,6-2,Colorado,7/26/1988,1,1.0,Baltimore Ravens / 1st / 27th pick / 2011,2012,
