,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
2415,95,Guido Merkens,19.0,32.0,WR,3,0.0,200.0,6-1,Sam Houston St.,8/14/1955,9,0.0,,1987,
2416,96,Tim Mooney,74.0,25.0,DE,2,0.0,265.0,6-2,"Anderson (IN),Western Kentucky",1/25/1962,Rook,0.0,,1987,
2417,97,Bobby Morse,36.0,22.0,RB,11,0.0,207.0,5-10,Michigan St.,10/3/1965,Rook,0.0,Philadelphia Eagles / 12th / 316th pick / 1987,1987,
2418,98,Chris Gerhard,46.0,23.0,DB,3,0.0,185.0,5-10,East Stroudsburg,7/6/1964,Rook,0.0,,1987,
2419,99,Ron Fazio,84.0,25.0,TE,1,0.0,242.0,6-4,Maryland,6/5/1962,Rook,0.0,,1987,
2420,100,Jon Dumbauld,93.0,24.0,DE,6,0.0,259.0,6-4,Kentucky,2/14/1963,1,0.0,New Orleans Saints / 10th / 253rd pick / 1986,1987,
2421,101,George Cumby,91.0,31.0,LB,1,0.0,220.0,6-0,Oklahoma,7/5/1956,7,0.0,Green Bay Packers / 1st / 26th pick / 1980,1987,
2422,102,Charles Crawford,45.0,23.0,RB,2,0.0,235.0,6-2,Oklahoma St.,3/8/1964,1,0.0,Philadelphia Eagles / 7th / 1st pick / 1986 Supp,1987,
2423,103,Ty Allert,58.0,24.0,LB,7,0.0,233.0,6-2,Texas,7/23/1963,1,0.0,San Diego Chargers / 4th / 95th pick / 1986,1987,
2424,104,Alan Reid,24.0,27.0,RB,1,0.0,190.0,5-8,"TCU,Minnesota",9/6/1960,Rook,0.0,,1987,
2425,105,Jay Repko,89.0,29.0,TE,3,0.0,240.0,6-3,"Ursinus,Pennsylvania",6/12/1958,Rook,0.0,,1987,
2426,106,Ray Conlin,91.0,25.0,DT,1,1.0,258.0,6-2,Ohio St.,6/7/1962,Rook,0.0,,1987,
2427,107,Topper Clemons,27.0,24.0,RB,3,0.0,205.0,5-11,Wake Forest,9/16/1963,Rook,0.0,Dallas Cowboys / 8th / 212th pick / 1986,1987,
2428,108,Mark Royals,5.0,22.0,P,1,0.0,225.0,6-5,"Chowan,Appalachian St.",6/22/1965,Rook,0.0,,1987,
2429,109,Alonzo Johnson,54.0,24.0,LB,3,0.0,222.0,6-3,Florida,4/4/1963,1,0.0,Philadelphia Eagles / 2nd / 48th pick / 1986,1987,
2430,110,Team Total,,25.8,,15,,230.0,6-2.0,,,2.3,,,1987,
2431,0,Reggie White,92.0,27.0,DE,16,16.0,291.0,6-5,Tennessee,12/19/1961,3,19.0,Philadelphia Eagles / 1st / 4th pick / 1984 Supp,1988,
2432,1,Randall Cunningham,12.0,25.0,QB,16,16.0,212.0,6-4,UNLV,3/27/1963,3,17.0,Philadelphia Eagles / 2nd / 37th pick / 1985,1988,
2433,2,Keith Byars,41.0,25.0,RB,16,16.0,245.0,6-1,Ohio St.,10/14/1963,2,10.0,Philadelphia Eagles / 1st / 10th pick / 1986,1988,
2434,3,Seth Joyner,59.0,24.0,LB,16,16.0,241.0,6-2,Texas-El Paso,11/18/1964,2,9.0,Philadelphia Eagles / 8th / 208th pick / 1986,1988,
2435,4,Clyde Simmons,96.0,24.0,DE,16,16.0,292.0,6-5,Western Carolina,8/4/1964,2,9.0,Philadelphia Eagles / 9th / 233rd pick / 1986,1988,
2436,5,Mike Pitts,74.0,28.0,DT,16,16.0,277.0,6-5,Alabama,9/25/1960,5,8.0,Atlanta Falcons / 1st / 16th pick / 1983,1988,
2437,6,Keith Jackson,88.0,23.0,TE,16,15.0,250.0,6-2,Oklahoma,4/19/1965,Rook,8.0,Philadelphia Eagles / 1st / 13th pick / 1988,1988,
2438,7,Todd Bell,52.0,30.0,DB,16,16.0,207.0,6-1,Ohio St.,11/28/1958,7,8.0,Chicago Bears / 4th / 95th pick / 1981,1988,
2439,8,Jerome Brown,99.0,23.0,DT,16,15.0,292.0,6-2,Miami (FL),2/4/1965,1,8.0,Philadelphia Eagles / 1st / 9th pick / 1987,1988,
2440,9,Dave Rimington,50.0,28.0,C,16,16.0,288.0,6-3,Nebraska,5/22/1960,5,7.0,Cincinnati Bengals / 1st / 25th pick / 1983,1988,
2441,10,Matt Darwin,78.0,25.0,T,16,16.0,268.0,6-4,Texas A&M,3/11/1963,2,7.0,Philadelphia Eagles / 4th / 106th pick / 1986,1988,
2442,11,Ron Heller,73.0,26.0,T,15,15.0,298.0,6-5,Penn St.,8/25/1962,4,7.0,Tampa Bay Buccaneers / 4th / 112th pick / 1984,1988,
2443,12,Wes Hopkins,48.0,27.0,DB,16,16.0,213.0,6-1,SMU,9/26/1961,5,7.0,Philadelphia Eagles / 2nd / 35th pick / 1983,1988,
2444,13,Cris Carter,80.0,23.0,WR,16,16.0,202.0,6-3,Ohio St.,11/25/1965,1,7.0,Philadelphia Eagles / 4th / 3rd pick / 1987 Supp,1988,
2445,14,Andre Waters,20.0,26.0,DB,16,16.0,200.0,5-11,Cheyney,3/10/1962,4,7.0,,1988,
2446,15,Eric Allen,21.0,23.0,DB,16,16.0,184.0,5-10,Arizona St.,11/22/1965,Rook,7.0,Philadelphia Eagles / 2nd / 30th pick / 1988,1988,
2447,16,Anthony Toney,25.0,26.0,RB,15,13.0,227.0,6-0,Texas A&M,9/23/1962,2,6.0,Philadelphia Eagles / 2nd / 37th pick / 1986,1988,
2448,17,Mike Reichenbach,55.0,27.0,LB,16,11.0,235.0,6-2,East Stroudsburg,9/14/1961,4,6.0,,1988,
2449,18,Roynell Young,43.0,31.0,DB,15,15.0,181.0,6-1,Alcorn St.,12/1/1957,8,6.0,Philadelphia Eagles / 1st / 23rd pick / 1980,1988,
2450,19,David Alexander,72.0,24.0,C,16,12.0,275.0,6-3,Tulsa,7/28/1964,1,6.0,Philadelphia Eagles / 5th / 121st pick / 1987,1988,
2451,20,Mike Quick,82.0,29.0,WR,8,8.0,190.0,6-2,North Carolina St.,5/14/1959,6,5.0,Philadelphia Eagles / 1st / 20th pick / 1982,1988,
2452,21,Ron Johnson,85.0,30.0,WR,10,4.0,190.0,6-3,Long Beach St.,9/21/1958,3,4.0,Seattle Seahawks / 7th / 170th pick / 1981,1988,
2453,22,Reggie Singletary,68.0,24.0,G,16,9.0,279.0,6-3,North Carolina St.,1/17/1964,2,4.0,Philadelphia Eagles / 12th / 315th pick / 1986,1988,
2454,23,Byron Evans,56.0,24.0,LB,16,5.0,235.0,6-2,Arizona,2/23/1964,1,4.0,Philadelphia Eagles / 4th / 93rd pick / 1987,1988,
2455,24,Ben Tamburello,61.0,24.0,G,16,4.0,278.0,6-3,Auburn,9/9/1964,1,3.0,Philadelphia Eagles / 3rd / 65th pick / 1987,1988,
2456,25,Terry Hoage,34.0,26.0,DB,16,0.0,201.0,6-2,Georgia,4/11/1962,4,3.0,New Orleans Saints / 3rd / 68th pick / 1984,1988,
2457,26,Luis Zendejas,8.0,27.0,K,12,0.0,175.0,5-9,Arizona St.,10/22/1961,1,3.0,,1988,
2458,27,Ron Baker,63.0,34.0,G,9,7.0,260.0,6-4,Oklahoma St.,11/19/1954,10,3.0,Baltimore Colts / 10th / 277th pick / 1977,1988,
2459,28,Gregg Garrity,86.0,28.0,WR,9,4.0,171.0,5-10,Penn St.,11/24/1960,5,2.0,Pittsburgh Steelers / 5th / 140th pick / 1983,1988,
2460,29,John Teltschik,10.0,24.0,P,16,0.0,212.0,6-2,Texas,3/8/1964,2,2.0,Chicago Bears / 9th / 249th pick / 1986,1988,
2461,30,Ken Reeves,66.0,27.0,T,15,1.0,270.0,6-5,Texas A&M,10/4/1961,3,2.0,Philadelphia Eagles / 6th / 156th pick / 1985,1988,
2462,31,Eric Everett,42.0,22.0,DB,16,1.0,165.0,5-10,Texas Tech,7/13/1966,Rook,2.0,Philadelphia Eagles / 5th / 122nd pick / 1988,1988,
2463,32,William Frizzell,33.0,26.0,DB,16,0.0,203.0,6-3,North Carolina Central,9/8/1962,4,2.0,Detroit Lions / 10th / 259th pick / 1984,1988,
2464,33,Michael Haddix,26.0,27.0,RB,16,3.0,225.0,6-2,Mississippi St.,12/27/1961,5,2.0,Philadelphia Eagles / 1st / 8th pick / 1983,1988,
2465,34,Dwayne Jiles,53.0,27.0,RLB,16,0.0,242.0,6-4,Texas Tech,11/23/1961,3,1.0,Philadelphia Eagles / 5th / 121st pick / 1985,1988,
2466,35,John Klingel,97.0,25.0,DE,16,0.0,267.0,6-3,East. Kentucky,12/21/1963,1,1.0,,1988,
2467,36,Doug Bartlett,95.0,25.0,DT,10,0.0,239.0,6-2,Northern Illinois,5/22/1963,Rook,1.0,Los Angeles Rams / 4th / 91st pick / 1987,1988,
2468,37,Izel Jenkins,46.0,24.0,DB,16,0.0,191.0,5-10,North Carolina St.,5/27/1964,Rook,1.0,Philadelphia Eagles / 11th / 288th pick / 1988,1988,
2469,38,Ty Allert,58.0,25.0,LB,10,0.0,233.0,6-2,Texas,7/23/1963,2,1.0,San Diego Chargers / 4th / 95th pick / 1986,1988,
2470,39,Mike Golic,90.0,26.0,DT,12,1.0,274.0,6-5,Notre Dame,12/12/1962,2,1.0,Houston Oilers / 10th / 255th pick / 1985,1988,
2471,40,Jimmie Giles,83.0,34.0,TE,16,1.0,239.0,6-3,Alcorn St.,11/8/1954,11,1.0,Houston Oilers / 3rd / 70th pick / 1977,1988,
2472,41,Junior Tautalatasi,37.0,26.0,RB,10,0.0,207.0,5-10,Washington St.,3/24/1962,2,1.0,Philadelphia Eagles / 10th / 261st pick / 1986,1988,
2473,42,Scott Curtis,91.0,24.0,LB,16,0.0,230.0,6-1,New Hampshire,12/26/1964,Rook,1.0,,1988,
2474,43,Ron Solt,65.0,26.0,G,1,0.0,279.0,6-3,Maryland,5/19/1962,4,0.0,Indianapolis Colts / 1st / 19th pick / 1984,1988,
2475,44,Shawn Beals,81.0,22.0,WR,13,0.0,178.0,5-10,Idaho St.,8/16/1966,Rook,0.0,,1988,
2476,45,Matt Cavanaugh,6.0,32.0,QB,5,0.0,212.0,6-2,Pittsburgh,10/27/1956,9,0.0,New England Patriots / 2nd / 50th pick / 1978,1988,
2477,46,Jon Dumbauld,93.0,25.0,DE,1,0.0,259.0,6-4,Kentucky,2/14/1963,2,0.0,New Orleans Saints / 10th / 253rd pick / 1986,1988,
2478,47,Dale Dawson,4.0,24.0,K,1,0.0,213.0,6-0,East. Kentucky,11/2/1964,1,0.0,,1988,
2479,48,Adam Schreiber,76.0,26.0,G,6,0.0,290.0,6-4,Texas,2/20/1962,4,0.0,Seattle Seahawks / 9th / 243rd pick / 1984,1988,
2480,49,Dean Dorsey,2.0,31.0,K,3,0.0,190.0,5-11,Toronto,3/13/1957,Rook,0.0,,1988,
2481,50,Donald Evans,77.0,24.0,DE,5,0.0,282.0,6-2,Winston-Salem St.,3/14/1964,1,0.0,Los Angeles Rams / 2nd / 47th pick / 1987,1988,
2482,51,Dave Little,89.0,27.0,TE,10,0.0,233.0,6-2,Middle Tenn. St.,4/18/1961,4,0.0,,1988,
2483,52,Mark Konecny,35.0,25.0,RB,16,0.0,197.0,5-11,Alma,4/2/1963,1,0.0,,1988,
2484,53,Kenny Jackson,84.0,26.0,WR,7,0.0,180.0,6-0,Penn St.,2/15/1962,4,0.0,Philadelphia Eagles / 1st / 4th pick / 1984,1988,
2485,54,Walter Abercrombie,32.0,29.0,RB,5,0.0,210.0,6-0,Baylor,9/26/1959,6,0.0,Pittsburgh Steelers / 1st / 12th pick / 1982,1988,
2486,55,Team Total,,26.2,,16,,232.3,6-1.8,,,3.0,,,1988,
2487,0,Reggie White,92.0,28.0,DE,16,16.0,291.0,6-5,Tennessee,12/19/1961,4,18.0,Philadelphia Eagles / 1st / 4th pick / 1984 Supp,1989,
2488,1,Eric Allen,21.0,24.0,DB,15,15.0,184.0,5-10,Arizona St.,11/22/1965,1,18.0,Philadelphia Eagles / 2nd / 30th pick / 1988,1989,
2489,2,Randall Cunningham,12.0,26.0,QB,16,16.0,212.0,6-4,UNLV,3/27/1963,4,16.0,Philadelphia Eagles / 2nd / 37th pick / 1985,1989,
2490,3,Keith Byars,41.0,26.0,RB,16,15.0,245.0,6-1,Ohio St.,10/14/1963,3,10.0,Philadelphia Eagles / 1st / 10th pick / 1986,1989,
2491,4,Byron Evans,56.0,25.0,LB,16,16.0,235.0,6-2,Arizona,2/23/1964,2,10.0,Philadelphia Eagles / 4th / 93rd pick / 1987,1989,
2492,5,Mike Pitts,74.0,29.0,DT,16,16.0,277.0,6-5,Alabama,9/25/1960,6,9.0,Atlanta Falcons / 1st / 16th pick / 1983,1989,
2493,6,Jerome Brown,99.0,24.0,DT,16,16.0,292.0,6-2,Miami (FL),2/4/1965,2,9.0,Philadelphia Eagles / 1st / 9th pick / 1987,1989,
2494,7,Clyde Simmons,96.0,25.0,DE,16,16.0,292.0,6-5,Western Carolina,8/4/1964,3,9.0,Philadelphia Eagles / 9th / 233rd pick / 1986,1989,
2495,8,Al Harris,95.0,33.0,DE,16,16.0,250.0,6-5,Arizona St.,12/31/1956,10,9.0,Chicago Bears / 1st / 9th pick / 1979,1989,
2496,9,David Alexander,72.0,25.0,C,16,16.0,275.0,6-3,Tulsa,7/28/1964,2,7.0,Philadelphia Eagles / 5th / 121st pick / 1987,1989,
2497,10,Seth Joyner,59.0,25.0,LB,14,14.0,241.0,6-2,Texas-El Paso,11/18/1964,3,7.0,Philadelphia Eagles / 8th / 208th pick / 1986,1989,
2498,11,Wes Hopkins,48.0,28.0,DB,16,15.0,213.0,6-1,SMU,9/26/1961,6,7.0,Philadelphia Eagles / 2nd / 35th pick / 1983,1989,
2499,12,Mike Schad,79.0,26.0,G,16,16.0,290.0,6-5,Queens (Canada),10/2/1963,2,7.0,Los Angeles Rams / 1st / 23rd pick / 1986,1989,
2500,13,Ron Heller,73.0,27.0,T,16,16.0,298.0,6-5,Penn St.,8/25/1962,5,7.0,Tampa Bay Buccaneers / 4th / 112th pick / 1984,1989,
2501,14,Izel Jenkins,46.0,25.0,DB,16,13.0,191.0,5-10,North Carolina St.,5/27/1964,1,6.0,Philadelphia Eagles / 11th / 288th pick / 1988,1989,
2502,15,Keith Jackson,88.0,24.0,TE,14,12.0,250.0,6-2,Oklahoma,4/19/1965,1,6.0,Philadelphia Eagles / 1st / 13th pick / 1988,1989,
2503,16,Cris Carter,80.0,24.0,WR,16,15.0,202.0,6-3,Ohio St.,11/25/1965,2,6.0,Philadelphia Eagles / 4th / 3rd pick / 1987 Supp,1989,
2504,17,Andre Waters,20.0,27.0,DB,16,13.0,200.0,5-11,Cheyney,3/10/1962,5,6.0,,1989,
2505,18,Ron Solt,65.0,27.0,G,13,12.0,279.0,6-3,Maryland,5/19/1962,5,5.0,Indianapolis Colts / 1st / 19th pick / 1984,1989,
2506,19,Matt Darwin,78.0,26.0,T,15,12.0,268.0,6-4,Texas A&M,3/11/1963,3,5.0,Philadelphia Eagles / 4th / 106th pick / 1986,1989,
2507,20,Anthony Toney,25.0,27.0,RB,14,14.0,227.0,6-0,Texas A&M,9/23/1962,3,5.0,Philadelphia Eagles / 2nd / 37th pick / 1986,1989,
2508,21,Ron Johnson,85.0,31.0,WR,14,9.0,190.0,6-3,Long Beach St.,9/21/1958,4,3.0,Seattle Seahawks / 7th / 170th pick / 1981,1989,
2509,22,Mike Reichenbach,55.0,28.0,LB,16,4.0,235.0,6-2,East Stroudsburg,9/14/1961,5,3.0,,1989,
2510,23,Ben Tamburello,61.0,25.0,G,16,4.0,278.0,6-3,Auburn,9/9/1964,2,3.0,Philadelphia Eagles / 3rd / 65th pick / 1987,1989,
2511,24,William Frizzell,33.0,27.0,DB,16,0.0,203.0,6-3,North Carolina Central,9/8/1962,5,3.0,Detroit Lions / 10th / 259th pick / 1984,1989,
2512,25,Eric Everett,42.0,23.0,DB,16,1.0,165.0,5-10,Texas Tech,7/13/1966,1,3.0,Philadelphia Eagles / 5th / 122nd pick / 1988,1989,
2513,26,Robert Drummond,36.0,22.0,RB,16,1.0,205.0,6-1,Syracuse,6/21/1967,Rook,3.0,Philadelphia Eagles / 3rd / 76th pick / 1989,1989,
2514,27,Britt Hager,54.0,23.0,MLB,16,0.0,231.0,6-1,Texas,2/20/1966,Rook,2.0,Philadelphia Eagles / 3rd / 81st pick / 1989,1989,
2515,28,Ken Reeves,66.0,28.0,T,14,3.0,270.0,6-5,Texas A&M,10/4/1961,4,2.0,Philadelphia Eagles / 6th / 156th pick / 1985,1989,
2516,29,Mike Quick,82.0,30.0,WR,6,5.0,190.0,6-2,North Carolina St.,5/14/1959,7,2.0,Philadelphia Eagles / 1st / 20th pick / 1982,1989,
2517,30,Todd Bell,49.0,31.0,DB,4,4.0,207.0,6-1,Ohio St.,11/28/1958,8,2.0,Chicago Bears / 4th / 95th pick / 1981,1989,
2518,31,Heath Sherman,23.0,22.0,RB,15,1.0,195.0,6-0,Texas A&M-Kingsville,3/27/1967,Rook,2.0,Philadelphia Eagles / 6th / 162nd pick / 1989,1989,
2519,32,Jessie Small,52.0,23.0,LB,16,1.0,239.0,6-3,East. Kentucky,11/30/1966,Rook,2.0,Philadelphia Eagles / 2nd / 49th pick / 1989,1989,
2520,33,Gregg Garrity,86.0,29.0,WR,9,0.0,171.0,5-10,Penn St.,11/24/1960,6,2.0,Pittsburgh Steelers / 5th / 140th pick / 1983,1989,
2521,34,Jimmie Giles,83.0,35.0,TE,16,5.0,239.0,6-3,Alcorn St.,11/8/1954,12,2.0,Houston Oilers / 3rd / 70th pick / 1977,1989,
2522,35,Mike Golic,90.0,27.0,DT,16,0.0,274.0,6-5,Notre Dame,12/12/1962,3,2.0,Houston Oilers / 10th / 255th pick / 1985,1989,
2523,36,Ricky Shaw,51.0,24.0,LB,8,0.0,240.0,6-4,Oklahoma St.,7/28/1965,1,1.0,New York Giants / 4th / 92nd pick / 1988,1989,
2524,37,John Teltschik,10.0,25.0,P,10,0.0,212.0,6-2,Texas,3/8/1964,3,1.0,Chicago Bears / 9th / 249th pick / 1986,1989,
2525,38,Roger Ruzek,7.0,29.0,K,5,0.0,195.0,6-1,Weber St.,12/17/1960,2,1.0,,1989,
2526,39,Dave Rimington,50.0,29.0,C,6,1.0,288.0,6-3,Nebraska,5/22/1960,6,1.0,Cincinnati Bengals / 1st / 25th pick / 1983,1989,
2527,40,Luis Zendejas,8.0,28.0,K,8,0.0,175.0,5-9,Arizona St.,10/22/1961,2,1.0,,1989,
2528,41,Anthony Edwards,84.0,23.0,WR,9,0.0,195.0,5-10,New Mex. Highlands,5/26/1966,Rook,1.0,,1989,
2529,42,Sammy Lilly,37.0,24.0,DB,15,0.0,178.0,5-9,Georgia Tech,2/12/1965,Rook,1.0,New York Giants / 8th / 202nd pick / 1988,1989,
2530,43,Steve Kaufusi,94.0,26.0,DE,16,0.0,274.0,6-4,BYU,10/17/1963,Rook,1.0,Philadelphia Eagles / 12th / 319th pick / 1988,1989,
2531,44,Ty Allert,58.0,26.0,LB,7,0.0,233.0,6-2,Texas,7/23/1963,3,1.0,San Diego Chargers / 4th / 95th pick / 1986,1989,
2532,45,Mark Higgs,22.0,23.0,RB,15,1.0,199.0,5-7,Kentucky,4/11/1966,1,1.0,Dallas Cowboys / 8th / 205th pick / 1988,1989,
2533,46,Steve DeLine,2.0,28.0,K,3,0.0,185.0,5-11,Colorado St.,8/19/1961,1,0.0,San Francisco 49ers / 7th / 189th pick / 1987,1989,
2534,47,Henry Williams,81.0,27.0,WR,13,0.0,185.0,5-6,East Carolina,5/31/1962,Rook,0.0,,1989,
2535,48,Carlos Carson,87.0,31.0,WR,6,1.0,180.0,5-11,LSU,12/28/1958,9,0.0,Kansas City Chiefs / 5th / 114th pick / 1980,1989,
2536,49,Rick Tuten,14.0,24.0,P,2,0.0,221.0,6-2,"Miami (FL),Florida St.",1/5/1965,Rook,0.0,,1989,
2537,50,Matt Cavanaugh,6.0,33.0,QB,9,0.0,212.0,6-2,Pittsburgh,10/27/1956,10,0.0,New England Patriots / 2nd / 50th pick / 1978,1989,
2538,51,Max Runager,4.0,33.0,P,4,0.0,189.0,6-1,South Carolina,3/24/1956,10,0.0,Philadelphia Eagles / 8th / 211th pick / 1979,1989,
2539,52,Alan Dial,24.0,24.0,DB,1,0.0,188.0,6-1,UCLA,2/2/1965,Rook,0.0,,1989,
2540,53,Dave Little,89.0,28.0,TE,16,1.0,233.0,6-2,Middle Tenn. St.,4/18/1961,5,0.0,,1989,
2541,54,Reggie Singletary,68.0,25.0,G,1,0.0,279.0,6-3,North Carolina St.,1/17/1964,3,0.0,Philadelphia Eagles / 12th / 315th pick / 1986,1989,
2542,55,Terry Hoage,34.0,27.0,DB,6,0.0,201.0,6-2,Georgia,4/11/1962,5,0.0,New Orleans Saints / 3rd / 68th pick / 1984,1989,
2543,56,Tyrone Jones,31.0,23.0,DB,3,0.0,223.0,6-4,"LSU,Arkansas St.",11/9/1966,Rook,0.0,,1989,
2544,57,Dwayne Jiles,53.0,28.0,RLB,1,0.0,242.0,6-4,Texas Tech,11/23/1961,4,0.0,Philadelphia Eagles / 5th / 121st pick / 1985,1989,
2545,58,Team Total,,26.6,,16,,228.1,6-1.7,,,3.4,,,1989,
2546,0,Randall Cunningham,12.0,27.0,QB,16,16.0,212.0,6-4,UNLV,3/27/1963,5,20.0,Philadelphia Eagles / 2nd / 37th pick / 1985,1990,
2547,1,Jerome Brown,99.0,25.0,DT,16,15.0,292.0,6-2,Miami (FL),2/4/1965,3,17.0,Philadelphia Eagles / 1st / 9th pick / 1987,1990,
2548,2,Reggie White,92.0,29.0,DE,16,16.0,291.0,6-5,Tennessee,12/19/1961,5,17.0,Philadelphia Eagles / 1st / 4th pick / 1984 Supp,1990,
2549,3,Keith Byars,41.0,27.0,RB,16,15.0,245.0,6-1,Ohio St.,10/14/1963,4,10.0,Philadelphia Eagles / 1st / 10th pick / 1986,1990,
2550,4,David Alexander,72.0,26.0,C,16,16.0,275.0,6-3,Tulsa,7/28/1964,3,9.0,Philadelphia Eagles / 5th / 121st pick / 1987,1990,
2551,5,Reggie Singletary,68.0,26.0,G,16,16.0,279.0,6-3,North Carolina St.,1/17/1964,4,9.0,Philadelphia Eagles / 12th / 315th pick / 1986,1990,
2552,6,Ron Solt,66.0,28.0,G,15,15.0,279.0,6-3,Maryland,5/19/1962,6,8.0,Indianapolis Colts / 1st / 19th pick / 1984,1990,
2553,7,Ron Heller,73.0,28.0,T,16,14.0,298.0,6-5,Penn St.,8/25/1962,6,8.0,Tampa Bay Buccaneers / 4th / 112th pick / 1984,1990,
2554,8,Clyde Simmons,96.0,26.0,DE,16,16.0,292.0,6-5,Western Carolina,8/4/1964,4,8.0,Philadelphia Eagles / 9th / 233rd pick / 1986,1990,
2555,9,Byron Evans,56.0,26.0,LB,16,16.0,235.0,6-2,Arizona,2/23/1964,3,8.0,Philadelphia Eagles / 4th / 93rd pick / 1987,1990,
2556,10,Seth Joyner,59.0,26.0,LB,16,16.0,241.0,6-2,Texas-El Paso,11/18/1964,4,8.0,Philadelphia Eagles / 8th / 208th pick / 1986,1990,
2557,11,Fred Barnett,86.0,24.0,WR,16,11.0,204.0,6-0,Arkansas St.,6/17/1966,Rook,7.0,Philadelphia Eagles / 3rd / 77th pick / 1990,1990,
2558,12,Heath Sherman,23.0,23.0,RB,14,6.0,195.0,6-0,Texas A&M-Kingsville,3/27/1967,1,7.0,Philadelphia Eagles / 6th / 162nd pick / 1989,1990,
2559,13,Mike Schad,79.0,27.0,G,12,12.0,290.0,6-5,Queens (Canada),10/2/1963,3,7.0,Los Angeles Rams / 1st / 23rd pick / 1986,1990,
2560,14,Eric Allen,21.0,25.0,DB,16,15.0,184.0,5-10,Arizona St.,11/22/1965,2,7.0,Philadelphia Eagles / 2nd / 30th pick / 1988,1990,
2561,15,Keith Jackson,88.0,25.0,TE,14,14.0,250.0,6-2,Oklahoma,4/19/1965,2,7.0,Philadelphia Eagles / 1st / 13th pick / 1988,1990,
2562,16,Ben Smith,26.0,23.0,DB,16,13.0,185.0,5-11,Georgia,5/14/1967,Rook,6.0,Philadelphia Eagles / 1st / 22nd pick / 1990,1990,
2563,17,Jessie Small,52.0,24.0,LB,15,14.0,239.0,6-3,East. Kentucky,11/30/1966,1,6.0,Philadelphia Eagles / 2nd / 49th pick / 1989,1990,
2564,18,Wes Hopkins,48.0,29.0,DB,15,12.0,213.0,6-1,SMU,9/26/1961,7,6.0,Philadelphia Eagles / 2nd / 35th pick / 1983,1990,
2565,19,Calvin Williams,89.0,23.0,WR,16,14.0,187.0,5-11,Purdue,3/3/1967,Rook,6.0,Philadelphia Eagles / 5th / 133rd pick / 1990,1990,
2566,20,Mike Golic,90.0,28.0,DT,16,13.0,274.0,6-5,Notre Dame,12/12/1962,4,6.0,Houston Oilers / 10th / 255th pick / 1985,1990,
2567,21,Anthony Toney,25.0,28.0,RB,15,11.0,227.0,6-0,Texas A&M,9/23/1962,4,5.0,Philadelphia Eagles / 2nd / 37th pick / 1986,1990,
2568,22,Andre Waters,20.0,28.0,DB,14,13.0,200.0,5-11,Cheyney,3/10/1962,6,5.0,,1990,
2569,23,Al Harris,95.0,34.0,DE,16,4.0,250.0,6-5,Arizona St.,12/31/1956,11,3.0,Chicago Bears / 1st / 9th pick / 1979,1990,
2570,24,Bruce Collie,69.0,28.0,G,12,2.0,275.0,6-6,Texas-Arlington,6/27/1962,5,2.0,San Francisco 49ers / 5th / 140th pick / 1985,1990,
2571,25,Terry Hoage,34.0,28.0,DB,16,3.0,201.0,6-2,Georgia,4/11/1962,6,2.0,New Orleans Saints / 3rd / 68th pick / 1984,1990,
2572,26,Britt Hager,54.0,24.0,MLB,16,1.0,231.0,6-1,Texas,2/20/1966,1,2.0,Philadelphia Eagles / 3rd / 81st pick / 1989,1990,
2573,27,William Frizzell,33.0,28.0,DB,16,1.0,203.0,6-3,North Carolina Central,9/8/1962,6,2.0,Detroit Lions / 10th / 259th pick / 1984,1990,
2574,28,Roger Ruzek,7.0,30.0,K,16,0.0,195.0,6-1,Weber St.,12/17/1960,3,2.0,,1990,
2575,29,Jeff Feagles,5.0,24.0,P,16,0.0,215.0,6-1,Miami (FL),3/7/1966,2,2.0,,1990,
2576,30,Mickey Shuler,85.0,34.0,TE,16,5.0,232.0,6-3,Penn St.,8/21/1956,12,2.0,New York Jets / 3rd / 61st pick / 1978,1990,
2577,31,Ben Tamburello,61.0,26.0,G,16,2.0,278.0,6-3,Auburn,9/9/1964,3,2.0,Philadelphia Eagles / 3rd / 65th pick / 1987,1990,
2578,32,Mike Pitts,74.0,30.0,DT,4,3.0,277.0,6-5,Alabama,9/25/1960,7,2.0,Atlanta Falcons / 1st / 16th pick / 1983,1990,
2579,33,Thomas Sanders,45.0,28.0,RB,10,0.0,203.0,5-11,Texas A&M,1/4/1962,5,2.0,Chicago Bears / 9th / 250th pick / 1985,1990,
2580,34,Izel Jenkins,46.0,26.0,DB,15,4.0,191.0,5-10,North Carolina St.,5/27/1964,2,2.0,Philadelphia Eagles / 11th / 288th pick / 1988,1990,
2581,35,Matt Darwin,78.0,27.0,T,2,2.0,268.0,6-4,Texas A&M,3/11/1963,4,1.0,Philadelphia Eagles / 4th / 106th pick / 1986,1990,
2582,36,Louis Cheek,75.0,26.0,T,1,1.0,295.0,6-6,Texas A&M,10/6/1964,2,1.0,Miami Dolphins / 8th / 220th pick / 1988,1990,
2583,37,Robert Drummond,36.0,23.0,RB,4,0.0,205.0,6-1,Syracuse,6/21/1967,1,1.0,Philadelphia Eagles / 3rd / 76th pick / 1989,1990,
2584,38,Ricky Shaw,51.0,25.0,LB,8,0.0,240.0,6-4,Oklahoma St.,7/28/1965,2,1.0,New York Giants / 4th / 92nd pick / 1988,1990,
