,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
2419,36,Vernon Turner,82.0,24.0,WR,15,0.0,185.0,5-8,Carson-Newman,1/6/1967,1,1.0,,1991,
2420,37,Marcus Dupree,22.0,27.0,RB,8,1.0,225.0,6-2,"Oklahoma,Southern Miss",5/22/1964,1,1.0,Los Angeles Rams / 12th / 327th pick / 1986,1991,
2421,38,Glenell Sanders,55.0,25.0,LB,16,1.0,240.0,6-1,Louisiana Tech,11/4/1966,1,1.0,,1991,
2422,39,David Rocker,92.0,22.0,DT,6,3.0,267.0,6-4,Auburn,3/12/1969,Rook,1.0,Houston Oilers / 4th / 101st pick / 1991,1991,
2423,40,Pat Carter,88.0,25.0,TE,16,5.0,256.0,6-4,Florida St.,8/1/1966,3,1.0,Detroit Lions / 2nd / 32nd pick / 1988,1991,
2424,41,Sammy Lilly,27.0,26.0,DB,16,1.0,178.0,5-9,Georgia Tech,2/12/1965,2,1.0,New York Giants / 8th / 202nd pick / 1988,1991,
2425,42,Bill Hawkins,70.0,25.0,DE,6,0.0,269.0,6-6,Miami (FL),5/9/1966,2,1.0,Los Angeles Rams / 1st / 21st pick / 1989,1991,
2426,43,Tom Gibson,75.0,28.0,DE,5,1.0,257.0,6-7,Northern Arizona,12/20/1963,2,1.0,New England Patriots / 5th / 116th pick / 1987,1991,
2427,44,Mike Piel,95.0,26.0,DE,6,3.0,268.0,6-4,Illinois,9/21/1965,2,1.0,Los Angeles Rams / 3rd / 82nd pick / 1988,1991,
2428,45,Mike McDonald,90.0,33.0,LB,16,0.0,238.0,6-1,USC,6/22/1958,8,1.0,,1991,
2429,46,Dale Hatcher,5.0,28.0,P,13,0.0,209.0,6-2,Clemson,4/5/1963,6,1.0,Los Angeles Rams / 3rd / 77th pick / 1985,1991,
2430,47,Ron Brown,81.0,30.0,WR,6,0.0,181.0,5-11,Arizona St.,3/31/1961,7,0.0,Cleveland Browns / 2nd / 41st pick / 1983,1991,
2431,48,Ernie Thompson,32.0,22.0,RB,4,0.0,244.0,5-11,Indiana,10/25/1969,Rook,0.0,Los Angeles Rams / 12th / 312th pick / 1991,1991,
2432,49,Rodney Thomas,21.0,26.0,DB,3,0.0,190.0,5-10,BYU,12/21/1965,3,0.0,Miami Dolphins / 5th / 126th pick / 1988,1991,
2433,50,Ben Thomas,92.0,30.0,DE,2,0.0,280.0,6-4,Auburn,7/2/1961,6,0.0,New England Patriots / 2nd / 56th pick / 1985,1991,
2434,51,Terry Crews,94.0,23.0,LB,6,0.0,245.0,6-2,Western Michigan,7/30/1968,Rook,0.0,Los Angeles Rams / 11th / 281st pick / 1991,1991,
2435,52,Mosi Tatupu,44.0,36.0,RB,5,0.0,227.0,6-0,USC,4/26/1955,13,0.0,New England Patriots / 8th / 215th pick / 1978,1991,
2436,53,David Lang,38.0,23.0,RB,16,0.0,213.0,5-11,Northern Arizona,3/28/1968,Rook,0.0,Los Angeles Rams / 12th / 328th pick / 1990,1991,
2437,54,Frank Stams,50.0,26.0,RLB,5,0.0,240.0,6-2,Notre Dame,7/17/1965,2,0.0,Los Angeles Rams / 2nd / 45th pick / 1989,1991,
2438,55,Mike Pagel,14.0,31.0,QB,16,0.0,206.0,6-2,Arizona St.,9/13/1960,9,0.0,Baltimore Colts / 4th / 84th pick / 1982,1991,
2439,56,Jimmy Raye,18.0,23.0,WR,2,0.0,165.0,5-9,San Diego St.,11/24/1968,Rook,0.0,,1991,
2440,57,Robert Bailey,28.0,23.0,DB,6,0.0,176.0,5-9,Miami (FL),9/3/1968,Rook,0.0,Los Angeles Rams / 4th / 107th pick / 1991,1991,
2441,58,Jeff Pahukoa,69.0,22.0,G,7,0.0,268.0,6-2,Washington,2/9/1969,Rook,0.0,Los Angeles Rams / 12th / 311th pick / 1991,1991,
2442,59,Barry Helton,9.0,26.0,P,3,0.0,205.0,6-3,Colorado,1/2/1965,3,0.0,San Francisco 49ers / 4th / 102nd pick / 1988,1991,
2443,60,Team Total,,26.9,,16,,232.2,6-1.7,,,3.8,,,1991,
2444,0,Jim Everett,11.0,29.0,QB,16,16.0,212.0,6-5,Purdue,1/3/1963,6,12.0,Houston Oilers / 1st / 3rd pick / 1986,1992,
2445,1,Cleveland Gary,43.0,26.0,RB,16,16.0,226.0,6-0,"Georgia,Miami (FL)",5/4/1966,3,11.0,Los Angeles Rams / 1st / 26th pick / 1989,1992,
2446,2,Gerald Perry,64.0,28.0,T,16,16.0,290.0,6-6,"Northwest Mississippi CC,Southern",11/12/1964,4,8.0,Denver Broncos / 2nd / 45th pick / 1988,1992,
2447,3,Joe Milinichik,71.0,29.0,G,16,16.0,290.0,6-5,North Carolina St.,3/30/1963,5,8.0,Detroit Lions / 3rd / 69th pick / 1986,1992,
2448,4,Tom Newberry,66.0,30.0,G,16,16.0,285.0,6-2,Wisconsin–LaCrosse,12/20/1962,6,8.0,Los Angeles Rams / 2nd / 50th pick / 1986,1992,
2449,5,Bern Brostek,61.0,26.0,C,16,16.0,300.0,6-3,Washington,9/11/1966,2,8.0,Los Angeles Rams / 1st / 23rd pick / 1990,1992,
2450,6,Jackie Slater,78.0,38.0,T,16,16.0,277.0,6-4,Jackson St.,5/27/1954,16,8.0,Los Angeles Rams / 3rd / 86th pick / 1976,1992,
2451,7,Flipper Anderson,83.0,27.0,WR,15,9.0,175.0,6-0,UCLA,3/7/1965,4,7.0,Los Angeles Rams / 2nd / 46th pick / 1988,1992,
2452,8,Kevin Greene,91.0,30.0,LB,16,16.0,247.0,6-3,Auburn,7/31/1962,7,7.0,Los Angeles Rams / 5th / 113th pick / 1985,1992,
2453,9,Henry Ellard,80.0,31.0,WR,16,15.0,180.0,5-11,Fresno St.,7/21/1961,9,7.0,Los Angeles Rams / 2nd / 32nd pick / 1983,1992,
2454,10,Roman Phifer,58.0,24.0,LB,16,14.0,248.0,6-2,UCLA,3/5/1968,1,6.0,Los Angeles Rams / 2nd / 31st pick / 1991,1992,
2455,11,Larry Kelm,52.0,28.0,MLB,16,15.0,236.0,6-4,Texas A&M,11/29/1964,5,6.0,Los Angeles Rams / 4th / 108th pick / 1987,1992,
2456,12,Sean Gilbert,90.0,22.0,DT,16,16.0,318.0,6-5,Pittsburgh,4/10/1970,Rook,6.0,Los Angeles Rams / 1st / 3rd pick / 1992,1992,
2457,13,Gerald Robinson,97.0,29.0,DE,16,16.0,262.0,6-3,Auburn,5/4/1963,6,6.0,Minnesota Vikings / 1st / 14th pick / 1986,1992,
2458,14,Anthony Newman,26.0,27.0,DB,16,16.0,203.0,6-0,Oregon,11/25/1965,4,6.0,Los Angeles Rams / 2nd / 35th pick / 1988,1992,
2459,15,Marc Boutte,96.0,23.0,DT,16,15.0,307.0,6-4,LSU,7/25/1969,Rook,5.0,Los Angeles Rams / 3rd / 57th pick / 1992,1992,
2460,16,Darryl Henley,20.0,26.0,DB,16,15.0,172.0,5-9,UCLA,10/30/1966,3,5.0,Los Angeles Rams / 2nd / 53rd pick / 1989,1992,
2461,17,Jeff Chadwick,89.0,32.0,WR,14,2.0,190.0,6-3,Grand Valley St.,12/16/1960,9,4.0,,1992,
2462,18,Pat Terrell,37.0,24.0,DB,15,11.0,204.0,6-1,Notre Dame,3/18/1968,2,4.0,Los Angeles Rams / 2nd / 49th pick / 1990,1992,
2463,19,Todd Lyght,41.0,23.0,DB,12,12.0,190.0,6-0,Notre Dame,2/9/1969,1,4.0,Los Angeles Rams / 1st / 5th pick / 1991,1992,
2464,20,David Lang,38.0,24.0,RB,16,11.0,213.0,5-11,Northern Arizona,3/28/1968,1,4.0,Los Angeles Rams / 12th / 328th pick / 1990,1992,
2465,21,Mike Piel,95.0,27.0,DE,15,5.0,268.0,6-4,Illinois,9/21/1965,3,3.0,Los Angeles Rams / 3rd / 82nd pick / 1988,1992,
2466,22,Jim Price,87.0,26.0,TE,15,3.0,247.0,6-4,Stanford,10/2/1966,1,3.0,,1992,
2467,23,Robert Bailey,28.0,24.0,DB,16,6.0,176.0,5-9,Miami (FL),9/3/1968,1,3.0,Los Angeles Rams / 4th / 107th pick / 1991,1992,
2468,24,Tony Zendejas,10.0,32.0,K,16,0.0,165.0,5-8,Nevada,5/15/1960,7,3.0,Washington Redskins / 1st / 27th pick / 1984 Supp,1992,
2469,25,Bill Hawkins,70.0,26.0,DE,8,7.0,269.0,6-6,Miami (FL),5/9/1966,3,3.0,Los Angeles Rams / 1st / 21st pick / 1989,1992,
2470,26,Aaron Cox,84.0,27.0,WR,10,4.0,174.0,5-9,Arizona St.,3/13/1965,4,3.0,Los Angeles Rams / 1st / 20th pick / 1988,1992,
2471,27,Todd Kinchen,81.0,23.0,WR,14,0.0,187.0,5-11,LSU,1/7/1969,Rook,2.0,Los Angeles Rams / 3rd / 60th pick / 1992,1992,
2472,28,Don Bracken,17.0,30.0,P,16,0.0,214.0,6-1,Michigan,2/16/1962,7,2.0,,1992,
2473,29,Michael Stewart,23.0,27.0,DB,11,6.0,202.0,5-11,Fresno St.,7/12/1965,5,2.0,Los Angeles Rams / 8th / 213th pick / 1987,1992,
2474,30,Robert Delpino,39.0,27.0,RB,10,4.0,205.0,6-0,Missouri,11/2/1965,4,2.0,Los Angeles Rams / 5th / 117th pick / 1988,1992,
2475,31,Pat Carter,88.0,26.0,TE,16,16.0,256.0,6-4,Florida St.,8/1/1966,4,2.0,Detroit Lions / 2nd / 32nd pick / 1988,1992,
2476,32,Blair Bush,51.0,36.0,C,16,0.0,268.0,6-3,Washington,11/25/1956,14,1.0,Cincinnati Bengals / 1st / 16th pick / 1978,1992,
2477,33,Fred Strickland,53.0,26.0,LB,16,0.0,246.0,6-2,Purdue,8/15/1966,4,1.0,Los Angeles Rams / 2nd / 47th pick / 1988,1992,
2478,34,Robert Young,76.0,23.0,DE,11,1.0,273.0,6-6,Mississippi St.,1/29/1969,1,1.0,Los Angeles Rams / 5th / 116th pick / 1991,1992,
2479,35,Jeff Pahukoa,69.0,23.0,G,16,0.0,268.0,6-2,Washington,2/9/1969,1,1.0,Los Angeles Rams / 12th / 311th pick / 1991,1992,
2480,36,Travis McNeal,82.0,25.0,TE,12,0.0,248.0,6-3,Chattanooga,1/10/1967,3,1.0,Seattle Seahawks / 4th / 101st pick / 1989,1992,
2481,37,Chris Crooms,25.0,23.0,DB,16,0.0,211.0,6-2,Texas A&M,2/4/1969,Rook,1.0,Los Angeles Rams / 5th / 114th pick / 1992,1992,
2482,38,Steve Israel,31.0,23.0,DB,16,1.0,194.0,5-11,Pittsburgh,3/16/1969,Rook,1.0,Los Angeles Rams / 2nd / 30th pick / 1992,1992,
2483,39,Leon White,55.0,29.0,LOLB,13,0.0,240.0,6-3,BYU,10/4/1963,6,1.0,Cincinnati Bengals / 5th / 123rd pick / 1986,1992,
2484,40,Vernon Turner,30.0,25.0,WR,12,0.0,185.0,5-8,Carson-Newman,1/6/1967,2,1.0,,1992,
2485,41,Anthony Thompson,32.0,25.0,RB,7,0.0,207.0,5-11,Indiana,4/8/1967,2,1.0,Phoenix Cardinals / 2nd / 31st pick / 1990,1992,
2486,42,Jim Skow,94.0,29.0,DE,4,2.0,253.0,6-3,Nebraska,6/29/1963,6,1.0,Cincinnati Bengals / 3rd / 58th pick / 1986,1992,
2487,43,Scott Stephen,50.0,28.0,LOLB,16,0.0,237.0,6-2,Arizona St.,6/18/1964,5,1.0,Green Bay Packers / 3rd / 69th pick / 1987,1992,
2488,44,Robert Jenkins,72.0,29.0,T,9,0.0,258.0,6-5,UCLA,12/30/1963,5,1.0,Los Angeles Rams / 6th / 144th pick / 1986,1992,
2489,45,Alvin Wright,99.0,31.0,NT,1,1.0,274.0,6-2,Jacksonville St.,2/5/1961,6,0.0,,1992,
2490,46,Tim Lester,34.0,24.0,RB,11,0.0,233.0,5-10,East. Kentucky,6/15/1968,Rook,0.0,Los Angeles Rams / 10th / 255th pick / 1992,1992,
2491,47,Eric Hayes,93.0,25.0,DT,1,0.0,292.0,6-3,Florida St.,11/12/1967,2,0.0,Seattle Seahawks / 5th / 119th pick / 1990,1992,
2492,48,Troy Stradford,21.0,28.0,RB,2,0.0,191.0,5-9,Boston Col.,9/11/1964,5,0.0,Miami Dolphins / 4th / 99th pick / 1987,1992,
2493,49,Emile Harry,22.0,29.0,WR,4,0.0,175.0,5-11,Stanford,4/5/1963,6,0.0,Atlanta Falcons / 4th / 89th pick / 1985,1992,
2494,50,David Rocker,92.0,23.0,DT,3,0.0,267.0,6-4,Auburn,3/12/1969,1,0.0,Houston Oilers / 4th / 101st pick / 1991,1992,
2495,51,Paul Butcher,59.0,29.0,LB,1,1.0,230.0,6-0,Wayne State (MI),11/8/1963,6,0.0,,1992,
2496,52,Damone Johnson,86.0,30.0,TE,4,0.0,230.0,6-4,Cal Poly-San Luis Obispo,3/2/1962,6,0.0,Los Angeles Rams / 6th / 162nd pick / 1985,1992,
2497,53,Warren Powers,98.0,27.0,DE,7,0.0,287.0,6-6,Maryland,2/4/1965,3,0.0,Denver Broncos / 2nd / 47th pick / 1989,1992,
2498,54,Mike Pagel,14.0,32.0,QB,16,0.0,206.0,6-2,Arizona St.,9/13/1960,10,0.0,Baltimore Colts / 4th / 84th pick / 1982,1992,
2499,55,Sammy Lilly,27.0,27.0,DB,9,0.0,178.0,5-9,Georgia Tech,2/12/1965,3,0.0,New York Giants / 8th / 202nd pick / 1988,1992,
2500,56,Team Total,,27.1,,16,,232.8,6-1.6,,,4.1,,,1992,
2501,0,Jerome Bettis,36.0,21.0,RB,16,12.0,252.0,5-11,Notre Dame,2/16/1972,Rook,12.0,Los Angeles Rams / 1st / 10th pick / 1993,1993,
2502,1,Henry Ellard,80.0,32.0,WR,16,16.0,180.0,5-11,Fresno St.,7/21/1961,10,9.0,Los Angeles Rams / 2nd / 32nd pick / 1983,1993,
2503,2,Sean Gilbert,90.0,23.0,DT,16,16.0,318.0,6-5,Pittsburgh,4/10/1970,1,8.0,Los Angeles Rams / 1st / 3rd pick / 1992,1993,
2504,3,Roman Phifer,58.0,25.0,LB,16,16.0,248.0,6-2,UCLA,3/5/1968,2,6.0,Los Angeles Rams / 2nd / 31st pick / 1991,1993,
2505,4,Marc Boutte,96.0,24.0,DT,16,16.0,307.0,6-4,LSU,7/25/1969,1,6.0,Los Angeles Rams / 3rd / 57th pick / 1992,1993,
2506,5,Fred Stokes,60.0,29.0,DE,15,15.0,274.0,6-3,Georgia Southern,3/14/1964,6,6.0,Los Angeles Rams / 12th / 332nd pick / 1987,1993,
2507,6,Irv Eatman,75.0,32.0,T,16,16.0,293.0,6-7,UCLA,1/1/1961,7,6.0,Kansas City Chiefs / 8th / 204th pick / 1983,1993,
2508,7,Leo Goeas,79.0,27.0,G,16,16.0,300.0,6-4,Hawaii,8/15/1966,3,6.0,San Diego Chargers / 3rd / 60th pick / 1990,1993,
2509,8,Bern Brostek,61.0,27.0,C,16,16.0,300.0,6-3,Washington,9/11/1966,3,6.0,Los Angeles Rams / 1st / 23rd pick / 1990,1993,
2510,9,Flipper Anderson,83.0,28.0,WR,15,15.0,175.0,6-0,UCLA,3/7/1965,5,5.0,Los Angeles Rams / 2nd / 46th pick / 1988,1993,
2511,10,Anthony Newman,26.0,28.0,DB,16,16.0,203.0,6-0,Oregon,11/25/1965,5,5.0,Los Angeles Rams / 2nd / 35th pick / 1988,1993,
2512,11,T.J. Rubley,12.0,25.0,QB,9,7.0,212.0,6-3,Tulsa,11/29/1968,Rook,5.0,Los Angeles Rams / 9th / 228th pick / 1992,1993,
2513,12,Cleveland Gary,43.0,27.0,RB,15,4.0,226.0,6-0,"Georgia,Miami (FL)",5/4/1966,4,5.0,Los Angeles Rams / 1st / 26th pick / 1989,1993,
2514,13,Steve Israel,31.0,24.0,DB,16,12.0,194.0,5-11,Pittsburgh,3/16/1969,1,4.0,Los Angeles Rams / 2nd / 30th pick / 1992,1993,
2515,14,Shane Conlan,56.0,29.0,LB,12,11.0,235.0,6-3,Penn St.,4/3/1964,6,4.0,Buffalo Bills / 1st / 8th pick / 1987,1993,
2516,15,Henry Rolling,59.0,28.0,LOLB,12,9.0,232.0,6-2,Nevada,9/8/1965,5,4.0,Tampa Bay Buccaneers / 5th / 135th pick / 1987,1993,
2517,16,Michael Stewart,23.0,28.0,DB,16,14.0,202.0,5-11,Fresno St.,7/12/1965,6,4.0,Los Angeles Rams / 8th / 213th pick / 1987,1993,
2518,17,Jim Everett,11.0,30.0,QB,10,9.0,212.0,6-5,Purdue,1/3/1963,7,4.0,Houston Oilers / 1st / 3rd pick / 1986,1993,
2519,18,Todd Lyght,41.0,24.0,DB,9,9.0,190.0,6-0,Notre Dame,2/9/1969,2,3.0,Los Angeles Rams / 1st / 5th pick / 1991,1993,
2520,19,Jeff Pahukoa,69.0,24.0,G,16,5.0,268.0,6-2,Washington,2/9/1969,2,3.0,Los Angeles Rams / 12th / 311th pick / 1991,1993,
2521,20,Tom Newberry,66.0,31.0,G,9,9.0,285.0,6-2,Wisconsin–LaCrosse,12/20/1962,7,3.0,Los Angeles Rams / 2nd / 50th pick / 1986,1993,
2522,21,Jackie Slater,78.0,39.0,T,8,8.0,277.0,6-4,Jackson St.,5/27/1954,17,3.0,Los Angeles Rams / 3rd / 86th pick / 1976,1993,
2523,22,Tony Woods,91.0,28.0,DE,14,8.0,282.0,6-4,Pittsburgh,10/11/1965,6,3.0,Seattle Seahawks / 1st / 18th pick / 1987,1993,
2524,23,Darryl Ashmore,77.0,24.0,T,9,7.0,310.0,6-7,Northwestern,11/1/1969,Rook,3.0,Los Angeles Rams / 7th / 171st pick / 1992,1993,
2525,24,Tony Zendejas,10.0,33.0,K,16,0.0,165.0,5-8,Nevada,5/15/1960,8,3.0,Washington Redskins / 1st / 27th pick / 1984 Supp,1993,
2526,25,Troy Drayton,84.0,23.0,TE,16,2.0,260.0,6-3,Penn St.,6/29/1970,Rook,3.0,Los Angeles Rams / 2nd / 39th pick / 1993,1993,
2527,26,Gerald Robinson,97.0,30.0,DE,16,3.0,262.0,6-3,Auburn,5/4/1963,7,2.0,Minnesota Vikings / 1st / 14th pick / 1986,1993,
2528,27,Pat Terrell,37.0,25.0,DB,13,3.0,204.0,6-1,Notre Dame,3/18/1968,3,2.0,Los Angeles Rams / 2nd / 49th pick / 1990,1993,
2529,28,Pat Carter,88.0,27.0,TE,11,10.0,256.0,6-4,Florida St.,8/1/1966,5,2.0,Detroit Lions / 2nd / 32nd pick / 1988,1993,
2530,29,Robert Young,76.0,24.0,DE,6,6.0,273.0,6-6,Mississippi St.,1/29/1969,2,2.0,Los Angeles Rams / 5th / 116th pick / 1991,1993,
2531,30,Thomas Homco,57.0,23.0,LB,16,3.0,245.0,6-1,Northwestern,1/8/1970,Rook,2.0,,1993,
2532,31,Tim Lester,34.0,25.0,RB,16,14.0,233.0,5-10,East. Kentucky,6/15/1968,1,2.0,Los Angeles Rams / 10th / 255th pick / 1992,1993,
2533,32,Robert Bailey,28.0,25.0,DB,9,3.0,176.0,5-9,Miami (FL),9/3/1968,2,2.0,Los Angeles Rams / 4th / 107th pick / 1991,1993,
2534,33,Chris Martin,53.0,33.0,LOLB,16,4.0,236.0,6-2,Auburn,12/19/1960,10,2.0,,1993,
2535,34,Darryl Henley,20.0,27.0,DB,5,4.0,172.0,5-9,UCLA,10/30/1966,4,1.0,Los Angeles Rams / 2nd / 53rd pick / 1989,1993,
2536,35,Travis McNeal,82.0,26.0,TE,16,6.0,248.0,6-3,Chattanooga,1/10/1967,4,1.0,Seattle Seahawks / 4th / 101st pick / 1989,1993,
2537,36,Leon White,55.0,30.0,LOLB,14,0.0,240.0,6-3,BYU,10/4/1963,7,1.0,Cincinnati Bengals / 5th / 123rd pick / 1986,1993,
2538,37,Brett Collins,54.0,25.0,LB,10,0.0,226.0,6-1,Washington,10/8/1968,1,1.0,Green Bay Packers / 12th / 314th pick / 1992,1993,
2539,38,Dexter Davis,29.0,23.0,DB,6,3.0,190.0,5-10,Clemson,3/20/1970,2,1.0,Phoenix Cardinals / 4th / 86th pick / 1991,1993,
2540,39,Courtney Griffin,42.0,27.0,DB,7,1.0,180.0,5-10,Fresno St.,12/19/1966,Rook,1.0,,1993,
2541,40,Deral Boykin,21.0,23.0,DB,16,0.0,198.0,5-11,Louisville,9/2/1970,Rook,1.0,Los Angeles Rams / 6th / 149th pick / 1993,1993,
2542,41,Blair Bush,51.0,37.0,C,16,0.0,268.0,6-3,Washington,11/25/1956,15,1.0,Cincinnati Bengals / 1st / 16th pick / 1978,1993,
2543,42,Keith Loneker,64.0,22.0,G,4,2.0,330.0,6-3,Kansas,6/21/1971,Rook,1.0,,1993,
2544,43,David Lang,38.0,25.0,RB,6,0.0,213.0,5-11,Northern Arizona,3/28/1968,2,1.0,Los Angeles Rams / 12th / 328th pick / 1990,1993,
2545,44,Sean Landeta,5.0,31.0,P,8,0.0,215.0,6-0,Towson,1/6/1962,8,1.0,,1993,
2546,45,Todd Kinchen,81.0,24.0,WR,6,1.0,187.0,5-11,LSU,1/7/1969,1,1.0,Los Angeles Rams / 3rd / 60th pick / 1992,1993,
2547,46,Ernie Jones,86.0,29.0,WR,10,0.0,186.0,5-11,Indiana,12/16/1964,5,1.0,Phoenix Cardinals / 7th / 179th pick / 1988,1993,
2548,47,Robert Jenkins,72.0,30.0,T,8,1.0,258.0,6-5,UCLA,12/30/1963,6,1.0,Los Angeles Rams / 6th / 144th pick / 1986,1993,
2549,48,Wymon Henderson,24.0,32.0,DB,9,4.0,190.0,5-10,UNLV,12/15/1961,6,1.0,,1993,
2550,49,David Rocker,92.0,24.0,DT,14,0.0,267.0,6-4,Auburn,3/12/1969,2,1.0,Houston Oilers / 4th / 101st pick / 1991,1993,
2551,50,Russell White,44.0,23.0,RB,5,0.0,216.0,5-11,California,12/15/1970,Rook,0.0,Los Angeles Rams / 3rd / 73rd pick / 1993,1993,
2552,51,Jeff Brady,95.0,25.0,MLB,6,0.0,235.0,6-1,Kentucky,11/9/1968,2,0.0,Pittsburgh Steelers / 12th / 323rd pick / 1991,1993,
2553,52,Don Bracken,17.0,31.0,P,3,0.0,214.0,6-1,Michigan,2/16/1962,8,0.0,,1993,
2554,53,Mike Pagel,14.0,33.0,QB,7,0.0,206.0,6-2,Arizona St.,9/13/1960,11,0.0,Baltimore Colts / 4th / 84th pick / 1982,1993,
2555,54,Sam Seale,22.0,31.0,DB,1,0.0,182.0,5-9,Western St. (CO),10/6/1962,9,0.0,Los Angeles Raiders / 8th / 224th pick / 1984,1993,
2556,55,Richard Buchanan,89.0,24.0,WR,5,0.0,178.0,5-10,Northwestern,5/8/1969,Rook,0.0,,1993,
2557,56,Kevin Robbins,72.0,27.0,T,1,0.0,286.0,6-5,"Wichita St.,Michigan St.",12/12/1966,4,0.0,Los Angeles Rams / 3rd / 75th pick / 1989,1993,
2558,57,Mitchell Price,27.0,26.0,DB,5,0.0,181.0,5-9,"SMU,Tulane",5/10/1967,3,0.0,Cincinnati Bengals / 9th / 234th pick / 1990,1993,
2559,58,Paul McJulien,16.0,28.0,P,5,0.0,190.0,5-10,Jackson St.,2/24/1965,2,0.0,,1993,
2560,59,James Lofton,22.0,37.0,WR,1,0.0,192.0,6-3,Stanford,7/5/1956,15,0.0,Green Bay Packers / 1st / 6th pick / 1978,1993,
2561,60,Howard Griffith,30.0,26.0,RB,15,0.0,230.0,6-0,Illinois,11/17/1967,Rook,0.0,Indianapolis Colts / 9th / 236th pick / 1991,1993,
2562,61,Sean LaChapelle,45.0,23.0,WR,10,0.0,205.0,6-3,UCLA,7/29/1970,Rook,0.0,Los Angeles Rams / 5th / 122nd pick / 1993,1993,
2563,62,Team Total,,27.3,,16,,231.7,6-1.3,,,4.2,,,1993,
2564,0,Flipper Anderson,83.0,29.0,WR,16,16.0,175.0,6-0,UCLA,3/7/1965,6,8.0,Los Angeles Rams / 2nd / 46th pick / 1988,1994,
2565,1,Jerome Bettis,36.0,22.0,RB,16,16.0,252.0,5-11,Notre Dame,2/16/1972,1,8.0,Los Angeles Rams / 1st / 10th pick / 1993,1994,
2566,2,Shane Conlan,56.0,30.0,LB,15,15.0,235.0,6-3,Penn St.,4/3/1964,7,7.0,Buffalo Bills / 1st / 8th pick / 1987,1994,
2567,3,Robert Young,76.0,25.0,DE,16,16.0,273.0,6-6,Mississippi St.,1/29/1969,3,7.0,Los Angeles Rams / 5th / 116th pick / 1991,1994,
2568,4,Roman Phifer,58.0,26.0,LB,16,15.0,248.0,6-2,UCLA,3/5/1968,3,7.0,Los Angeles Rams / 2nd / 31st pick / 1991,1994,
2569,5,Joe Kelly,52.0,30.0,LB,16,14.0,227.0,6-2,Washington,12/11/1964,8,7.0,Cincinnati Bengals / 1st / 11th pick / 1986,1994,
2570,6,Jimmie Jones,98.0,28.0,DT,14,14.0,285.0,6-4,Miami (FL),1/9/1966,4,7.0,Dallas Cowboys / 3rd / 64th pick / 1990,1994,
2571,7,Clarence Jones,72.0,26.0,T,16,16.0,300.0,6-6,Maryland,5/6/1968,3,7.0,New York Giants / 4th / 111th pick / 1991,1994,
2572,8,Tom Newberry,66.0,32.0,G,15,14.0,285.0,6-2,Wisconsin–LaCrosse,12/20/1962,8,6.0,Los Angeles Rams / 2nd / 50th pick / 1986,1994,
2573,9,Anthony Newman,26.0,29.0,DB,16,14.0,203.0,6-0,Oregon,11/25/1965,6,6.0,Los Angeles Rams / 2nd / 35th pick / 1988,1994,
2574,10,Darryl Henley,20.0,28.0,DB,15,14.0,172.0,5-9,UCLA,10/30/1966,5,6.0,Los Angeles Rams / 2nd / 53rd pick / 1989,1994,
2575,11,Todd Lyght,41.0,25.0,DB,16,16.0,190.0,6-0,Notre Dame,2/9/1969,3,6.0,Los Angeles Rams / 1st / 5th pick / 1991,1994,
2576,12,Leo Goeas,79.0,28.0,G,13,13.0,300.0,6-4,Hawaii,8/15/1966,4,6.0,San Diego Chargers / 3rd / 60th pick / 1990,1994,
2577,13,Sean Gilbert,90.0,24.0,DT,14,14.0,318.0,6-5,Pittsburgh,4/10/1970,2,6.0,Los Angeles Rams / 1st / 3rd pick / 1992,1994,
2578,14,Chris Miller,13.0,29.0,QB,13,10.0,212.0,6-2,Oregon,8/9/1965,7,6.0,Atlanta Falcons / 1st / 13th pick / 1987,1994,
2579,15,Jessie Hester,86.0,31.0,WR,16,15.0,175.0,5-11,Florida St.,1/21/1963,9,6.0,Los Angeles Raiders / 1st / 23rd pick / 1985,1994,
2580,16,Marquez Pope,22.0,24.0,DB,16,16.0,193.0,5-11,Fresno St.,10/29/1970,2,6.0,San Diego Chargers / 2nd / 33rd pick / 1992,1994,
2581,17,Fred Stokes,60.0,30.0,DE,16,15.0,274.0,6-3,Georgia Southern,3/14/1964,7,6.0,Los Angeles Rams / 12th / 332nd pick / 1987,1994,
2582,18,Chris Chandler,17.0,29.0,QB,12,6.0,224.0,6-4,Washington,10/12/1965,6,5.0,Indianapolis Colts / 3rd / 76th pick / 1988,1994,
2583,19,Johnny Bailey,21.0,27.0,RB,14,0.0,190.0,5-8,Texas A&M-Kingsville,3/17/1967,4,5.0,Chicago Bears / 9th / 228th pick / 1990,1994,
2584,20,Wayne Gandy,70.0,23.0,T,16,9.0,315.0,6-4,Auburn,2/10/1971,Rook,4.0,Los Angeles Rams / 1st / 15th pick / 1994,1994,
2585,21,Bern Brostek,61.0,28.0,C,10,10.0,300.0,6-3,Washington,9/11/1966,4,4.0,Los Angeles Rams / 1st / 23rd pick / 1990,1994,
2586,22,Robert Bailey,28.0,26.0,DB,16,2.0,176.0,5-9,Miami (FL),9/3/1968,3,3.0,Los Angeles Rams / 4th / 107th pick / 1991,1994,
