,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
301,14,Sun,December 4,1:00PM ET,W,False,4-9,True,Washington Redskins,26.0,21.0,28.0,464.0,251.0,213.0,2.0,7.0,268.0,258.0,10.0,3.0,1994,-2.37,1.38,3.06
302,15,Sun,December 11,1:00PM ET,W,False,5-9,True,Los Angeles Rams,24.0,14.0,17.0,355.0,230.0,125.0,,19.0,261.0,198.0,63.0,2.0,1994,12.38,11.84,-5.25
303,16,Sun,December 18,1:00PM ET,W,False,6-9,False,Washington Redskins,17.0,14.0,20.0,375.0,267.0,108.0,2.0,14.0,267.0,194.0,73.0,,1994,6.04,1.06,-1.44
304,17,Sat,December 24,1:00PM ET,L,False,6-10,True,Green Bay Packers,19.0,34.0,14.0,214.0,152.0,62.0,2.0,25.0,433.0,290.0,143.0,2.0,1994,-8.55,-8.42,3.12
305,1,Sun,September 3,1:00PM ET,W,False,1-0,False,Philadelphia Eagles,21.0,6.0,15.0,285.0,202.0,83.0,1.0,20.0,273.0,162.0,111.0,2.0,1995,4.93,13.41,-1.97
306,2,Sun,September 10,1:00PM ET,L,False,1-1,False,Cleveland Browns,6.0,22.0,24.0,311.0,210.0,101.0,4.0,19.0,323.0,253.0,70.0,1.0,1995,-11.14,-0.7,-1.08
307,3,Sun,September 17,4:00PM ET,L,False,1-2,True,Chicago Bears,6.0,25.0,15.0,239.0,165.0,74.0,7.0,20.0,335.0,207.0,128.0,2.0,1995,-28.92,15.33,-6.37
308,4,Sun,September 24,1:00PM ET,W,False,2-2,True,Washington Redskins,14.0,6.0,15.0,236.0,123.0,113.0,1.0,23.0,311.0,216.0,95.0,2.0,1995,0.43,8.41,-2.0
309,5,Sun,October 1,1:00PM ET,W,False,3-2,False,Carolina Panthers,20.0,13.0,16.0,310.0,252.0,58.0,,20.0,393.0,234.0,159.0,4.0,1995,-2.88,0.72,9.68
310,6,Sun,October 8,1:00PM ET,W,False,4-2,True,Cincinnati Bengals,19.0,16.0,20.0,299.0,182.0,117.0,,13.0,312.0,204.0,108.0,6.0,1995,-8.14,18.11,-3.21
311,7,Sun,October 15,1:00PM ET,W,True,5-2,True,Minnesota Vikings,20.0,17.0,19.0,263.0,219.0,44.0,2.0,23.0,394.0,332.0,62.0,4.0,1995,-4.25,7.65,0.6
312,8,Sun,October 22,1:00PM ET,L,False,5-3,True,Atlanta Falcons,21.0,24.0,16.0,258.0,169.0,89.0,,23.0,389.0,268.0,121.0,1.0,1995,0.02,-13.27,9.24
313,9,Sun,October 29,4:00PM ET,L,False,5-4,False,Houston Oilers,7.0,19.0,10.0,155.0,61.0,94.0,3.0,22.0,275.0,156.0,119.0,1.0,1995,-9.3,3.0,-4.96
314,10,,,,,False,,True,Bye Week,,,,,,,,,,,,,1995,,,
315,11,Sun,November 12,1:00PM ET,L,False,5-5,False,Detroit Lions,24.0,27.0,26.0,411.0,221.0,190.0,4.0,23.0,356.0,254.0,102.0,1.0,1995,0.92,-9.53,4.32
316,12,Sun,November 19,1:00PM ET,W,False,6-5,True,Jacksonville Jaguars,17.0,16.0,17.0,246.0,101.0,145.0,,19.0,350.0,263.0,87.0,1.0,1995,2.52,-0.22,3.37
317,13,Sun,November 26,1:00PM ET,L,False,6-6,False,Green Bay Packers,13.0,35.0,22.0,325.0,283.0,42.0,,22.0,369.0,261.0,108.0,,1995,1.25,-20.57,0.6
318,14,Sun,December 3,1:00PM ET,L,False,6-7,False,Minnesota Vikings,17.0,31.0,17.0,256.0,166.0,90.0,2.0,22.0,451.0,261.0,190.0,2.0,1995,-10.25,-13.16,12.38
319,15,Sun,December 10,8:00PM ET,W,True,7-7,True,Green Bay Packers,13.0,10.0,19.0,345.0,218.0,127.0,2.0,20.0,346.0,285.0,61.0,1.0,1995,-2.45,0.02,4.87
320,16,Sun,December 17,1:00PM ET,L,False,7-8,False,Chicago Bears,10.0,31.0,15.0,289.0,213.0,76.0,4.0,23.0,429.0,256.0,173.0,1.0,1995,-8.22,-16.67,6.01
321,17,Sat,December 23,4:00PM ET,L,False,7-9,True,Detroit Lions,10.0,37.0,17.0,314.0,170.0,144.0,4.0,24.0,406.0,346.0,60.0,1.0,1995,-20.23,-10.34,3.11
322,1,Sun,September 1,4:00PM ET,L,False,0-1,True,Green Bay Packers,3.0,34.0,15.0,176.0,117.0,59.0,6.0,24.0,406.0,267.0,139.0,2.0,1996,-25.34,-13.55,6.21
323,2,Sun,September 8,1:00PM ET,L,False,0-2,False,Detroit Lions,6.0,21.0,13.0,274.0,200.0,74.0,4.0,12.0,234.0,114.0,120.0,1.0,1996,-35.35,15.12,3.4
324,3,Sun,September 15,8:00PM ET,L,False,0-3,False,Denver Broncos,23.0,27.0,15.0,307.0,186.0,121.0,2.0,20.0,374.0,180.0,194.0,3.0,1996,-7.92,1.11,0.92
325,4,Sun,September 22,4:00PM ET,L,False,0-4,True,Seattle Seahawks,13.0,17.0,14.0,217.0,106.0,111.0,1.0,22.0,322.0,198.0,124.0,1.0,1996,-5.73,-4.84,6.43
326,5,Sun,September 29,1:00PM ET,L,False,0-5,True,Detroit Lions,0.0,27.0,13.0,226.0,156.0,70.0,4.0,20.0,350.0,221.0,129.0,,1996,-24.9,-4.2,2.17
327,6,,,,,False,,True,Bye Week,,,,,,,,,,,,,1996,,,
328,7,Sun,October 13,1:00PM ET,W,False,1-5,True,Minnesota Vikings,24.0,13.0,20.0,284.0,208.0,76.0,,17.0,394.0,255.0,139.0,3.0,1996,8.91,-1.65,3.6
329,8,Sun,October 20,4:00PM ET,L,False,1-6,False,Arizona Cardinals,9.0,13.0,19.0,313.0,218.0,95.0,,21.0,237.0,133.0,104.0,,1996,1.47,-5.48,-0.11
330,9,Sun,October 27,1:00PM ET,L,False,1-7,False,Green Bay Packers,7.0,13.0,14.0,196.0,139.0,57.0,2.0,24.0,298.0,169.0,129.0,2.0,1996,-8.42,0.9,-0.77
331,10,Sun,November 3,1:00PM ET,L,False,1-8,False,Chicago Bears,10.0,13.0,14.0,245.0,178.0,67.0,2.0,18.0,269.0,84.0,185.0,1.0,1996,-18.96,7.57,7.66
332,11,Sun,November 10,1:00PM ET,W,True,2-8,True,Oakland Raiders,20.0,17.0,27.0,339.0,177.0,162.0,2.0,17.0,271.0,182.0,89.0,1.0,1996,4.84,0.55,-2.39
333,12,Sun,November 17,4:00PM ET,W,False,3-8,False,San Diego Chargers,25.0,17.0,23.0,423.0,324.0,99.0,3.0,11.0,277.0,183.0,94.0,3.0,1996,0.44,15.48,-10.33
334,13,Sun,November 24,1:00PM ET,W,False,4-8,True,New Orleans Saints,13.0,7.0,15.0,381.0,251.0,130.0,2.0,14.0,242.0,184.0,58.0,4.0,1996,-4.84,14.35,-4.76
335,14,Sun,December 1,1:00PM ET,L,False,4-9,False,Carolina Panthers,0.0,24.0,17.0,284.0,206.0,78.0,4.0,13.0,215.0,83.0,132.0,,1996,-29.6,10.89,-5.64
336,15,Sun,December 8,1:00PM ET,W,False,5-9,True,Washington Redskins,24.0,10.0,18.0,301.0,92.0,209.0,,17.0,247.0,206.0,41.0,2.0,1996,8.51,7.83,0.54
337,16,Sun,December 15,1:00PM ET,L,False,5-10,False,Minnesota Vikings,10.0,21.0,8.0,169.0,77.0,92.0,2.0,21.0,339.0,194.0,145.0,4.0,1996,-24.81,6.05,9.08
338,17,Sun,December 22,1:00PM ET,W,False,6-10,True,Chicago Bears,34.0,19.0,15.0,181.0,92.0,89.0,,25.0,339.0,272.0,67.0,2.0,1996,6.49,0.15,13.94
339,1,Sun,August 31,4:00PM ET,W,False,1-0,True,San Francisco 49ers,13.0,6.0,15.0,271.0,156.0,115.0,2.0,12.0,191.0,91.0,100.0,1.0,1997,-4.75,12.52,1.78
340,2,Sun,September 7,1:00PM ET,W,False,2-0,False,Detroit Lions,24.0,17.0,20.0,272.0,99.0,173.0,,13.0,346.0,322.0,24.0,1.0,1997,5.25,1.86,1.6
341,3,Sun,September 14,1:00PM ET,W,False,3-0,False,Minnesota Vikings,28.0,14.0,17.0,376.0,185.0,191.0,,20.0,382.0,310.0,72.0,2.0,1997,17.43,-2.97,3.41
342,4,Sun,September 21,8:00PM ET,W,False,4-0,True,Miami Dolphins,31.0,21.0,24.0,357.0,248.0,109.0,1.0,21.0,283.0,235.0,48.0,,1997,19.64,-1.64,2.1
343,5,Sun,September 28,1:00PM ET,W,False,5-0,True,Arizona Cardinals,19.0,18.0,6.0,167.0,113.0,54.0,1.0,23.0,364.0,294.0,70.0,3.0,1997,-21.52,8.16,13.03
344,6,Sun,October 5,1:00PM ET,L,False,5-1,False,Green Bay Packers,16.0,21.0,23.0,372.0,155.0,217.0,2.0,13.0,234.0,170.0,64.0,1.0,1997,-9.31,5.5,0.54
345,7,Sun,October 12,1:00PM ET,L,False,5-2,True,Detroit Lions,9.0,27.0,13.0,289.0,217.0,72.0,2.0,17.0,447.0,188.0,259.0,1.0,1997,-9.21,-10.03,0.03
346,8,,,,,False,,True,Bye Week,,,,,,,,,,,,,1997,,,
347,9,Sun,October 26,4:00PM ET,L,False,5-3,True,Minnesota Vikings,6.0,10.0,11.0,229.0,177.0,52.0,,16.0,308.0,214.0,94.0,,1997,-3.09,-0.89,2.09
348,10,Sun,November 2,1:00PM ET,W,False,6-3,False,Indianapolis Colts,31.0,28.0,18.0,234.0,150.0,84.0,1.0,23.0,359.0,212.0,147.0,3.0,1997,0.33,-6.84,7.65
349,11,Sun,November 9,1:00PM ET,W,False,7-3,False,Atlanta Falcons,31.0,10.0,20.0,349.0,150.0,199.0,,18.0,275.0,173.0,102.0,2.0,1997,17.35,-3.94,7.91
350,12,Sun,November 16,1:00PM ET,W,False,8-3,True,New England Patriots,27.0,7.0,21.0,348.0,202.0,146.0,2.0,10.0,168.0,93.0,75.0,3.0,1997,-6.38,22.01,6.87
351,13,Sun,November 23,1:00PM ET,L,False,8-4,False,Chicago Bears,7.0,13.0,14.0,272.0,237.0,35.0,3.0,17.0,279.0,110.0,169.0,,1997,-6.72,2.74,-4.76
352,14,Sun,November 30,4:00PM ET,W,False,9-4,False,New York Giants,20.0,8.0,21.0,299.0,152.0,147.0,3.0,13.0,202.0,103.0,99.0,2.0,1997,-3.16,18.26,-1.49
353,15,Sun,December 7,1:00PM ET,L,False,9-5,True,Green Bay Packers,6.0,17.0,8.0,161.0,94.0,67.0,2.0,20.0,362.0,280.0,82.0,3.0,1997,-20.01,0.96,8.36
354,16,Sun,December 14,1:00PM ET,L,False,9-6,False,New York Jets,0.0,31.0,6.0,111.0,21.0,90.0,3.0,14.0,234.0,112.0,122.0,1.0,1997,-38.85,9.98,-5.56
355,17,Sun,December 21,1:00PM ET,W,False,10-6,True,Chicago Bears,31.0,15.0,12.0,269.0,86.0,183.0,1.0,15.0,194.0,104.0,90.0,3.0,1997,1.32,14.64,4.48
356,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1997,,,
357,Wild Card,Sun,December 28,4:00PM ET,W,False,11-6,True,Detroit Lions,20.0,10.0,15.0,316.0,175.0,141.0,2.0,18.0,307.0,198.0,109.0,1.0,1997,-0.74,18.88,-7.09
358,Division,Sun,January 4,12:30PM ET,L,False,11-7,False,Green Bay Packers,7.0,21.0,15.0,263.0,173.0,90.0,2.0,16.0,289.0,171.0,118.0,3.0,1997,-19.69,7.96,0.19
359,1,Sun,September 6,1:00PM ET,L,False,0-1,False,Minnesota Vikings,7.0,31.0,17.0,319.0,251.0,68.0,2.0,19.0,298.0,181.0,117.0,1.0,1998,-8.87,-9.39,-7.78
360,2,Sun,September 13,1:00PM ET,L,False,0-2,False,Green Bay Packers,15.0,23.0,17.0,211.0,161.0,50.0,4.0,15.0,260.0,223.0,37.0,2.0,1998,-19.74,1.18,9.36
361,3,Sun,September 20,4:05PM ET,W,False,1-2,True,Chicago Bears,27.0,15.0,20.0,364.0,144.0,220.0,2.0,13.0,254.0,169.0,85.0,2.0,1998,6.82,14.87,-9.57
362,4,Mon,September 28,8:20PM ET,L,False,1-3,False,Detroit Lions,6.0,27.0,6.0,133.0,78.0,55.0,2.0,17.0,280.0,124.0,156.0,1.0,1998,-31.43,6.17,4.72
363,5,Sun,October 4,4:15PM ET,W,False,2-3,True,New York Giants,20.0,3.0,16.0,234.0,60.0,174.0,2.0,8.0,135.0,71.0,64.0,3.0,1998,-14.74,30.9,2.39
364,6,,,,,False,,True,Bye Week,,,,,,,,,,,,,1998,,,
365,7,Sun,October 18,1:00PM ET,W,False,3-3,True,Carolina Panthers,16.0,13.0,21.0,349.0,213.0,136.0,2.0,17.0,290.0,223.0,67.0,,1998,5.89,-3.49,2.98
366,8,Sun,October 25,1:00PM ET,L,False,3-4,False,New Orleans Saints,3.0,9.0,11.0,238.0,180.0,58.0,3.0,12.0,266.0,210.0,56.0,1.0,1998,-22.85,17.55,-2.33
367,9,Sun,November 1,1:00PM ET,W,False,4-4,True,Minnesota Vikings,27.0,24.0,22.0,378.0,132.0,246.0,,18.0,340.0,270.0,70.0,1.0,1998,18.19,-15.32,3.25
368,10,Sun,November 8,8:20PM ET,L,False,4-5,True,Tennessee Oilers,22.0,31.0,19.0,397.0,294.0,103.0,1.0,20.0,353.0,117.0,236.0,1.0,1998,1.6,-11.43,-2.32
369,11,Sun,November 15,4:15PM ET,L,False,4-6,False,Jacksonville Jaguars,24.0,29.0,13.0,343.0,186.0,157.0,3.0,18.0,374.0,230.0,144.0,,1998,-3.62,-3.05,-0.99
370,12,Sun,November 22,1:00PM ET,L,False,4-7,True,Detroit Lions,25.0,28.0,22.0,428.0,283.0,145.0,2.0,19.0,300.0,188.0,112.0,,1998,8.11,-12.16,0.66
371,13,Sun,November 29,1:00PM ET,W,False,5-7,False,Chicago Bears,31.0,17.0,13.0,267.0,153.0,114.0,2.0,13.0,224.0,155.0,69.0,2.0,1998,-15.42,25.51,3.68
372,14,Mon,December 7,8:20PM ET,W,False,6-7,True,Green Bay Packers,24.0,22.0,12.0,283.0,178.0,105.0,1.0,23.0,333.0,228.0,105.0,2.0,1998,1.36,9.13,-1.45
373,15,Sun,December 13,1:00PM ET,W,False,7-7,True,Pittsburgh Steelers,16.0,3.0,14.0,253.0,109.0,144.0,1.0,10.0,166.0,78.0,88.0,5.0,1998,-7.8,29.21,-5.93
374,16,Sat,December 19,4:15PM ET,L,False,7-8,False,Washington Redskins,16.0,20.0,17.0,237.0,87.0,150.0,3.0,11.0,226.0,136.0,90.0,2.0,1998,-14.75,16.98,-6.06
375,17,Sun,December 27,1:00PM ET,W,False,8-8,False,Cincinnati Bengals,35.0,0.0,22.0,320.0,97.0,223.0,1.0,11.0,246.0,159.0,87.0,3.0,1998,9.08,27.26,0.62
376,1,Sun,September 12,4:15PM ET,L,False,0-1,True,New York Giants,13.0,17.0,15.0,254.0,177.0,77.0,5.0,4.0,107.0,79.0,28.0,,1999,-34.44,25.23,2.01
377,2,Sun,September 19,1:03PM ET,W,False,1-1,False,Philadelphia Eagles,19.0,5.0,16.0,220.0,64.0,156.0,2.0,9.0,150.0,66.0,84.0,1.0,1999,-8.44,21.52,-0.34
378,3,Sun,September 26,1:01PM ET,W,False,2-1,True,Denver Broncos,13.0,10.0,17.0,243.0,78.0,165.0,2.0,8.0,173.0,120.0,53.0,1.0,1999,-9.31,22.28,-6.89
379,4,Sun,October 3,1:00PM ET,L,False,2-2,False,Minnesota Vikings,14.0,21.0,22.0,370.0,286.0,84.0,2.0,20.0,364.0,296.0,68.0,1.0,1999,6.71,-12.7,4.22
380,5,Sun,October 10,8:22PM ET,L,False,2-3,False,Green Bay Packers,23.0,26.0,21.0,273.0,100.0,173.0,4.0,18.0,450.0,352.0,98.0,1.0,1999,-5.87,-5.4,10.88
381,6,,,,,False,,True,Bye Week,,,,,,,,,,,,,1999,,,
382,7,Sun,October 24,1:00PM ET,W,False,3-3,True,Chicago Bears,6.0,3.0,11.0,225.0,101.0,124.0,,15.0,275.0,189.0,86.0,2.0,1999,-13.3,15.11,0.7
383,8,Sun,October 31,8:21PM ET,L,False,3-4,False,Detroit Lions,3.0,20.0,18.0,292.0,220.0,72.0,2.0,13.0,256.0,109.0,147.0,,1999,-15.83,1.61,-8.21
384,9,Sun,November 7,4:06PM ET,W,False,4-4,False,New Orleans Saints,31.0,16.0,18.0,381.0,225.0,156.0,2.0,21.0,303.0,205.0,98.0,3.0,1999,7.34,2.62,8.71
385,10,Sun,November 14,1:01PM ET,W,False,5-4,True,Kansas City Chiefs,17.0,10.0,14.0,370.0,270.0,100.0,6.0,11.0,271.0,184.0,87.0,3.0,1999,-16.73,21.54,5.65
386,11,Sun,November 21,1:01PM ET,W,False,6-4,True,Atlanta Falcons,19.0,10.0,12.0,239.0,120.0,119.0,1.0,9.0,168.0,92.0,76.0,2.0,1999,-9.72,17.52,-5.93
387,12,Sun,November 28,4:07PM ET,W,False,7-4,False,Seattle Seahawks,16.0,3.0,9.0,156.0,51.0,105.0,,15.0,259.0,170.0,89.0,6.0,1999,-17.57,32.9,-3.8
388,13,Mon,December 6,9:05PM ET,W,False,8-4,True,Minnesota Vikings,24.0,17.0,13.0,190.0,87.0,103.0,3.0,21.0,339.0,246.0,93.0,4.0,1999,-3.85,9.44,-0.74
389,14,Sun,December 12,4:15PM ET,W,False,9-4,True,Detroit Lions,23.0,16.0,17.0,312.0,271.0,41.0,2.0,16.0,265.0,210.0,55.0,1.0,1999,2.68,9.46,6.8
390,15,Sun,December 19,1:05PM ET,L,False,9-5,False,Oakland Raiders,0.0,45.0,9.0,137.0,103.0,34.0,3.0,21.0,400.0,138.0,262.0,,1999,-32.71,-16.97,2.84
391,16,Sun,December 26,4:15PM ET,W,False,10-5,True,Green Bay Packers,29.0,10.0,17.0,274.0,150.0,124.0,1.0,14.0,243.0,231.0,12.0,4.0,1999,-1.81,19.69,2.59
392,17,Sun,January 2,1:02PM ET,W,False,11-5,False,Chicago Bears,20.0,6.0,16.0,318.0,175.0,143.0,,13.0,257.0,186.0,71.0,2.0,1999,-1.56,22.46,-3.93
393,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1999,,,
394,Division,Sat,January 15,4:15PM ET,W,False,12-5,True,Washington Redskins,14.0,13.0,12.0,186.0,142.0,44.0,1.0,10.0,157.0,111.0,46.0,2.0,1999,-12.16,23.54,-3.1
395,Conf. Champ.,Sun,January 23,4:22PM ET,L,False,12-6,False,St. Louis Rams,6.0,11.0,12.0,203.0,126.0,77.0,2.0,17.0,309.0,258.0,51.0,3.0,1999,-19.64,8.23,1.38
396,1,Sun,September 3,1:02PM ET,W,False,1-0,False,New England Patriots,21.0,16.0,17.0,296.0,156.0,140.0,1.0,14.0,278.0,190.0,88.0,1.0,2000,1.2,14.97,-12.44
397,2,Sun,September 10,1:01PM ET,W,False,2-0,True,Chicago Bears,41.0,0.0,21.0,327.0,171.0,156.0,,9.0,165.0,49.0,116.0,4.0,2000,8.9,35.93,-2.89
398,3,Sun,September 17,1:06PM ET,W,False,3-0,False,Detroit Lions,31.0,10.0,22.0,331.0,211.0,120.0,,13.0,243.0,226.0,17.0,3.0,2000,13.23,12.85,-3.37
399,4,Sun,September 24,4:15PM ET,L,False,3-1,True,New York Jets,17.0,21.0,12.0,239.0,120.0,119.0,4.0,16.0,296.0,198.0,98.0,3.0,2000,-20.0,16.01,-2.17
400,5,Sun,October 1,4:15PM ET,L,True,3-2,False,Washington Redskins,17.0,20.0,16.0,255.0,183.0,72.0,2.0,14.0,330.0,185.0,145.0,1.0,2000,-10.7,10.66,-5.55
401,6,Mon,October 9,9:10PM ET,L,False,3-3,False,Minnesota Vikings,23.0,30.0,22.0,346.0,283.0,63.0,3.0,17.0,322.0,207.0,115.0,2.0,2000,4.0,-3.8,-6.52
402,7,,,,,False,,True,Bye Week,,,,,,,,,,,,,2000,,,
403,8,Thu,October 19,8:35PM ET,L,False,3-4,True,Detroit Lions,14.0,28.0,12.0,258.0,149.0,109.0,4.0,21.0,277.0,107.0,170.0,,2000,-21.31,1.82,4.63
404,9,Sun,October 29,1:01PM ET,W,False,4-4,True,Minnesota Vikings,41.0,13.0,23.0,413.0,261.0,152.0,,25.0,401.0,302.0,99.0,3.0,2000,22.42,6.17,0.45
405,10,Sun,November 5,1:02PM ET,W,False,5-4,False,Atlanta Falcons,27.0,14.0,15.0,267.0,141.0,126.0,2.0,22.0,283.0,224.0,59.0,4.0,2000,-6.65,11.04,10.25
406,11,Sun,November 12,4:15PM ET,W,False,6-4,True,Green Bay Packers,20.0,15.0,14.0,272.0,164.0,108.0,1.0,16.0,302.0,205.0,97.0,1.0,2000,-5.15,11.81,0.42
407,12,Sun,November 19,1:04PM ET,L,False,6-5,False,Chicago Bears,10.0,13.0,14.0,225.0,60.0,165.0,3.0,15.0,243.0,160.0,83.0,1.0,2000,-18.01,10.85,2.95
408,13,Sun,November 26,1:00PM ET,W,False,7-5,True,Buffalo Bills,31.0,17.0,13.0,180.0,66.0,114.0,,25.0,433.0,294.0,139.0,2.0,2000,-3.06,-2.57,20.96
409,14,Sun,December 3,1:01PM ET,W,False,8-5,True,Dallas Cowboys,27.0,7.0,17.0,301.0,51.0,250.0,1.0,19.0,266.0,153.0,113.0,4.0,2000,7.53,10.3,3.96
410,15,Sun,December 10,1:02PM ET,W,False,9-5,False,Miami Dolphins,16.0,13.0,14.0,221.0,121.0,100.0,1.0,17.0,254.0,170.0,84.0,5.0,2000,-9.33,18.21,-6.73
411,16,Mon,December 18,9:00PM ET,W,False,10-5,True,St. Louis Rams,38.0,35.0,27.0,446.0,241.0,205.0,2.0,19.0,388.0,298.0,90.0,3.0,2000,16.96,-13.97,1.82
412,17,Sun,December 24,1:02PM ET,L,True,10-6,False,Green Bay Packers,14.0,17.0,16.0,272.0,205.0,67.0,,21.0,319.0,184.0,135.0,4.0,2000,-11.47,10.6,-2.75
413,,,Playoffs,,,False,,True,,,,,,,,,,,,,,2000,,,
414,Wild Card,Sun,December 31,4:16PM ET,L,False,10-7,False,Philadelphia Eagles,3.0,21.0,11.0,199.0,149.0,50.0,1.0,20.0,277.0,151.0,126.0,1.0,2000,-18.8,-4.24,5.21
415,1,Sun,September 9,12:03PM ET,W,False,1-0,False,Dallas Cowboys,10.0,6.0,19.0,263.0,192.0,71.0,2.0,8.0,127.0,28.0,99.0,3.0,2001,-2.79,18.31,-12.61
416,3,Sun,September 30,1:00PM ET,L,False,1-1,False,Minnesota Vikings,16.0,20.0,20.0,331.0,223.0,108.0,1.0,25.0,402.0,312.0,90.0,2.0,2001,6.7,-10.6,1.18
417,4,Sun,October 7,4:15PM ET,W,False,2-1,True,Green Bay Packers,14.0,10.0,12.0,253.0,154.0,99.0,1.0,15.0,322.0,253.0,69.0,3.0,2001,-5.5,12.55,-4.76
418,5,Sun,October 14,1:04PM ET,L,True,2-2,False,Tennessee Titans,28.0,31.0,22.0,306.0,282.0,24.0,1.0,21.0,365.0,223.0,142.0,1.0,2001,11.96,-8.12,-5.84
419,6,Sun,October 21,1:01PM ET,L,False,2-3,True,Pittsburgh Steelers,10.0,17.0,19.0,278.0,214.0,64.0,1.0,17.0,344.0,124.0,220.0,3.0,2001,-2.93,-6.6,1.11
420,7,Sun,October 28,1:01PM ET,W,False,3-3,True,Minnesota Vikings,41.0,14.0,26.0,446.0,269.0,177.0,1.0,11.0,195.0,130.0,65.0,1.0,2001,21.92,10.86,-0.35
421,8,Sun,November 4,1:02PM ET,L,False,3-4,False,Green Bay Packers,20.0,21.0,15.0,194.0,133.0,61.0,,16.0,352.0,168.0,184.0,3.0,2001,-10.47,7.4,1.0
422,9,Sun,November 11,1:03PM ET,W,False,4-4,False,Detroit Lions,20.0,17.0,16.0,274.0,175.0,99.0,1.0,19.0,270.0,218.0,52.0,3.0,2001,-3.59,8.28,-1.41
423,10,Sun,November 18,4:15PM ET,L,False,4-5,True,Chicago Bears,24.0,27.0,26.0,414.0,395.0,19.0,4.0,13.0,274.0,206.0,68.0,1.0,2001,-4.37,5.95,-4.98
424,11,Mon,November 26,9:10PM ET,W,False,5-5,False,St. Louis Rams,24.0,17.0,18.0,264.0,173.0,91.0,1.0,19.0,345.0,269.0,76.0,6.0,2001,-0.31,6.41,3.32
425,12,Sun,December 2,1:02PM ET,W,True,6-5,False,Cincinnati Bengals,16.0,13.0,19.0,264.0,199.0,65.0,1.0,17.0,201.0,115.0,86.0,2.0,2001,-9.02,12.18,-0.62
426,13,Sun,December 9,1:01PM ET,W,False,7-5,True,Detroit Lions,15.0,12.0,24.0,356.0,275.0,81.0,2.0,14.0,253.0,151.0,102.0,1.0,2001,7.24,1.31,2.65
427,14,Sun,December 16,1:02PM ET,L,False,7-6,False,Chicago Bears,3.0,27.0,10.0,238.0,177.0,61.0,4.0,21.0,379.0,172.0,207.0,1.0,2001,-27.51,4.23,-4.02
428,15,Sun,December 23,1:01PM ET,W,False,8-6,True,New Orleans Saints,48.0,21.0,23.0,364.0,207.0,157.0,,16.0,271.0,230.0,41.0,4.0,2001,14.54,11.47,1.55
429,16,Sat,December 29,9:07PM ET,W,False,9-6,True,Baltimore Ravens,22.0,10.0,13.0,213.0,90.0,123.0,,15.0,257.0,167.0,90.0,3.0,2001,-13.38,24.54,4.45
430,17,Sun,January 6,8:30PM ET,L,False,9-7,True,Philadelphia Eagles,13.0,17.0,16.0,236.0,165.0,71.0,2.0,15.0,296.0,185.0,111.0,2.0,2001,-3.54,3.5,-3.65
431,,,Playoffs,,,False,,True,,,,,,,,,,,,,,2001,,,
432,Wild Card,Sat,January 12,4:39PM ET,L,False,9-8,False,Philadelphia Eagles,9.0,31.0,16.0,258.0,195.0,63.0,4.0,17.0,334.0,186.0,148.0,1.0,2001,-17.3,-6.23,3.72
433,1,Sun,September 8,4:15PM ET,L,True,0-1,True,New Orleans Saints,20.0,26.0,19.0,333.0,261.0,72.0,1.0,21.0,368.0,250.0,118.0,1.0,2002,-7.7,0.63,2.34
434,2,Sun,September 15,1:02PM ET,W,False,1-1,False,Baltimore Ravens,25.0,0.0,17.0,279.0,205.0,74.0,,12.0,173.0,118.0,55.0,1.0,2002,-0.76,25.3,4.5
435,3,Mon,September 23,9:07PM ET,W,False,2-1,True,St. Louis Rams,26.0,14.0,14.0,252.0,189.0,63.0,1.0,21.0,358.0,269.0,89.0,4.0,2002,-5.94,11.79,4.62
436,4,Sun,September 29,4:05PM ET,W,False,3-1,False,Cincinnati Bengals,35.0,7.0,17.0,363.0,262.0,101.0,3.0,11.0,168.0,94.0,74.0,2.0,2002,-8.2,32.1,2.57
437,5,Sun,October 6,1:03PM ET,W,False,4-1,False,Atlanta Falcons,20.0,6.0,15.0,327.0,253.0,74.0,2.0,14.0,243.0,173.0,70.0,4.0,2002,0.01,24.48,-8.17
438,6,Sun,October 13,1:01PM ET,W,False,5-1,True,Cleveland Browns,17.0,3.0,22.0,380.0,194.0,186.0,1.0,11.0,194.0,134.0,60.0,1.0,2002,2.99,15.9,-6.08
439,7,Sun,October 20,4:15PM ET,L,False,5-2,False,Philadelphia Eagles,10.0,20.0,15.0,207.0,126.0,81.0,2.0,14.0,269.0,110.0,159.0,2.0,2002,-16.57,9.93,-5.43
440,8,Sun,October 27,1:02PM ET,W,False,6-2,False,Carolina Panthers,12.0,9.0,14.0,226.0,155.0,71.0,2.0,9.0,130.0,20.0,110.0,4.0,2002,-19.34,22.03,1.16
441,9,Sun,November 3,1:01PM ET,W,False,7-2,True,Minnesota Vikings,38.0,24.0,27.0,446.0,313.0,133.0,,22.0,387.0,214.0,173.0,3.0,2002,24.91,-10.85,-1.0
